Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-08,21:00,3.1,43,56,7,,
2016-12-08,22:00,3.2,55,56,7,,
2016-12-08,23:00,3.1,32,53,7,,
2016-12-09,00:00,2.5,22,54,19,,
2016-12-09,01:00,1.5,17,45,31,,
2016-12-09,02:00,1.3,14,54,8,,
2016-12-09,03:00,1.8,7,39,28,,
2016-12-09,04:00,0.7,5,35,34,,
2016-12-09,05:00,0.8,11,45,12,,
2016-12-09,06:00,1.5,35,54,8,,
2016-12-09,07:00,1.7,76,65,8,,
2016-12-09,08:00,1.8,56,55,22,,
2016-12-09,09:00,1.2,50,52,20,,
2016-12-09,10:00,1.1,44,49,20,,
2016-12-09,11:00,1.1,43,52,18,,
2016-12-09,12:00,1.1,45,50,19,,
2016-12-09,13:00,1.2,47,51,18,,
2016-12-09,14:00,,43,47,19,,
2016-12-09,15:00,,47,53,13,,
2016-12-09,16:00,,60,60,11,,
2016-12-09,17:00,,48,60,10,,
2016-12-09,18:00,,68,67,6,,
2016-12-09,19:00,1.8,74,68,6,,
2016-12-09,20:00,1.5,50,55,18,,
2016-12-09,21:00,1.1,14,43,26,,
2016-12-09,22:00,0.9,45,59,15,,
2016-12-09,23:00,1.7,40,61,10,,
2016-12-10,00:00,1.5,25,53,16,,
2016-12-10,01:00,1.2,5,23,41,,
2016-12-10,02:00,0.6,4,22,41,,
2016-12-10,03:00,0.6,5,21,42,,
2016-12-10,04:00,0.7,5,16,47,,
2016-12-10,05:00,0.5,2,14,50,,
2016-12-10,06:00,0.4,6,23,44,,
2016-12-10,07:00,0.4,4,21,47,,
2016-12-10,08:00,0.4,2,19,50,,
2016-12-10,09:00,0.3,4,22,51,,
2016-12-10,10:00,0.4,22,39,37,,
2016-12-10,11:00,1.0,14,43,31,,
2016-12-10,12:00,1.0,16,33,49,,
2016-12-10,13:00,0.7,26,40,46,,
2016-12-10,14:00,0.7,25,38,49,,
2016-12-10,15:00,0.8,25,43,44,,
2016-12-10,16:00,0.8,31,53,36,,
2016-12-10,17:00,1.0,39,53,32,,
2016-12-10,18:00,1.2,59,70,17,,
2016-12-10,19:00,1.5,57,65,18,,
2016-12-10,20:00,1.3,33,51,28,,
2016-12-10,21:00,1.2,31,49,28,,
2016-12-10,22:00,1.1,23,41,35,,
2016-12-10,23:00,1.0,21,37,41,,
2016-12-11,00:00,1.1,15,33,43,,
2016-12-11,01:00,0.8,10,29,43,,
2016-12-11,02:00,0.7,12,27,47,,
2016-12-11,03:00,0.7,15,35,40,,
2016-12-11,04:00,0.7,5,27,42,,
2016-12-11,05:00,0.7,5,24,44,,
2016-12-11,06:00,0.5,4,15,62,,
2016-12-11,07:00,0.4,2,13,65,,
2016-12-11,08:00,0.4,3,16,63,,
2016-12-11,09:00,0.4,8,16,59,,
2016-12-11,10:00,0.6,10,17,54,,
2016-12-11,11:00,0.7,15,20,47,,
2016-12-11,12:00,0.8,13,24,32,,
2016-12-11,13:00,0.9,10,21,44,,
2016-12-11,14:00,0.5,9,18,63,,
2016-12-11,15:00,0.5,12,23,63,,
2016-12-11,16:00,0.5,17,28,56,,
2016-12-11,17:00,0.5,19,32,52,,
2016-12-11,18:00,0.6,17,29,52,,
2016-12-11,19:00,0.6,16,30,49,,
2016-12-11,20:00,0.6,14,25,52,,
2016-12-11,21:00,0.6,10,23,50,,
2016-12-11,22:00,0.5,7,18,54,,
2016-12-11,23:00,0.5,6,15,53,,
2016-12-12,00:00,0.4,5,16,52,,
2016-12-12,01:00,0.4,4,16,52,,
2016-12-12,02:00,0.4,3,14,54,,
2016-12-12,03:00,0.3,2,13,54,,
2016-12-12,04:00,0.3,3,12,56,,
2016-12-12,05:00,0.3,4,12,57,,
2016-12-12,06:00,0.3,7,17,53,,
2016-12-12,07:00,0.4,18,27,42,,
2016-12-12,08:00,0.5,36,46,32,,
2016-12-12,09:00,0.8,45,57,22,,
2016-12-12,10:00,0.6,14,34,41,,
2016-12-12,11:00,0.5,21,36,39,,
2016-12-12,12:00,0.6,12,29,45,,
2016-12-12,13:00,0.4,9,32,43,,
2016-12-12,14:00,0.4,6,28,41,,
2016-12-12,15:00,0.5,8,20,41,,
2016-12-12,16:00,0.6,8,30,34,,
2016-12-13,14:00,,36,40,14,,
2016-12-13,15:00,,39,43,11,,
2016-12-13,16:00,,44,45,10,,
2016-12-13,17:00,2.3,48,49,7,,
2016-12-13,18:00,2.6,41,48,7,,
2016-12-13,19:00,2.5,30,47,7,,
2016-12-13,20:00,2.7,31,47,7,,
2016-12-13,21:00,2.2,22,42,7,,
2016-12-13,22:00,2.1,15,39,7,,
2016-12-13,23:00,1.9,14,39,7,,
2016-12-14,00:00,2.0,10,39,6,,
2016-12-14,01:00,1.9,8,38,6,,
2016-12-14,02:00,1.9,8,38,6,,
2016-12-14,03:00,1.8,9,37,5,,
2016-12-14,04:00,1.7,8,36,6,,
2016-12-14,05:00,0.4,11,36,6,,
2016-12-14,06:00,0.2,32,38,5,,
2016-12-14,07:00,0.2,104,48,6,,
2016-12-14,08:00,0.5,127,60,5,,
2016-12-14,09:00,0.7,96,59,6,,
2016-12-14,10:00,0.5,98,54,6,,
2016-12-14,11:00,0.6,75,48,7,,
2016-12-14,12:00,1.1,69,45,6,,
2016-12-14,13:00,1.2,66,43,7,,
2016-12-14,14:00,1.4,78,47,6,,
2016-12-14,15:00,,42,41,7,,
2016-12-14,16:00,,96,57,6,,
2016-12-14,17:00,,113,64,5,,
2016-12-14,18:00,,35,46,8,,
2016-12-14,19:00,,9,38,14,,
2016-12-14,20:00,,10,40,19,,
2016-12-14,21:00,,4,34,27,,
2016-12-14,22:00,,4,31,30,,
2016-12-14,23:00,,3,27,33,,
2016-12-15,00:00,,2,23,39,,
2016-12-15,01:00,,1,17,40,,
2016-12-15,02:00,,1,18,41,,
2016-12-15,03:00,,1,18,35,,
2016-12-15,04:00,,1,18,33,,
2016-12-15,05:00,,2,18,35,,
2016-12-15,06:00,,5,21,37,,
2016-12-15,07:00,,28,41,25,,
2016-12-15,08:00,,42,54,13,,
2016-12-15,09:00,,60,61,7,,
2016-12-15,10:00,,36,51,13,,
2016-12-15,11:00,,39,46,19,,
2016-12-15,12:00,,37,38,35,,
2016-12-15,13:00,,33,35,40,,
2016-12-15,14:00,,32,36,36,,
2016-12-15,15:00,,32,34,39,,
2016-12-15,16:00,,40,41,31,,
2016-12-15,17:00,,42,49,26,,
2016-12-15,18:00,,32,43,27,,
2016-12-15,19:00,,41,49,21,,
2016-12-15,20:00,,21,41,24,,
2016-12-15,21:00,,12,31,33,,
2016-12-15,22:00,0.9,11,30,33,,
2016-12-15,23:00,0.9,8,26,35,,
2016-12-16,00:00,0.9,5,19,45,,
2016-12-16,01:00,0.8,4,15,46,,
2016-12-16,02:00,0.7,1,16,45,,
2016-12-16,03:00,0.8,1,16,45,,
2016-12-16,04:00,0.8,1,10,52,,
2016-12-16,05:00,0.6,2,12,48,,
2016-12-16,06:00,0.7,6,19,40,,
2016-12-16,07:00,0.8,32,42,21,,
2016-12-16,08:00,1.2,35,49,16,,
2016-12-16,09:00,1.5,31,44,20,,
2016-12-16,10:00,1.1,16,28,33,,
2016-12-16,11:00,0.9,15,25,37,,
2016-12-16,12:00,0.9,19,26,39,,
2016-12-16,13:00,0.8,21,30,37,,
2016-12-16,14:00,0.9,21,32,36,,
2016-12-16,15:00,1.0,19,32,34,,
2016-12-16,16:00,1.2,31,45,25,,
2016-12-16,17:00,1.4,46,59,13,,
2016-12-16,18:00,1.9,52,58,12,,
2016-12-16,19:00,1.9,22,42,18,,
2016-12-16,20:00,1.6,19,39,19,,
2016-12-16,21:00,1.9,32,46,12,,
2016-12-16,22:00,1.8,15,38,18,,
2016-12-16,23:00,1.9,36,49,10,,
2016-12-17,00:00,2.1,58,48,9,,
2016-12-17,01:00,2.3,37,45,12,,
2016-12-17,02:00,2.3,72,50,7,,
2016-12-17,03:00,2.6,85,42,6,,
2016-12-17,04:00,3.0,47,34,6,,
2016-12-17,05:00,1.9,8,32,10,,
2016-12-17,06:00,1.5,10,32,10,,
2016-12-17,07:00,1.5,32,36,6,,
2016-12-17,08:00,2.0,78,37,6,,
2016-12-17,09:00,2.5,94,41,6,,
2016-12-17,10:00,2.5,47,36,9,,
2016-12-17,11:00,2.1,43,35,12,,
2016-12-17,12:00,2.4,52,39,13,,
2016-12-17,13:00,2.5,50,43,14,,
2016-12-17,14:00,2.2,75,55,13,,
2016-12-17,15:00,2.2,65,56,11,,
2016-12-17,16:00,2.0,89,63,7,,
2016-12-17,17:00,2.6,98,62,6,,
2016-12-17,18:00,3.0,54,51,6,,
2016-12-17,19:00,3.4,60,50,7,,
2016-12-17,20:00,3.4,69,49,7,,
2016-12-17,21:00,3.7,49,47,7,,
2016-12-17,22:00,3.5,38,43,7,,
2016-12-17,23:00,3.1,34,40,6,,
2016-12-18,00:00,2.9,39,41,6,,
2016-12-18,01:00,3.1,36,39,6,,
2016-12-18,02:00,2.9,26,37,6,,
2016-12-18,03:00,2.8,28,36,6,,
2016-12-18,04:00,2.6,25,34,7,,
2016-12-18,05:00,1.8,10,30,12,,
2016-12-18,06:00,1.0,19,30,12,,
2016-12-18,07:00,0.9,15,28,11,,
2016-12-18,08:00,1.0,13,31,9,,
2016-12-18,09:00,1.0,16,33,10,,
2016-12-18,10:00,0.9,17,32,12,,
2016-12-18,11:00,1.0,31,38,11,,
2016-12-18,12:00,1.3,50,45,10,,
2016-12-18,13:00,1.5,45,42,11,,
2016-12-18,14:00,1.4,48,42,12,,
2016-12-18,15:00,1.6,49,47,11,,
2016-12-18,16:00,1.5,41,46,10,,
2016-12-18,17:00,1.5,53,53,6,,
2016-12-18,18:00,1.7,66,53,6,,
2016-12-18,19:00,2.0,67,55,6,,
2016-12-18,20:00,1.8,53,51,5,,
2016-12-18,21:00,1.9,52,51,5,,
2016-12-18,22:00,1.9,48,48,5,,
2016-12-18,23:00,2.3,34,43,6,,
2016-12-19,00:00,2.3,20,38,5,,
2016-12-19,01:00,1.8,11,34,6,,
2016-12-19,02:00,1.6,3,29,7,,
2016-12-19,03:00,1.7,3,27,7,,
2016-12-19,04:00,2.0,5,29,5,,
2016-12-19,05:00,2.4,9,29,5,,
2016-12-19,06:00,2.6,17,31,5,,
2016-12-19,07:00,2.5,40,36,5,,
2016-12-19,08:00,2.8,84,41,5,,
2016-12-19,09:00,3.2,74,39,6,,
2016-12-19,10:00,3.0,77,39,6,,
2016-12-19,11:00,2.9,61,41,7,,
2016-12-19,12:00,2.2,37,39,18,,
2016-12-19,13:00,,25,33,33,,
2016-12-19,14:00,,23,37,22,,
2016-12-19,15:00,,32,43,15,,
2016-12-19,16:00,,37,46,11,,
2016-12-19,17:00,,30,43,14,,
2016-12-19,18:00,1.7,22,36,20,,
2016-12-19,19:00,1.7,23,40,19,,
2016-12-19,20:00,1.8,17,38,21,,
2016-12-19,21:00,1.7,11,36,21,,
2016-12-19,22:00,1.7,11,35,20,,
2016-12-19,23:00,1.6,7,31,24,,
2016-12-20,00:00,1.5,5,26,28,,
2016-12-20,01:00,1.4,2,20,35,,
2016-12-20,02:00,1.3,1,17,38,,
2016-12-20,03:00,1.4,1,11,43,,
2016-12-20,04:00,1.4,1,11,44,,
2016-12-20,05:00,1.3,2,13,43,,
2016-12-20,06:00,1.4,4,15,40,,
2016-12-20,07:00,1.4,15,27,32,,
2016-12-20,08:00,1.5,19,27,33,,
2016-12-20,09:00,1.6,20,31,29,,
2016-12-20,10:00,1.6,17,25,33,,
2016-12-20,11:00,1.7,20,26,30,,
2016-12-20,12:00,1.7,28,26,31,,
2016-12-20,13:00,1.7,18,20,36,,
2016-12-20,14:00,1.8,17,21,33,,
2016-12-20,15:00,1.9,19,23,30,,
2016-12-20,16:00,2.1,25,29,26,,
2016-12-20,17:00,2.3,26,33,24,,
2016-12-20,18:00,2.4,27,36,22,,
2016-12-20,19:00,2.3,19,33,24,,
2016-12-20,20:00,2.2,11,28,27,,
2016-12-20,21:00,2.1,7,25,28,,
2016-12-20,22:00,2.1,8,25,27,,
2016-12-20,23:00,2.1,6,25,27,,
2016-12-21,00:00,2.0,3,22,29,,
2016-12-21,01:00,1.8,1,18,33,,
2016-12-21,02:00,1.9,1,18,31,,
2016-12-21,03:00,1.8,1,17,33,,
2016-12-21,04:00,1.7,2,15,35,,
2016-12-21,05:00,1.7,2,16,33,,
2016-12-21,06:00,1.7,7,21,28,,
2016-12-21,07:00,1.9,15,28,22,,
2016-12-21,08:00,2.0,31,38,14,,
2016-12-21,09:00,2.2,54,45,10,,
2016-12-21,10:00,2.3,48,43,11,,
2016-12-21,11:00,2.3,37,33,18,,
2016-12-21,12:00,2.2,50,35,18,,
2016-12-21,13:00,2.2,34,31,20,,
2016-12-21,14:00,2.1,28,30,20,,
2016-12-21,15:00,2.2,34,34,18,,
2016-12-21,16:00,2.3,43,39,13,,
2016-12-21,17:00,2.5,38,39,10,,
2016-12-21,18:00,2.7,33,39,9,,
2016-12-21,19:00,2.5,33,38,10,,
2016-12-21,20:00,2.6,17,32,12,,
2016-12-21,21:00,2.3,12,29,13,,
2016-12-21,22:00,2.4,10,27,13,,
2016-12-21,23:00,2.4,7,24,14,,
2016-12-22,00:00,2.4,5,23,14,,
2016-12-22,01:00,2.3,3,23,14,,
2016-12-22,02:00,2.2,3,23,13,,
2016-12-22,03:00,2.2,2,23,14,,
2016-12-22,04:00,2.0,3,22,14,,
2016-12-22,05:00,1.4,4,23,14,,
2016-12-22,06:00,2.3,7,22,14,,
2016-12-22,07:00,2.3,14,26,12,,
2016-12-22,08:00,2.4,23,30,10,,
2016-12-22,09:00,2.5,23,28,11,,
2016-12-22,10:00,2.7,30,27,15,,
2016-12-22,11:00,2.6,33,26,17,,
2016-12-22,12:00,2.6,33,26,18,,
2016-12-22,13:00,2.6,32,27,18,,
2016-12-22,14:00,2.6,32,27,17,,
2016-12-22,15:00,2.7,35,29,15,,
2016-12-22,16:00,2.9,38,34,10,,
2016-12-22,17:00,3.1,37,37,7,,
2016-12-22,18:00,3.0,33,37,6,,
2016-12-22,19:00,3.0,29,37,6,,
2016-12-22,20:00,2.9,20,36,7,,
2016-12-22,21:00,2.8,18,35,7,,
2016-12-22,22:00,2.7,20,35,6,,
2016-12-22,23:00,2.6,16,35,6,,
2016-12-23,00:00,2.6,13,33,5,,
2016-12-23,01:00,2.6,13,33,5,,
2016-12-23,02:00,2.6,8,31,5,,
2016-12-23,03:00,2.6,9,30,5,,
2016-12-23,04:00,2.5,12,29,5,,
2016-12-23,05:00,2.5,14,29,5,,
2016-12-23,06:00,2.5,24,29,5,,
2016-12-23,07:00,2.6,40,31,5,,
2016-12-23,08:00,2.9,41,31,5,,
2016-12-23,09:00,,68,35,5,,
2016-12-23,10:00,,102,44,6,,
2016-12-23,11:00,,97,57,10,,
2016-12-23,12:00,,67,49,21,,
2016-12-23,13:00,,74,58,20,,
2016-12-23,14:00,1.7,59,53,22,,
2016-12-23,15:00,1.7,50,55,22,,
2016-12-23,16:00,1.7,52,58,14,,
2016-12-23,17:00,2.6,47,44,6,,
2016-12-23,18:00,3.4,45,45,6,,
2016-12-23,19:00,3.4,39,49,6,,
2016-12-23,20:00,3.0,32,50,6,,
2016-12-23,21:00,2.9,27,48,6,,
2016-12-23,22:00,2.4,17,44,7,,
2016-12-23,23:00,2.1,7,38,9,,
2016-12-24,00:00,1.8,6,34,13,,
2016-12-24,01:00,1.0,4,27,20,,
2016-12-24,02:00,1.4,4,24,24,,
2016-12-24,03:00,1.2,5,31,19,,
2016-12-24,04:00,1.0,3,24,25,,
2016-12-24,05:00,1.0,2,19,28,,
2016-12-24,06:00,1.0,3,20,26,,
2016-12-24,07:00,1.0,5,23,23,,
2016-12-24,08:00,1.1,9,30,15,,
2016-12-24,09:00,1.2,12,34,15,,
2016-12-24,10:00,1.3,44,47,19,,
2016-12-24,11:00,1.3,34,38,29,,
2016-12-24,12:00,1.3,30,38,29,,
2016-12-24,13:00,1.2,25,31,34,,
2016-12-24,14:00,0.9,21,24,36,,
2016-12-24,15:00,1.1,26,29,35,,
2016-12-24,16:00,1.2,25,33,32,,
2016-12-24,17:00,1.1,16,27,38,,
2016-12-24,18:00,0.8,11,21,45,,
2016-12-24,19:00,0.7,9,20,47,,
2016-12-24,20:00,0.6,5,14,53,,
2016-12-24,21:00,0.6,8,16,54,,
2016-12-24,22:00,0.6,10,18,57,,
2016-12-24,23:00,0.5,7,16,59,,
2016-12-25,00:00,0.6,4,11,63,,
2016-12-25,01:00,0.4,4,11,64,,
2016-12-25,02:00,0.4,2,9,64,,
2016-12-25,03:00,0.3,1,7,65,,
2016-12-25,04:00,0.3,1,6,64,,
2016-12-25,05:00,0.3,1,7,63,,
2016-12-25,06:00,0.3,2,8,62,,
2016-12-25,07:00,0.3,1,7,64,,
2016-12-25,08:00,0.4,3,9,63,,
2016-12-25,09:00,0.3,4,10,61,,
2016-12-25,10:00,0.4,7,13,57,,
2016-12-25,11:00,0.6,10,16,55,,
2016-12-25,12:00,0.6,13,21,51,,
2016-12-25,13:00,0.6,13,21,50,,
2016-12-25,14:00,0.6,10,21,50,,
2016-12-25,15:00,0.6,11,19,50,,
2016-12-25,16:00,0.5,7,16,52,,
2016-12-25,17:00,0.5,12,22,46,,
2016-12-25,18:00,0.6,12,24,44,,
2016-12-25,19:00,0.6,11,17,50,,
2016-12-25,20:00,0.5,6,12,52,,
2016-12-25,21:00,0.5,10,18,45,,
2016-12-25,22:00,0.6,12,20,42,,
2016-12-25,23:00,0.7,10,19,41,,
