Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-14,06:00,,3,21,18,,
2016-12-14,07:00,,6,28,9,,
2016-12-14,08:00,,8,34,4,,
2016-12-14,09:00,,6,31,5,,
2016-12-14,10:00,,11,31,5,,
2016-12-14,11:00,,10,28,7,,
2016-12-14,12:00,,10,26,8,,
2016-12-14,13:00,,9,27,8,,
2016-12-14,14:00,,7,28,10,,
2016-12-14,15:00,,7,29,8,,
2016-12-14,16:00,,11,33,4,,
2016-12-14,17:00,,15,36,2,,
2016-12-14,18:00,,16,37,2,,
2016-12-14,19:00,,16,37,1,,
2016-12-14,20:00,,13,36,2,,
2016-12-14,21:00,,8,35,4,,
2016-12-14,22:00,,2,33,4,,
2016-12-14,23:00,,1,30,7,,
2016-12-15,00:00,,1,30,6,,
2016-12-15,01:00,,1,23,18,,
2016-12-15,02:00,,1,17,28,,
2016-12-15,03:00,,1,14,32,,
2016-12-15,04:00,,1,12,35,,
2016-12-15,05:00,,1,12,39,,
2016-12-15,06:00,,1,12,40,,
2016-12-15,07:00,,1,15,39,,
2016-12-15,08:00,,1,16,38,,
2016-12-15,09:00,,3,28,22,,
2016-12-15,10:00,,6,29,18,,
2016-12-15,11:00,,5,25,27,,
2016-12-15,12:00,,3,22,34,,
2016-12-15,13:00,,3,22,34,,
2016-12-15,14:00,,3,25,30,,
2016-12-15,15:00,,4,26,27,,
2016-12-15,16:00,,3,32,20,,
2016-12-15,17:00,,2,36,17,,
2016-12-15,18:00,,3,47,6,,
2016-12-15,19:00,,4,43,13,,
2016-12-15,20:00,,1,37,15,,
2016-12-15,21:00,,2,41,10,,
2016-12-15,22:00,,2,40,7,,
2016-12-15,23:00,,2,41,6,,
2016-12-16,00:00,,2,40,4,,
2016-12-16,01:00,,2,38,5,,
2016-12-16,02:00,,2,37,5,,
2016-12-16,03:00,,2,33,6,,
2016-12-16,04:00,,1,29,10,,
2016-12-16,05:00,,2,32,7,,
2016-12-16,06:00,,3,33,7,,
2016-12-16,07:00,,4,34,8,,
2016-12-16,08:00,,29,43,2,,
2016-12-16,09:00,,32,44,2,,
2016-12-16,10:00,,43,43,4,,
2016-12-16,11:00,,19,32,13,,
2016-12-16,12:00,,11,22,27,,
2016-12-16,13:00,,10,23,28,,
2016-12-16,14:00,,8,21,31,,
2016-12-16,15:00,,9,26,26,,
2016-12-16,16:00,,12,38,14,,
2016-12-16,17:00,,19,49,3,,
2016-12-16,18:00,,22,51,2,,
2016-12-16,19:00,,10,47,4,,
2016-12-16,20:00,,5,34,13,,
2016-12-16,21:00,,1,22,30,,
2016-12-16,22:00,,1,20,31,,
2016-12-16,23:00,,1,26,20,,
2016-12-17,00:00,,2,27,16,,
2016-12-17,01:00,,1,33,9,,
2016-12-17,02:00,,3,37,1,,
2016-12-17,03:00,,2,31,5,,
2016-12-17,04:00,,1,24,13,,
2016-12-17,05:00,,1,23,10,,
2016-12-17,06:00,,2,26,8,,
2016-12-17,07:00,,2,26,9,,
2016-12-17,08:00,,4,27,8,,
2016-12-17,09:00,,8,29,2,,
2016-12-17,10:00,,13,25,6,,
2016-12-17,11:00,,16,24,12,,
2016-12-17,12:00,,16,22,16,,
2016-12-17,13:00,,16,22,16,,
2016-12-17,14:00,,15,23,14,,
2016-12-17,15:00,,12,24,14,,
2016-12-17,16:00,,11,28,10,,
2016-12-17,17:00,,8,33,6,,
2016-12-17,18:00,,8,36,6,,
2016-12-17,19:00,,6,35,7,,
2016-12-17,20:00,,5,35,6,,
2016-12-17,21:00,,3,31,8,,
2016-12-17,22:00,,2,28,9,,
2016-12-17,23:00,,2,25,10,,
2016-12-18,00:00,,1,23,11,,
2016-12-18,01:00,,1,26,9,,
2016-12-18,02:00,,2,27,6,,
2016-12-18,03:00,,1,25,7,,
2016-12-18,04:00,,1,27,5,,
2016-12-18,05:00,,1,26,5,,
2016-12-18,06:00,,1,25,6,,
2016-12-18,07:00,,1,25,6,,
2016-12-18,08:00,,1,27,6,,
2016-12-18,09:00,,2,27,7,,
2016-12-18,10:00,,5,22,12,,
2016-12-18,11:00,,6,19,14,,
2016-12-18,12:00,,8,18,15,,
2016-12-18,13:00,,8,21,14,,
2016-12-18,14:00,,7,23,14,,
2016-12-18,15:00,,4,23,16,,
2016-12-18,16:00,,2,26,16,,
2016-12-18,17:00,,2,28,14,,
2016-12-18,18:00,,2,29,15,,
2016-12-18,19:00,,3,28,15,,
2016-12-18,20:00,,2,24,17,,
2016-12-18,21:00,,1,25,16,,
2016-12-18,22:00,,1,25,15,,
2016-12-18,23:00,,1,24,11,,
2016-12-19,00:00,,1,24,10,,
2016-12-19,01:00,,1,30,5,,
2016-12-19,02:00,,2,31,5,,
2016-12-19,03:00,,1,26,7,,
2016-12-19,04:00,,3,21,13,,
2016-12-19,05:00,,1,19,12,,
2016-12-19,06:00,,4,24,5,,
2016-12-19,07:00,,13,28,1,,
2016-12-19,08:00,,18,32,1,,
2016-12-19,09:00,,26,34,3,,
2016-12-19,10:00,,25,32,3,,
2016-12-19,11:00,,14,30,11,,
2016-12-19,12:00,,4,20,30,,
2016-12-19,13:00,,3,19,31,,
2016-12-19,14:00,,2,18,35,,
2016-12-19,15:00,,4,24,32,,
2016-12-19,16:00,,2,25,30,,
2016-12-19,17:00,,2,40,17,,
2016-12-19,18:00,,19,54,3,,
2016-12-19,19:00,,26,53,2,,
2016-12-19,20:00,,50,53,2,,
2016-12-19,21:00,,31,45,2,,
2016-12-19,22:00,,20,39,2,,
2016-12-19,23:00,,16,39,2,,
2016-12-20,00:00,,16,32,1,,
2016-12-20,01:00,,13,33,1,,
2016-12-20,02:00,,8,35,2,,
2016-12-20,03:00,,4,33,2,,
2016-12-20,04:00,,7,34,7,,
2016-12-20,05:00,,13,36,8,,
2016-12-20,06:00,,17,32,2,,
2016-12-20,07:00,,19,35,2,,
2016-12-20,08:00,,31,38,2,,
2016-12-20,09:00,,16,35,2,,
2016-12-20,10:00,,34,39,4,,
2016-12-20,11:00,,19,35,9,,
