Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-12-01,,,,,,13,
2016-12-01,01:00,,1,22,,,
2016-12-01,02:00,,1,25,,,
2016-12-01,03:00,,1,24,,,
2016-12-01,04:00,,1,22,,,
2016-12-01,05:00,,1,23,,,
2016-12-01,06:00,,4,25,,,
2016-12-01,07:00,,8,27,,,
2016-12-01,08:00,,11,29,,,
2016-12-01,09:00,,11,32,,,
2016-12-01,10:00,,12,31,,,
2016-12-01,11:00,,11,30,,,
2016-12-01,12:00,,11,29,,,
2016-12-01,13:00,,7,23,,,
2016-12-01,14:00,,9,28,,,
2016-12-01,15:00,,13,32,,,
2016-12-01,16:00,,15,32,,,
2016-12-01,17:00,,8,28,,,
2016-12-01,18:00,,6,22,,,
2016-12-01,19:00,,5,21,,,
2016-12-01,20:00,,2,18,,,
2016-12-01,21:00,,1,16,,,
2016-12-01,22:00,,1,17,,,
2016-12-01,23:00,,1,15,,,
2016-12-02,,,,,,18,
2016-12-02,00:00,,1,14,,,
2016-12-02,01:00,,1,14,,,
2016-12-02,02:00,,1,14,,,
2016-12-02,03:00,,1,11,,,
2016-12-02,04:00,,1,10,,,
2016-12-02,05:00,,1,8,,,
2016-12-02,06:00,,1,9,,,
2016-12-02,07:00,,5,15,,,
2016-12-02,08:00,,10,21,,,
2016-12-02,09:00,,12,29,,,
2016-12-02,10:00,,10,20,,,
2016-12-02,11:00,,14,22,,,
2016-12-02,12:00,,14,23,,,
2016-12-02,13:00,,15,24,,,
2016-12-02,14:00,,12,25,,,
2016-12-02,15:00,,17,27,,,
2016-12-02,16:00,,34,48,,,
2016-12-02,17:00,,49,67,,,
2016-12-02,18:00,,102,73,,,
2016-12-02,19:00,,162,78,,,
2016-12-02,20:00,,97,59,,,
2016-12-02,21:00,,37,47,,,
2016-12-02,22:00,,40,41,,,
2016-12-02,23:00,,69,41,,,
