Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-09-02,08:00,,1022,97.2,2,15,50,,13,,,29,12.7,1.2,42
2018-09-02,09:00,,1022,97.1,2,14,50,,12,,,39,13.0,1.3,42
2018-09-02,10:00,,1022,96.8,2,15,47,,14,,,35,13.3,0.9,40
2018-09-02,11:00,,1022,96.6,3,21,40,,14,,,54,13.6,0.8,41
2018-09-02,12:00,,1022,94.8,3,12,47,,14,,,160,14.5,1.1,45
2018-09-02,13:00,,1022,91.3,2,8,51,,16,,,172,15.4,1.4,46
2018-09-02,14:00,,1022,87.4,3,8,54,,21,,,192,16.4,1.2,54
2018-09-02,15:00,,1021,84.9,1,8,59,,23,,,200,17.3,1.2,48
2018-09-02,16:00,,1021,81.9,3,13,59,,26,,,168,18.4,0.5,43
2018-09-02,17:00,,1020,76.4,2,12,61,,28,,,227,20.1,0.5,336
2018-09-02,18:00,,1020,79.8,2,12,59,,30,,,71,19.6,0.5,277
2018-09-02,19:00,,1020,89.0,3,18,40,,31,,,11,17.5,0.7,259
2018-09-02,20:00,,1020,92.7,3,25,26,,29,,,0,16.6,0.5,233
2018-09-02,21:00,,1020,95.5,2,16,25,,29,,,0,15.7,0.6,221
2018-09-02,22:00,,1019,96.3,1,14,19,,28,,,0,15.3,0.3,217
2018-09-02,23:00,,1019,96.7,1,10,19,,26,,,0,15.0,0.2,223
2018-09-03,00:00,,1019,96.9,1,10,12,,28,,,0,14.5,0.1,247
2018-09-03,01:00,,1018,97.1,3,11,7,,26,,,0,14.1,0.1,247
2018-09-03,02:00,,1018,97.3,4,11,5,,25,,,0,13.6,0.1,240
2018-09-03,03:00,,1018,97.6,3,14,5,,22,,,0,13.9,0.2,246
2018-09-03,04:00,,1017,97.9,7,22,5,,22,,,0,14.1,0.2,263
2018-09-03,05:00,,1017,98.1,17,24,2,,22,,,0,13.9,0.3,238
2018-09-03,06:00,,1017,98.5,34,32,2,,21,,,4,13.7,0.3,226
2018-09-03,07:00,,1017,98.6,57,36,2,,22,,,28,13.8,0.3,167
2018-09-03,08:00,,1017,97.5,44,30,5,,23,,,123,14.7,0.3,170
2018-09-03,09:00,,1017,91.0,16,27,24,,28,,,230,17.0,1.3,52
2018-09-03,10:00,,1017,73.7,6,16,54,,30,,,431,20.1,1.7,72
2018-09-03,11:00,,1016,61.7,3,10,81,,30,,,601,22.5,2.2,84
2018-09-03,12:00,,1016,53.1,4,12,100,,27,,,536,23.8,3.0,63
2018-09-03,13:00,,1016,49.1,2,10,105,,21,,,248,23.8,2.5,73
2018-09-03,14:00,,1015,50.4,2,15,100,,19,,,130,23.1,1.9,77
2018-09-03,15:00,,1015,51.6,3,12,105,,18,,,151,22.9,2.4,77
2018-09-03,16:00,,1015,55.8,4,24,91,,21,,,52,22.4,1.1,71
2018-09-03,17:00,,1015,59.4,4,40,63,,23,,,65,22.4,0.3,163
2018-09-03,18:00,,1015,72.8,5,40,49,,24,,,18,20.6,0.4,242
2018-09-03,19:00,,1014,82.7,9,51,24,,25,,,2,19.4,0.2,222
2018-09-03,20:00,,1015,86.9,6,33,23,,25,,,0,18.6,0.4,246
2018-09-03,21:00,,1015,88.5,5,31,15,,23,,,0,18.3,0.4,235
2018-09-03,22:00,,1014,89.9,3,26,12,,22,,,0,17.6,0.3,258
2018-09-03,23:00,,1014,91.7,2,22,9,,22,,,0,16.8,0.1,292
2018-09-04,00:00,,1014,93.0,3,22,11,,21,,,0,16.0,0.0,354
2018-09-04,01:00,,1014,91.7,1,17,32,,20,,,0,15.6,0.2,5
2018-09-04,02:00,,1014,91.8,1,17,35,,23,,,0,14.9,0.2,13
2018-09-04,03:00,,1014,94.1,3,19,13,,22,,,0,14.1,0.1,333
2018-09-04,04:00,,1014,94.9,15,20,3,,23,,,0,13.4,0.0,273
2018-09-04,05:00,,1014,95.9,44,29,1,,24,,,0,13.0,0.2,245
2018-09-04,06:00,,1014,96.6,48,36,2,,28,,,6,12.6,0.2,231
2018-09-04,07:00,,1014,93.5,63,41,4,,31,,,77,13.8,0.5,228
2018-09-04,08:00,,1014,86.6,34,43,13,,33,,,127,15.8,0.4,212
2018-09-04,09:00,,1015,80.7,6,19,49,,32,,,208,17.3,0.7,310
2018-09-04,10:00,,1015,71.2,5,16,60,,31,,,491,19.9,0.8,356
2018-09-04,11:00,,1014,64.6,3,14,80,,30,,,596,21.6,1.1,19
2018-09-04,12:00,,1014,60.1,2,11,95,,28,,,641,22.8,1.3,57
2018-09-04,13:00,,1014,55.5,3,13,90,,24,,,358,23.9,1.3,24
2018-09-04,14:00,,1014,55.9,3,18,84,,22,,,330,23.4,1.3,31
2018-09-04,15:00,,1014,50.2,3,13,94,,22,,,391,24.8,1.0,16
2018-09-04,16:00,,1014,47.5,3,16,96,,18,,,357,25.3,1.2,31
2018-09-04,17:00,,1014,48.9,4,23,92,,19,,,169,24.5,0.7,25
2018-09-04,18:00,,1014,52.1,4,26,86,,18,,,59,23.5,0.4,342
2018-09-04,19:00,,1014,60.2,8,57,46,,19,,,8,21.6,0.1,344
2018-09-04,20:00,,1015,68.4,18,78,11,,23,,,0,19.8,0.0,223
2018-09-04,21:00,,1015,72.5,4,37,33,,22,,,0,19.1,0.4,241
2018-09-04,22:00,,1015,75.2,3,35,29,,21,,,0,18.5,0.1,204
2018-09-04,23:00,,1016,81.0,2,30,22,,19,,,0,17.1,0.3,253
2018-09-05,00:00,,1016,84.8,1,22,21,,19,,,0,16.0,0.4,235
2018-09-05,01:00,,1016,86.9,1,16,28,,18,,,0,14.9,0.5,248
2018-09-05,02:00,,1016,88.7,1,16,23,,18,,,0,14.2,0.5,246
2018-09-05,03:00,,1016,90.4,1,17,19,,19,,,0,13.7,0.7,261
2018-09-05,04:00,,1016,89.8,4,18,17,,18,,,0,13.5,0.7,241
2018-09-05,05:00,,1016,91.2,24,34,7,,18,,,0,12.8,0.5,251
2018-09-05,06:00,,1017,91.8,33,39,2,,21,,,7,12.4,0.6,246
2018-09-05,07:00,,1017,84.8,33,35,7,,25,,,73,14.0,0.8,241
2018-09-05,08:00,,1017,76.9,12,32,29,,24,,,98,15.8,0.8,233
2018-09-05,09:00,,1017,71.8,5,19,54,,23,,,124,17.3,0.9,229
2018-09-05,10:00,,1017,57.7,9,29,52,,20,,,561,21.7,0.7,252
2018-09-05,11:00,,1017,52.0,4,16,80,,21,,,659,23.3,1.0,2
2018-09-05,12:00,,1017,43.6,3,11,103,,19,,,720,23.9,1.1,24
2018-09-05,13:00,,1017,42.7,4,13,106,,16,,,623,24.5,1.1,11
2018-09-05,14:00,,1016,39.6,2,8,113,,15,,,669,25.3,1.3,21
2018-09-05,15:00,,1016,36.2,2,11,118,,15,,,499,26.0,1.3,31
2018-09-05,16:00,,1016,36.2,4,17,115,,16,,,402,26.1,1.2,4
2018-09-05,17:00,,1016,37.2,2,24,106,,17,,,261,26.1,1.3,32
2018-09-05,18:00,,1015,45.3,3,22,100,,21,,,92,23.7,1.5,49
2018-09-05,19:00,,1016,55.1,4,34,71,,18,,,4,21.3,0.4,46
2018-09-05,20:00,,1016,64.5,5,44,45,,18,,,0,19.0,0.0,22
2018-09-05,21:00,,1016,71.3,4,34,43,,19,,,0,17.4,0.1,27
2018-09-05,22:00,,1016,75.5,2,25,47,,18,,,0,16.2,0.2,54
2018-09-05,23:00,,1016,78.5,1,18,49,,16,,,0,15.4,0.1,279
2018-09-06,00:00,,1015,80.6,1,19,38,,17,,,0,14.9,0.3,285
2018-09-06,01:00,,1015,82.9,1,21,29,,16,,,0,14.3,0.1,54
2018-09-06,02:00,,1015,87.5,3,30,17,,16,,,0,13.3,0.2,244
2018-09-06,03:00,,1015,89.1,2,21,23,,17,,,0,12.7,0.2,249
2018-09-06,04:00,,1015,88.0,6,19,24,,17,,,0,12.6,0.2,253
2018-09-06,05:00,,1014,88.4,14,31,18,,18,,,0,12.7,0.2,270
2018-09-06,06:00,,1014,85.4,36,40,3,,22,,,10,13.4,0.1,72
2018-09-06,07:00,,1014,80.0,34,45,7,,22,,,68,15.0,0.3,193
2018-09-06,08:00,,1014,67.5,16,42,30,,25,,,95,17.7,0.3,194
2018-09-06,09:00,,1014,67.1,10,26,46,,22,,,116,18.5,1.3,56
2018-09-06,10:00,,1014,54.1,3,12,84,,20,,,569,21.5,2.0,57
2018-09-06,11:00,,1013,43.9,1,6,100,,18,,,667,22.8,2.1,73
2018-09-06,12:00,,1013,41.6,2,8,104,,15,,,719,23.4,2.0,69
2018-09-06,13:00,,1012,38.4,2,8,109,,15,,,714,24.5,1.6,64
2018-09-06,14:00,,1012,37.4,3,10,112,,15,,,656,25.0,1.5,55
2018-09-06,15:00,,1011,34.6,2,10,118,,14,,,554,26.2,1.4,45
2018-09-06,16:00,,1010,34.2,2,14,116,,15,,,414,26.6,1.3,62
2018-09-06,17:00,,1010,36.0,2,13,116,,17,,,247,25.9,1.7,58
2018-09-06,18:00,,1010,40.4,3,22,102,,18,,,62,23.9,1.2,47
2018-09-06,19:00,,1010,46.5,3,30,83,,17,,,5,21.7,0.8,57
2018-09-06,20:00,,1010,54.7,2,24,73,,17,,,0,19.6,0.7,60
2018-09-06,21:00,,1010,60.7,1,16,77,,16,,,0,18.4,0.9,53
2018-09-06,22:00,,1010,65.6,1,15,73,,19,,,0,17.2,0.3,11
2018-09-06,23:00,,1010,69.6,1,13,66,,18,,,0,16.2,0.5,186
2018-09-07,00:00,,1009,61.3,1,6,88,,18,,,0,17.5,0.8,197
2018-09-07,01:00,,1009,57.7,1,5,96,,16,,,0,17.7,1.0,159
2018-09-07,02:00,,1009,59.0,1,6,93,,14,,,0,17.4,1.2,170
2018-09-07,03:00,,1009,55.0,1,4,100,,14,,,0,18.5,2.3,179
2018-09-07,04:00,,1008,54.7,1,4,97,,16,,,0,18.5,2.1,180
2018-09-07,05:00,,1008,55.3,1,7,93,,15,,,0,18.4,1.6,198
2018-09-07,06:00,,1009,58.7,12,38,57,,17,,,1,17.7,0.9,248
2018-09-07,07:00,,1010,59.1,4,34,57,,22,,,42,17.9,0.8,211
2018-09-07,08:00,,1010,61.1,4,31,61,,21,,,64,18.1,1.5,234
2018-09-07,09:00,,1011,71.6,3,22,71,,21,,,61,17.5,1.5,229
2018-09-07,10:00,,1011,80.1,6,32,53,,22,,,93,17.3,0.9,230
2018-09-07,11:00,,1011,76.1,3,19,67,,25,,,185,18.3,1.0,196
2018-09-07,12:00,,1012,74.8,5,23,78,,21,,,229,18.6,1.9,241
2018-09-07,13:00,,1012,72.2,3,14,92,,18,,,230,19.4,2.0,237
2018-09-07,14:00,,1012,72.7,2,12,103,,16,,,170,19.1,2.2,234
2018-09-07,15:00,,1012,82.1,4,22,84,,15,,,129,18.0,1.7,242
2018-09-07,16:00,,1012,85.5,4,21,75,,15,,,174,18.2,1.3,233
2018-09-07,17:00,,1012,82.3,3,20,75,,16,,,166,19.0,1.0,236
2018-09-07,18:00,,1012,77.2,3,21,75,,20,,,92,19.5,0.7,235
2018-09-07,19:00,,1013,85.4,8,46,35,,24,,,3,17.7,0.1,233
2018-09-07,20:00,,1013,89.7,5,30,35,,27,,,0,16.4,0.4,225
2018-09-07,21:00,,1014,88.4,1,20,49,,25,,,0,16.5,0.8,233
2018-09-07,22:00,,1014,85.2,1,17,51,,26,,,0,16.5,1.6,254
2018-09-07,23:00,,1015,86.3,1,8,82,,18,,,0,15.4,1.5,241
2018-09-08,00:00,,1016,85.9,1,6,79,,10,,,0,15.2,1.2,234
2018-09-08,01:00,,1016,86.9,1,6,72,,8,,,0,15.1,1.2,236
2018-09-08,02:00,,1016,88.2,1,6,66,,11,,,0,14.7,1.1,237
2018-09-08,03:00,,1017,90.2,1,9,52,,14,,,0,14.1,1.1,245
2018-09-08,04:00,,1017,90.7,1,11,40,,14,,,0,13.7,0.9,236
2018-09-08,05:00,,1017,93.0,2,16,27,,16,,,0,12.8,0.8,238
2018-09-08,06:00,,1018,93.3,2,17,24,,20,,,4,12.5,1.3,236
2018-09-08,07:00,,1019,91.1,3,16,23,,16,,,49,12.9,1.9,242
2018-09-08,08:00,,1019,83.3,4,12,34,,15,,,100,13.8,1.9,245
2018-09-08,09:00,,1020,69.8,3,10,51,,14,,,131,15.2,1.0,210
2018-09-08,10:00,,1020,54.8,4,11,62,,14,,,570,18.0,1.2,245
2018-09-08,11:00,,1020,52.8,2,7,71,,14,,,486,18.2,1.4,259
2018-09-08,12:00,,1020,49.8,3,9,69,,14,,,616,18.7,1.8,250
2018-09-08,13:00,,1020,44.6,1,7,80,,14,,,749,19.6,2.3,247
2018-09-08,14:00,,1020,42.0,1,6,88,,15,,,633,20.1,2.2,240
2018-09-08,15:00,,1020,36.9,1,7,96,,12,,,569,21.5,1.6,255
2018-09-08,16:00,,1019,35.5,1,7,100,,12,,,372,22.0,1.3,268
2018-09-08,17:00,,1019,36.2,1,10,98,,11,,,177,21.0,0.8,294
2018-09-08,18:00,,1019,39.2,1,11,95,,10,,,85,20.7,0.7,347
2018-09-08,19:00,,1019,51.5,3,36,66,,15,,,0,17.1,0.4,27
2018-09-08,20:00,,1020,60.8,4,40,45,,20,,,0,14.9,0.1,95
2018-09-08,21:00,,1020,66.1,4,36,38,,24,,,0,13.8,0.2,238
2018-09-08,22:00,,1020,67.9,4,29,40,,25,,,0,13.1,0.4,251
2018-09-08,23:00,,1020,70.8,2,21,44,,23,,,0,12.1,0.5,256
2018-09-09,00:00,,1020,71.1,2,17,48,,20,,,0,11.7,0.4,250
2018-09-09,01:00,,1020,72.4,3,17,46,,21,,,0,11.2,0.4,250
2018-09-09,02:00,,1020,68.5,1,12,60,,18,,,0,11.4,0.6,248
2018-09-09,03:00,,1020,68.0,1,10,59,,15,,,0,11.5,0.6,263
2018-09-09,04:00,,1020,69.1,1,11,59,,15,,,0,11.9,0.9,252
2018-09-09,05:00,,1020,64.4,1,6,76,,13,,,0,14.3,1.2,212
2018-09-09,06:00,,1020,64.7,1,6,73,,11,,,5,14.6,1.9,206
2018-09-09,07:00,,1020,64.4,1,7,69,,11,,,49,14.9,1.4,217
2018-09-09,08:00,,1020,61.3,1,8,68,,11,,,126,15.9,1.2,215
2018-09-09,09:00,,1021,55.5,1,8,69,,13,,,220,17.8,1.2,203
2018-09-09,10:00,,1021,50.5,1,10,73,,13,,,267,19.3,1.0,235
2018-09-09,11:00,,1021,39.2,1,6,95,,13,,,493,21.5,1.2,253
2018-09-09,12:00,,1021,40.2,1,9,95,,8,,,509,21.7,1.2,5
2018-09-09,13:00,,1021,37.1,1,7,104,,9,,,589,23.1,1.2,356
2018-09-09,14:00,,1021,35.2,1,6,110,,9,,,376,23.5,1.2,246
2018-09-09,15:00,,1020,34.7,1,5,113,,10,,,472,23.7,2.0,235
2018-09-09,16:00,,1020,32.7,1,5,117,,9,,,383,24.8,1.5,247
2018-09-09,17:00,,1020,32.1,1,8,117,,12,,,250,25.3,1.0,244
2018-09-09,18:00,,1020,35.6,1,10,112,,10,,,77,23.5,1.3,248
2018-09-09,19:00,,1020,41.8,1,21,88,,10,,,0,20.4,0.9,258
2018-09-09,20:00,,1021,49.3,3,40,55,,11,,,0,18.0,0.4,226
2018-09-09,21:00,,1021,56.2,3,35,50,,13,,,0,16.2,0.7,237
2018-09-09,22:00,,1021,57.2,1,17,66,,11,,,0,15.6,0.6,245
2018-09-09,23:00,,1021,59.5,1,12,65,,11,,,0,15.3,0.7,249
2018-09-10,00:00,,1021,62.3,1,11,62,,10,,,0,14.8,0.8,250
2018-09-10,01:00,,1021,65.7,1,11,57,,11,,,0,14.0,0.6,248
2018-09-10,02:00,,1021,68.9,5,14,54,,11,,,0,12.8,0.6,247
2018-09-10,03:00,,1021,70.6,2,14,52,,10,,,0,12.5,0.6,252
2018-09-10,04:00,,1021,73.0,3,17,48,,11,,,0,11.8,0.7,256
2018-09-10,05:00,,1021,71.7,15,36,33,,14,,,0,12.0,0.8,253
2018-09-10,06:00,,1021,73.8,31,58,14,,16,,,4,11.4,0.5,255
2018-09-10,07:00,,1021,68.3,50,67,11,,21,,,57,13.1,0.8,252
2018-09-10,08:00,,1021,59.3,21,50,34,,24,,,95,15.8,0.7,242
2018-09-10,09:00,,1021,49.9,12,35,65,,20,,,161,19.2,0.7,220
2018-09-10,10:00,,1021,40.3,1,8,99,,12,,,566,23.1,1.1,210
2018-09-10,11:00,,1021,35.5,2,8,103,,9,,,659,24.7,1.6,235
2018-09-10,12:00,,1021,32.4,2,8,106,,12,,,661,25.5,2.1,243
2018-09-10,13:00,,1020,33.2,1,9,111,,11,,,518,24.8,2.8,238
2018-09-10,14:00,,1020,34.0,1,9,116,,10,,,369,24.9,2.6,232
2018-09-10,15:00,,1020,33.3,3,13,117,,11,,,396,25.2,2.7,240
2018-09-10,16:00,,1019,28.3,2,13,118,,11,,,340,26.7,1.9,250
2018-09-10,17:00,,1020,31.9,2,21,109,,15,,,106,24.8,1.4,258
2018-09-10,18:00,,1020,34.1,2,31,89,,16,,,35,23.6,0.9,255
2018-09-10,19:00,,1020,39.4,6,60,53,,15,,,0,22.3,0.2,246
2018-09-10,20:00,,1020,44.8,5,51,51,,16,,,0,20.8,0.3,224
2018-09-10,21:00,,1020,46.6,2,28,64,,15,,,0,20.2,0.3,228
2018-09-10,22:00,,1020,46.0,1,14,80,,14,,,0,19.8,0.8,230
2018-09-10,23:00,,1020,43.8,1,7,92,,13,,,0,19.9,1.3,227
2018-09-11,00:00,,1019,45.1,1,8,87,,13,,,0,19.8,1.1,229
2018-09-11,01:00,,1020,49.7,1,10,77,,13,,,0,19.0,1.3,253
2018-09-11,02:00,,1020,53.9,1,13,64,,13,,,0,18.3,1.2,253
2018-09-11,03:00,,1021,58.0,1,15,56,,15,,,0,17.5,0.9,254
2018-09-11,04:00,,1021,61.4,1,17,51,,14,,,0,17.1,1.0,241
2018-09-11,05:00,,1021,63.4,4,27,40,,15,,,0,16.7,1.0,238
2018-09-11,06:00,,1021,64.6,7,37,30,,16,,,0,16.4,1.2,238
2018-09-11,07:00,,1021,65.1,11,46,23,,19,,,23,16.5,1.0,239
2018-09-11,08:00,,1022,63.8,5,33,37,,21,,,97,17.2,1.0,226
2018-09-11,09:00,,1022,57.9,3,17,55,,20,,,180,18.6,1.1,217
2018-09-11,10:00,,1021,52.8,2,11,72,,19,,,335,20.2,2.2,228
2018-09-11,11:00,,1021,48.8,3,11,82,,20,,,532,21.3,3.1,240
2018-09-11,12:00,,1021,43.9,2,11,89,,20,,,534,22.8,3.2,240
2018-09-11,13:00,,1020,39.1,1,8,99,,16,,,628,23.8,3.4,233
2018-09-11,14:00,,1020,33.8,1,8,106,,13,,,556,25.0,3.6,236
2018-09-11,15:00,,1020,29.9,2,12,107,,14,,,405,25.7,3.4,246
2018-09-11,16:00,,1020,31.7,2,14,109,,16,,,325,25.9,3.1,250
2018-09-11,17:00,,1019,30.3,1,12,108,,18,,,205,25.9,2.8,242
2018-09-11,18:00,,1019,32.0,1,14,104,,16,,,59,24.7,2.5,242
2018-09-11,19:00,,1019,35.0,2,30,69,,14,,,0,22.5,0.8,244
2018-09-11,20:00,,1020,42.3,3,34,61,,19,,,0,20.5,0.8,234
2018-09-11,21:00,,1020,44.5,1,20,72,,22,,,0,19.6,0.9,244
2018-09-11,22:00,,1020,47.5,1,18,71,,16,,,0,18.8,1.0,243
2018-09-11,23:00,,1021,50.5,1,12,73,,13,,,0,18.3,1.0,238
2018-09-12,00:00,,1021,50.8,1,9,79,,13,,,0,18.5,1.1,234
2018-09-12,01:00,,1020,47.3,1,6,91,,10,,,0,19.6,2.0,235
2018-09-12,02:00,,1020,49.2,1,6,89,,8,,,0,19.1,1.4,228
2018-09-12,03:00,,1020,52.8,1,10,83,,9,,,0,18.1,1.3,237
2018-09-12,04:00,,1020,52.7,1,9,88,,10,,,0,18.3,1.3,232
2018-09-12,05:00,,1020,54.6,3,18,78,,11,,,0,17.6,1.3,223
2018-09-12,06:00,,1020,54.9,8,41,59,,13,,,1,17.3,1.4,225
2018-09-12,07:00,,1020,51.5,3,24,77,,15,,,40,18.4,1.5,208
2018-09-12,08:00,,1019,47.1,2,15,82,,13,,,53,20.2,1.8,202
2018-09-12,09:00,,1019,44.3,2,10,97,,14,,,159,21.8,2.3,201
2018-09-12,10:00,,1019,39.4,1,9,109,,14,,,561,24.5,3.2,236
2018-09-12,11:00,,1019,36.1,2,10,114,,16,,,658,25.7,3.5,236
2018-09-12,12:00,,1019,32.5,1,8,121,,16,,,705,26.8,3.5,243
2018-09-12,13:00,,1018,30.2,2,9,127,,16,,,696,27.4,3.7,246
2018-09-12,14:00,,1018,27.8,1,9,126,,17,,,641,28.2,3.7,234
2018-09-12,15:00,,1017,25.4,3,14,126,,16,,,539,29.4,2.9,246
2018-09-12,16:00,,1017,26.0,1,12,131,,16,,,395,29.7,2.4,254
2018-09-12,17:00,,1016,27.7,1,13,128,,16,,,233,29.4,2.2,262
2018-09-12,18:00,,1016,30.2,1,17,114,,16,,,69,27.7,1.4,260
2018-09-12,19:00,,1017,36.9,3,40,86,,15,,,0,24.6,0.5,263
2018-09-12,20:00,,1017,45.7,4,63,48,,19,,,0,21.8,0.1,231
2018-09-12,21:00,,1017,51.2,2,35,66,,24,,,0,19.7,0.6,310
2018-09-12,22:00,,1018,62.7,2,29,55,,18,,,0,19.4,1.7,31
2018-09-12,23:00,,1019,70.2,2,24,43,,16,,,0,18.2,1.5,38
2018-09-13,00:00,,1019,75.0,1,12,49,,13,,,0,17.0,0.7,355
2018-09-13,01:00,,1019,80.0,1,7,49,,13,,,0,15.7,1.1,352
2018-09-13,02:00,,1019,83.9,1,7,45,,15,,,0,14.7,0.8,354
2018-09-13,03:00,,1019,86.1,1,8,42,,15,,,0,13.8,0.6,354
2018-09-13,04:00,,1019,88.1,3,12,36,,14,,,0,13.1,0.5,44
2018-09-13,05:00,,1019,89.5,8,24,25,,15,,,0,12.7,0.7,26
2018-09-13,06:00,,1019,89.3,5,19,31,,15,,,2,12.5,0.8,12
2018-09-13,07:00,,1019,87.1,7,24,29,,15,,,40,12.6,1.5,40
2018-09-13,08:00,,1019,84.3,7,15,34,,16,,,130,13.3,1.4,59
2018-09-13,09:00,,1019,81.6,9,17,34,,17,,,94,14.2,1.2,48
2018-09-13,10:00,,1019,79.7,7,15,38,,18,,,137,14.8,1.5,52
2018-09-13,11:00,,1019,75.0,5,11,46,,19,,,185,16.1,1.5,65
2018-09-13,12:00,,1019,70.4,5,10,52,,17,,,247,17.3,1.5,61
2018-09-13,13:00,,1018,69.8,5,13,52,,18,,,153,17.5,1.7,60
2018-09-13,14:00,,1018,70.7,4,15,51,,19,,,124,17.5,1.2,57
2018-09-13,15:00,,1018,81.4,8,21,44,,19,,,41,16.4,0.8,91
2018-09-13,16:00,,1018,89.2,11,25,34,,17,,,65,15.7,0.7,49
2018-09-13,17:00,,1017,89.5,11,25,34,,17,,,88,15.9,0.8,48
2018-09-13,18:00,,1017,88.6,7,24,33,,16,,,21,15.7,0.6,33
2018-09-13,19:00,,1017,91.4,4,20,32,,18,,,0,15.4,0.4,347
2018-09-13,20:00,,1018,93.0,2,17,31,,16,,,0,15.3,0.6,20
2018-09-13,21:00,,1018,93.5,1,11,36,,16,,,0,14.6,1.0,14
2018-09-13,22:00,,1018,94.4,1,12,30,,15,,,0,13.8,0.8,36
2018-09-13,23:00,,1018,94.2,1,9,30,,13,,,0,13.8,0.5,341
2018-09-14,00:00,,1018,94.8,1,10,24,,15,,,0,13.4,0.6,330
2018-09-14,01:00,,1018,95.2,1,9,25,,16,,,0,13.3,0.5,326
2018-09-14,02:00,,1018,95.9,1,8,26,,16,,,0,13.2,0.6,344
2018-09-14,03:00,,1018,96.0,1,9,23,,14,,,0,13.2,0.3,330
2018-09-14,04:00,,1018,96.4,2,11,21,,8,,,0,13.1,0.4,343
2018-09-14,05:00,,1018,97.0,5,11,19,,5,,,0,12.9,0.5,355
2018-09-14,06:00,,1018,97.4,11,16,16,,5,,,0,12.8,0.7,341
2018-09-14,07:00,,1018,97.5,18,20,11,,5,,,3,12.8,0.6,347
2018-09-14,08:00,,1019,96.8,9,15,12,,6,,,21,12.7,0.6,330
2018-09-14,09:00,,1019,95.4,10,13,18,,6,,,59,12.9,0.9,346
2018-09-14,10:00,,1020,93.5,7,14,20,,8,,,73,13.3,0.6,305
2018-09-14,11:00,,1020,93.8,10,14,19,,10,,,79,13.4,0.5,340
2018-09-14,12:00,,1020,91.7,7,14,30,,15,,,75,13.8,0.6,288
2018-09-14,13:00,,1020,92.5,5,13,30,,19,,,97,13.6,0.7,257
2018-09-14,14:00,,1020,87.0,9,15,32,,20,,,163,14.9,0.7,312
2018-09-14,15:00,,1019,82.6,7,15,36,,24,,,192,15.8,0.7,320
