Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-09-03,12:00,,1018,90.9,31,35,,,30,,,117,18.0,0.4,333
2018-09-03,13:00,,1018,84.8,23,30,,,29,,,222,19.9,0.3,337
2018-09-03,14:00,,1018,86.2,32,42,,,24,,,81,20.0,0.5,329
2018-09-03,15:00,,1017,81.5,25,35,,,26,,,283,21.5,0.5,350
2018-09-03,16:00,,1017,71.4,25,39,,,20,,,197,22.3,0.7,23
2018-09-03,17:00,,1016,66.0,9,26,,,13,,,144,22.7,0.8,66
2018-09-03,18:00,,1016,68.5,9,31,,,14,,,64,21.9,0.7,2
2018-09-03,19:00,,1016,72.2,10,41,,,15,,,12,21.2,0.2,337
2018-09-03,20:00,,1016,80.8,15,50,,,18,,,1,19.8,0.1,302
2018-09-03,21:00,,1016,86.7,42,51,,,25,,,1,18.6,0.1,164
2018-09-03,22:00,,1016,89.6,24,39,,,24,,,1,17.7,0.1,152
2018-09-03,23:00,,1016,89.4,11,33,,,21,,,2,17.5,0.2,192
2018-09-04,,,,,,,,30.49,,,,,,,
2018-09-04,00:00,,1016,89.3,8,29,,,20,,,2,17.5,0.2,162
2018-09-04,01:00,,1016,90.8,10,25,,,17,,,1,17.2,0.2,184
2018-09-04,02:00,,1016,92.2,7,24,,,24,,,2,17.2,0.2,197
2018-09-04,03:00,,1016,94.0,5,19,,,25,,,2,16.8,0.3,189
2018-09-04,04:00,,1016,92.4,6,18,,,27,,,2,17.0,0.2,189
2018-09-04,05:00,,1016,90.9,18,20,,,35,,,2,17.3,0.2,190
2018-09-04,06:00,,1016,89.3,27,30,,,36,,,4,17.7,0.2,257
2018-09-04,07:00,,1016,89.1,31,36,,,40,,,23,17.7,0.1,217
2018-09-04,08:00,,1016,86.7,18,31,,,47,,,91,18.3,0.3,211
2018-09-04,09:00,,1016,83.0,12,26,,,46,,,150,19.0,0.4,289
2018-09-04,10:00,,1016,75.3,15,27,,,40,,,319,20.9,0.5,304
2018-09-04,11:00,,1016,66.1,19,26,,,40,,,616,23.4,0.7,352
2018-09-04,12:00,,1016,63.9,17,27,,,39,,,645,24.3,0.9,331
2018-09-04,13:00,,1016,58.9,10,25,,,39,,,582,25.4,0.9,344
2018-09-04,14:00,,1016,56.1,11,24,,,34,,,502,26.1,1.0,346
2018-09-04,15:00,,1015,49.9,10,28,,,31,,,454,27.1,1.1,332
2018-09-04,16:00,,1015,46.5,12,29,,,25,,,340,27.5,0.8,23
2018-09-04,17:00,,1015,50.0,10,31,,,23,,,81,25.9,0.8,344
2018-09-04,18:00,,1015,53.8,6,30,,,26,,,43,25.0,0.7,330
2018-09-04,19:00,,1015,61.0,8,48,,,28,,,10,23.6,0.2,319
2018-09-04,20:00,,1016,70.3,14,60,,,31,,,1,21.7,0.1,182
2018-09-04,21:00,,1016,76.9,10,57,,,32,,,1,20.2,0.2,178
2018-09-04,22:00,,1016,80.5,8,45,,,32,,,1,18.9,0.3,196
2018-09-04,23:00,,1016,81.8,3,25,,,24,,,1,18.1,0.4,200
2018-09-05,,,,,,,,21.69,,,,,,,
2018-09-05,00:00,,1017,83.6,2,20,,,23,,,1,17.5,0.2,190
2018-09-05,01:00,,1017,86.3,1,18,,,21,,,1,16.6,0.5,200
2018-09-05,02:00,,1017,87.6,1,18,,,20,,,1,15.9,0.4,200
2018-09-05,03:00,,1017,87.9,1,18,,,23,,,1,15.4,0.4,198
2018-09-05,04:00,,1017,87.8,4,19,,,21,,,1,15.0,0.3,202
2018-09-05,05:00,,1017,89.1,15,25,,,21,,,1,14.4,0.4,202
2018-09-05,06:00,,1017,89.4,50,30,,,24,,,8,14.0,0.4,201
2018-09-05,07:00,,1018,86.4,44,29,,,25,,,61,14.6,0.5,203
2018-09-05,08:00,,1018,74.9,35,29,,,25,,,215,17.7,0.4,176
2018-09-05,09:00,,1019,64.7,25,33,,,25,,,386,21.0,0.5,118
2018-09-05,10:00,,1019,54.5,20,34,,,30,,,524,24.5,0.5,184
2018-09-05,11:00,,1018,50.3,19,33,,,30,,,622,25.5,1.0,343
2018-09-05,12:00,,1018,49.7,13,28,,,25,,,679,26.0,0.9,340
2018-09-05,13:00,,1018,44.3,8,22,,,21,,,633,27.3,0.9,329
2018-09-05,14:00,,1017,41.0,10,26,,,20,,,461,28.0,1.0,304
2018-09-05,15:00,,1017,40.9,9,29,,,21,,,460,27.9,0.8,315
2018-09-05,16:00,,1017,39.5,15,35,,,20,,,319,27.8,0.8,341
2018-09-05,17:00,,1017,40.9,8,28,,,17,,,69,26.1,0.7,342
2018-09-05,18:00,,1016,42.3,12,36,,,14,,,40,25.4,0.5,35
2018-09-05,19:00,,1016,45.8,12,45,,,16,,,10,24.2,0.3,344
2018-09-05,20:00,,1016,54.1,4,40,,,18,,,0,22.1,0.3,330
2018-09-05,21:00,,1016,64.7,9,57,,,22,,,0,20.2,0.1,162
2018-09-05,22:00,,1016,72.0,4,51,,,22,,,1,18.8,0.2,148
2018-09-05,23:00,,1016,76.7,3,47,,,23,,,1,17.9,0.1,154
2018-09-06,,,,,,,,20.33,,,,,,,
2018-09-06,00:00,,1016,79.3,2,36,,,23,,,1,17.0,0.1,170
2018-09-06,01:00,,1016,81.4,2,27,,,19,,,1,16.2,0.2,188
2018-09-06,02:00,,1016,83.0,2,25,,,19,,,1,15.7,0.2,199
2018-09-06,03:00,,1016,83.4,1,20,,,19,,,1,15.1,0.5,203
2018-09-06,04:00,,1016,82.9,2,19,,,17,,,1,14.9,0.7,201
2018-09-06,05:00,,1016,83.1,7,25,,,18,,,1,14.6,0.6,202
2018-09-06,06:00,,1015,84.6,22,34,,,19,,,6,13.9,0.8,202
2018-09-06,07:00,,1015,82.5,33,38,,,22,,,54,14.5,0.5,206
2018-09-06,08:00,,1015,65.8,31,38,,,24,,,212,19.3,0.4,195
2018-09-06,09:00,,1015,60.1,23,39,,,23,,,293,21.4,0.4,128
2018-09-06,10:00,,1014,51.4,24,45,,,22,,,495,24.9,0.4,133
2018-09-06,11:00,,1014,41.8,10,30,,,22,,,621,28.0,0.6,199
2018-09-06,12:00,,1013,39.9,8,22,,,21,,,658,28.6,0.7,316
2018-09-06,13:00,,1012,39.0,7,24,,,20,,,538,28.1,0.9,105
2018-09-06,14:00,,1012,37.6,9,28,,,19,,,408,28.4,0.8,164
2018-09-06,15:00,,1011,34.7,6,26,,,19,,,435,29.5,0.8,133
2018-09-06,16:00,,1011,36.2,5,25,,,18,,,243,28.4,0.9,136
2018-09-06,17:00,,1010,38.3,8,35,,,18,,,127,27.6,0.6,98
2018-09-06,18:00,,1010,42.6,3,34,,,19,,,50,26.4,0.7,98
2018-09-06,19:00,,1010,47.2,6,50,,,22,,,5,25.1,0.4,111
2018-09-06,20:00,,1010,55.1,6,53,,,22,,,0,23.0,0.2,135
2018-09-06,21:00,,1010,62.1,5,41,,,24,,,1,21.3,0.2,200
2018-09-06,22:00,,1010,59.3,3,29,,,22,,,2,21.1,0.6,153
2018-09-06,23:00,,1010,61.5,4,26,,,21,,,1,20.8,0.2,193
2018-09-07,,,,,,,,17.55,,,,,,,
2018-09-07,00:00,,1010,65.1,2,23,,,22,,,1,20.0,0.2,178
2018-09-07,01:00,,1010,65.6,1,19,,,18,,,2,19.6,0.3,201
2018-09-07,02:00,,1010,65.5,1,13,,,16,,,1,19.8,0.6,215
2018-09-07,03:00,,1010,69.9,1,11,,,13,,,1,19.5,0.4,198
2018-09-07,04:00,,1010,76.3,1,11,,,13,,,1,19.0,0.5,201
2018-09-07,05:00,,1010,84.7,6,31,,,15,,,1,18.5,0.2,171
2018-09-07,06:00,,1010,88.7,25,49,,,19,,,2,17.9,0.3,211
2018-09-07,07:00,,1011,88.7,33,54,,,23,,,9,18.1,0.4,208
2018-09-07,08:00,,1011,88.3,15,34,,,21,,,31,17.9,0.8,216
2018-09-07,09:00,,1012,87.6,18,34,,,20,,,59,18.0,0.6,220
2018-09-07,10:00,,1012,83.6,15,30,,,23,,,126,18.8,0.6,218
2018-09-07,11:00,,1012,77.9,14,26,,,30,,,125,19.7,0.5,295
2018-09-07,12:00,,1013,69.9,16,28,,,37,,,331,20.9,0.6,253
2018-09-07,13:00,,1013,59.7,8,18,,,28,,,402,22.8,0.7,343
2018-09-07,14:00,,1013,55.7,12,27,,,20,,,249,23.4,0.7,315
2018-09-07,15:00,,1013,54.9,9,21,,,15,,,269,22.9,0.6,222
2018-09-07,16:00,,1013,49.2,7,16,,,12,,,292,24.7,0.7,202
2018-09-07,17:00,,1013,53.9,7,19,,,12,,,112,23.4,1.0,208
2018-09-07,18:00,,1013,62.1,7,21,,,11,,,34,21.7,0.8,208
2018-09-07,19:00,,1014,89.0,6,27,,,16,,,11,17.0,0.4,166
2018-09-07,20:00,,1015,88.7,5,25,,,13,,,3,17.1,0.4,201
2018-09-07,21:00,,1015,89.0,5,33,,,13,,,2,17.0,0.3,196
2018-09-07,22:00,,1016,89.0,6,31,,,12,,,2,17.1,0.2,202
2018-09-07,23:00,,1016,89.1,5,29,,,14,,,1,17.2,0.2,190
2018-09-08,,,,,,,,12.76,,,,,,,
2018-09-08,00:00,,1017,89.5,8,24,,,17,,,1,16.6,0.2,202
2018-09-08,01:00,,1017,87.2,4,19,,,12,,,1,16.2,0.2,152
2018-09-08,02:00,,1018,88.2,2,14,,,12,,,1,15.8,0.2,182
2018-09-08,03:00,,1018,87.7,2,14,,,8,,,1,15.6,0.1,193
2018-09-08,04:00,,1019,87.8,5,18,,,11,,,1,15.1,0.2,211
2018-09-08,05:00,,1019,82.1,5,17,,,11,,,1,15.1,0.2,230
2018-09-08,06:00,,1019,81.2,4,16,,,12,,,5,14.5,0.4,219
2018-09-08,07:00,,1020,82.2,9,17,,,13,,,49,14.3,0.4,212
2018-09-08,08:00,,1020,70.9,10,16,,,11,,,166,16.6,0.7,214
2018-09-08,09:00,,1021,55.6,11,18,,,14,,,370,19.6,0.5,248
2018-09-08,10:00,,1021,49.2,8,15,,,17,,,446,20.1,0.7,203
2018-09-08,11:00,,1021,43.6,6,10,,,17,,,682,21.5,1.2,221
2018-09-08,12:00,,1021,43.7,4,8,,,14,,,685,20.9,1.2,201
2018-09-08,13:00,,1021,40.7,7,13,,,11,,,647,22.6,1.0,210
2018-09-08,14:00,,1021,39.7,4,10,,,11,,,465,23.2,1.0,204
2018-09-08,15:00,,1020,36.9,5,11,,,8,,,472,24.3,0.9,209
2018-09-08,16:00,,1020,35.9,5,11,,,8,,,300,24.2,1.1,217
2018-09-08,17:00,,1020,37.5,5,12,,,10,,,46,22.5,1.2,215
2018-09-08,18:00,,1020,39.3,4,16,,,11,,,36,22.2,0.7,223
2018-09-08,19:00,,1020,45.1,11,37,,,11,,,8,21.0,0.2,220
2018-09-08,20:00,,1020,58.2,10,50,,,18,,,0,18.7,0.2,155
2018-09-08,21:00,,1020,65.8,11,50,,,22,,,0,17.0,0.2,193
2018-09-08,22:00,,1020,70.7,12,47,,,29,,,1,15.6,0.4,200
2018-09-08,23:00,,1020,70.9,3,24,,,25,,,1,15.1,0.6,197
2018-09-09,,,,,,,,11.91,,,,,,,
2018-09-09,00:00,,1021,73.2,2,20,,,16,,,1,14.4,0.4,198
2018-09-09,01:00,,1021,73.9,2,19,,,20,,,1,14.1,0.5,202
2018-09-09,02:00,,1021,74.0,1,15,,,23,,,1,13.9,0.6,203
2018-09-09,03:00,,1021,73.7,1,13,,,13,,,1,13.7,0.5,201
2018-09-09,04:00,,1021,74.6,1,12,,,11,,,1,13.2,0.9,202
2018-09-09,05:00,,1021,73.4,2,12,,,11,,,1,13.3,0.6,202
2018-09-09,06:00,,1021,72.5,2,12,,,10,,,6,13.2,0.7,199
2018-09-09,07:00,,1021,72.0,2,12,,,9,,,56,13.4,0.8,200
2018-09-09,08:00,,1021,67.0,5,15,,,8,,,111,15.1,0.4,201
2018-09-09,09:00,,1022,60.0,7,18,,,12,,,247,17.4,0.3,190
2018-09-09,10:00,,1022,44.2,6,15,,,9,,,460,22.2,0.7,200
2018-09-09,11:00,,1022,37.0,4,10,,,6,,,581,24.0,1.0,206
2018-09-09,12:00,,1022,37.3,4,10,,,7,,,477,23.6,1.1,212
2018-09-09,13:00,,1022,36.1,4,12,,,9,,,511,25.0,0.8,242
2018-09-09,14:00,,1022,34.8,6,15,,,8,,,543,26.0,1.0,293
2018-09-09,15:00,,1022,35.9,4,12,,,8,,,359,25.8,0.9,338
2018-09-09,16:00,,1021,37.1,7,16,,,9,,,236,25.1,0.9,335
2018-09-09,17:00,,1021,39.1,7,19,,,9,,,91,24.2,0.7,335
2018-09-09,18:00,,1021,40.3,4,17,,,11,,,50,23.8,0.6,344
2018-09-09,19:00,,1021,46.9,14,53,,,16,,,6,22.3,0.1,300
2018-09-09,20:00,,1022,60.0,11,53,,,20,,,0,19.7,0.2,168
2018-09-09,21:00,,1022,65.7,5,46,,,14,,,1,17.8,0.3,196
2018-09-09,22:00,,1022,68.2,5,39,,,16,,,1,16.8,0.3,201
2018-09-09,23:00,,1022,68.7,1,19,,,13,,,1,16.0,0.5,202
2018-09-10,,,,,,,,13.79,,,,,,,
2018-09-10,00:00,,1022,70.2,2,16,,,11,,,1,15.3,0.7,203
2018-09-10,01:00,,1022,72.7,2,15,,,11,,,1,14.5,0.7,201
2018-09-10,02:00,,1022,75.2,2,17,,,9,,,1,13.7,0.7,202
2018-09-10,03:00,,1022,76.6,2,14,,,10,,,1,13.4,0.6,201
2018-09-10,04:00,,1022,77.3,2,14,,,9,,,1,13.0,0.8,202
2018-09-10,05:00,,1022,78.5,6,24,,,10,,,1,12.6,0.7,202
2018-09-10,06:00,,1022,78.9,17,35,,,13,,,6,12.3,0.8,202
2018-09-10,07:00,,1022,76.3,42,46,,,15,,,64,13.1,0.6,199
2018-09-10,08:00,,1022,63.3,21,38,,,16,,,169,16.8,0.7,202
2018-09-10,09:00,,1022,51.0,22,39,,,16,,,411,21.8,0.5,156
2018-09-10,10:00,,1022,42.3,18,32,,,14,,,507,25.3,0.9,200
2018-09-10,11:00,,1022,38.5,10,26,,,14,,,405,25.2,0.9,207
2018-09-10,12:00,,1022,35.1,6,21,,,12,,,524,26.2,0.9,212
2018-09-10,13:00,,1022,34.1,9,23,,,10,,,519,27.0,0.9,197
2018-09-10,14:00,,1021,29.0,7,18,,,10,,,444,28.4,1.1,227
2018-09-10,15:00,,1021,30.1,9,25,,,10,,,407,29.1,0.8,205
2018-09-10,16:00,,1021,31.3,8,23,,,11,,,184,28.3,1.1,221
2018-09-10,17:00,,1021,33.8,8,29,,,10,,,92,27.2,0.8,221
2018-09-10,18:00,,1021,36.8,7,30,,,12,,,53,26.5,0.6,214
2018-09-10,19:00,,1021,39.8,8,36,,,15,,,5,25.4,0.4,209
2018-09-10,20:00,,1021,46.9,15,56,,,18,,,1,23.8,0.1,186
2018-09-10,21:00,,1021,52.1,16,60,,,22,,,1,22.6,0.1,158
2018-09-10,22:00,,1021,54.1,7,52,,,18,,,1,21.8,0.1,146
2018-09-10,23:00,,1021,52.3,4,29,,,17,,,1,21.4,0.2,322
2018-09-11,,,,,,,,15.47,,,,,,,
2018-09-11,00:00,,1021,54.6,2,23,,,15,,,1,20.8,0.1,263
2018-09-11,01:00,,1022,57.8,2,24,,,15,,,1,20.3,0.1,207
2018-09-11,02:00,,1022,63.1,2,23,,,12,,,1,19.6,0.2,191
2018-09-11,03:00,,1022,66.0,2,22,,,14,,,1,19.1,0.2,201
2018-09-11,04:00,,1022,72.2,4,26,,,14,,,1,18.0,0.1,181
2018-09-11,05:00,,1022,72.3,14,42,,,16,,,1,17.3,0.3,195
2018-09-11,06:00,,1022,72.3,55,58,,,19,,,3,17.0,0.3,183
2018-09-11,07:00,,1022,74.0,67,58,,,25,,,38,16.8,0.5,185
2018-09-11,08:00,,1022,66.0,62,55,,,27,,,146,19.0,0.3,151
2018-09-11,09:00,,1023,51.4,19,32,,,27,,,345,23.0,0.7,207
2018-09-11,10:00,,1023,47.5,9,20,,,17,,,414,24.0,1.4,206
2018-09-11,11:00,,1023,44.4,6,14,,,15,,,618,25.2,2.2,202
2018-09-11,12:00,,1022,39.1,5,13,,,15,,,637,26.0,2.1,211
2018-09-11,13:00,,1022,36.5,5,13,,,11,,,475,26.2,2.3,209
2018-09-11,14:00,,1022,35.4,7,18,,,12,,,367,26.7,2.0,205
2018-09-11,15:00,,1022,33.3,8,19,,,13,,,380,27.7,1.6,212
2018-09-11,16:00,,1022,30.1,6,15,,,10,,,265,28.3,1.6,214
2018-09-11,17:00,,1021,33.8,7,17,,,9,,,61,27.0,1.6,211
2018-09-11,18:00,,1021,35.1,6,16,,,12,,,43,26.4,1.4,213
2018-09-11,19:00,,1021,38.0,4,20,,,11,,,7,25.3,0.8,201
2018-09-11,20:00,,1021,40.3,3,20,,,10,,,0,23.9,0.9,209
2018-09-11,21:00,,1022,46.0,11,45,,,12,,,0,22.4,0.2,198
2018-09-11,22:00,,1022,50.4,9,47,,,16,,,1,20.9,0.3,210
2018-09-11,23:00,,1022,57.3,5,48,,,16,,,1,19.4,0.1,178
2018-09-12,,,,,,,,18.48,,,,,,,
2018-09-12,00:00,,1022,59.2,2,35,,,14,,,1,18.6,0.2,186
2018-09-12,01:00,,1022,60.3,2,18,,,12,,,1,17.9,0.3,196
2018-09-12,02:00,,1022,61.6,2,24,,,11,,,1,17.5,0.1,126
2018-09-12,03:00,,1022,64.5,2,27,,,9,,,1,17.1,0.1,125
2018-09-12,04:00,,1022,66.6,4,36,,,9,,,1,16.4,0.1,179
2018-09-12,05:00,,1022,67.2,37,69,,,14,,,1,16.1,0.1,133
2018-09-12,06:00,,1022,67.7,99,87,,,22,,,3,15.9,0.1,132
2018-09-12,07:00,,1022,70.9,78,80,,,25,,,28,15.9,0.2,140
2018-09-12,08:00,,1021,49.0,57,76,,,29,,,193,22.9,0.3,123
2018-09-12,09:00,,1021,40.5,13,41,,,24,,,377,26.6,0.5,195
2018-09-12,10:00,,1021,36.9,7,20,,,19,,,541,27.8,1.5,207
2018-09-12,11:00,,1021,35.7,5,18,,,16,,,636,28.3,1.7,211
2018-09-12,12:00,,1021,31.6,7,16,,,14,,,681,29.2,1.6,212
2018-09-12,13:00,,1020,28.5,7,17,,,13,,,618,30.1,1.8,205
2018-09-12,14:00,,1020,27.5,7,18,,,12,,,483,30.5,1.6,216
2018-09-12,15:00,,1019,27.0,5,17,,,13,,,544,31.5,1.8,203
2018-09-12,16:00,,1018,28.9,6,20,,,15,,,299,31.2,1.6,206
2018-09-12,17:00,,1018,31.2,7,24,,,17,,,47,29.8,1.1,217
2018-09-12,18:00,,1018,32.9,8,34,,,17,,,30,29.2,0.6,217
2018-09-12,19:00,,1018,38.6,9,61,,,19,,,5,27.2,0.1,211
2018-09-12,20:00,,1018,48.9,16,71,,,28,,,0,24.1,0.3,360
2018-09-12,21:00,,1019,63.6,3,16,,,37,,,0,21.4,1.4,338
2018-09-12,22:00,,1020,70.6,4,15,,,32,,,0,19.6,0.9,352
2018-09-12,23:00,,1020,72.7,2,12,,,17,,,1,18.7,0.5,327
2018-09-13,,,,,,,,25.03,,,,,,,
2018-09-13,00:00,,1020,75.2,2,15,,,15,,,0,18.0,0.5,332
2018-09-13,01:00,,1020,78.7,3,12,,,11,,,0,16.7,0.5,347
2018-09-13,02:00,,1020,81.1,2,12,,,10,,,0,15.9,0.4,344
2018-09-13,03:00,,1020,82.7,5,13,,,9,,,1,15.4,0.4,72
2018-09-13,04:00,,1020,83.2,3,13,,,9,,,2,15.4,0.5,105
2018-09-13,05:00,,1020,81.9,12,20,,,8,,,2,15.6,0.5,92
2018-09-13,06:00,,1020,82.4,27,29,,,10,,,3,15.7,0.5,0
2018-09-13,07:00,,1020,84.0,34,33,,,21,,,50,15.6,0.6,353
2018-09-13,08:00,,1020,82.1,25,28,,,20,,,84,16.3,0.6,16
2018-09-13,09:00,,1020,78.0,17,23,,,18,,,166,17.2,0.6,56
2018-09-13,10:00,,1019,73.7,16,23,,,17,,,172,18.3,0.6,344
2018-09-13,11:00,,1020,71.2,21,26,,,25,,,182,18.7,0.8,344
2018-09-13,12:00,,1019,78.5,18,27,,,28,,,156,18.2,0.9,331
2018-09-13,13:00,,1019,74.0,25,28,,,29,,,182,18.8,0.7,360
2018-09-13,14:00,,1019,70.8,24,28,,,30,,,192,19.3,0.6,358
2018-09-13,15:00,,1019,71.4,22,32,,,28,,,89,19.0,0.7,341
2018-09-13,16:00,,1019,70.9,22,33,,,31,,,66,18.9,0.7,336
2018-09-13,17:00,,1019,71.4,18,34,,,31,,,39,18.5,0.7,333
2018-09-13,18:00,,1019,72.8,21,31,,,30,,,14,18.2,0.4,139
2018-09-13,19:00,,1019,75.1,12,27,,,32,,,2,17.8,0.4,358
2018-09-13,20:00,,1019,77.1,13,26,,,33,,,1,17.5,0.4,330
2018-09-13,21:00,,1019,77.6,9,21,,,33,,,2,17.0,0.4,110
2018-09-13,22:00,,1019,79.7,8,19,,,27,,,2,16.4,0.4,113
2018-09-13,23:00,,1019,80.9,3,14,,,25,,,1,16.2,0.4,56
2018-09-14,,,,,,,,17.15,,,,,,,
2018-09-14,00:00,,1020,83.8,2,12,,,21,,,1,15.8,0.3,120
2018-09-14,01:00,,1020,87.3,2,11,,,22,,,1,15.3,0.4,113
2018-09-14,02:00,,1020,86.5,2,10,,,25,,,2,15.5,0.2,80
2018-09-14,03:00,,1020,86.1,2,10,,,27,,,2,15.5,0.2,90
2018-09-14,04:00,,1020,86.2,2,11,,,26,,,2,15.5,0.3,354
2018-09-14,05:00,,1020,87.0,11,17,,,27,,,1,15.2,0.5,355
2018-09-14,06:00,,1020,88.4,30,30,,,35,,,1,14.9,0.5,351
2018-09-14,07:00,,1020,91.2,40,38,,,29,,,12,14.5,0.4,99
2018-09-14,08:00,,1020,90.3,27,32,,,15,,,40,14.5,0.4,8
2018-09-14,09:00,,1020,88.8,30,34,,,13,,,54,15.0,0.3,41
2018-09-14,10:00,,1020,85.9,29,28,,,18,,,64,15.4,0.4,86
2018-09-14,11:00,,1021,81.5,21,22,,,20,,,197,16.3,0.4,339
2018-09-14,12:00,,1021,74.0,16,21,,,18,,,265,17.8,0.5,100
2018-09-14,13:00,,1021,68.1,10,18,,,17,,,352,19.2,0.6,168
2018-09-14,14:00,,1021,65.8,8,19,,,13,,,226,19.4,0.6,86
