Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-09-01,23:00,,1025,59.8,14,42,,,34,,,,18.2,0.6,120
2018-09-02,,,,,,,,17.47,,,,,,,
2018-09-02,00:00,,1025,64.1,19,41,,,35,,,,17.8,0.4,163
2018-09-02,01:00,,1025,67.1,22,33,,,26,,,,17.0,0.5,255
2018-09-02,02:00,,1025,65.2,10,26,,,14,,,,16.7,0.5,245
2018-09-02,03:00,,1025,64.9,6,17,,,15,,,,16.7,0.5,235
2018-09-02,04:00,,1025,66.1,10,20,,,16,,,,16.5,0.6,240
2018-09-02,05:00,,1024,66.4,7,14,,,11,,,,16.2,0.8,250
2018-09-02,06:00,,1024,67.0,3,12,,,18,,,,16.2,0.8,247
2018-09-02,07:00,,1024,75.1,7,17,,,30,,,,16.1,0.6,243
2018-09-02,08:00,,1024,86.5,10,19,,,27,,,,15.5,0.5,235
2018-09-02,09:00,,1024,91.5,14,20,,,15,,,,15.1,0.7,238
2018-09-02,10:00,,1024,94.6,12,18,,,9,,,,14.6,1.0,259
2018-09-02,11:00,,1024,94.9,18,21,,,10,,,,14.8,1.2,263
2018-09-02,12:00,,1023,92.9,14,20,,,11,,,,15.5,1.0,250
2018-09-02,13:00,,1023,90.1,17,27,,,12,,,,16.3,0.7,247
2018-09-02,14:00,,1023,87.9,25,36,,,13,,,,16.8,0.7,237
2018-09-02,15:00,,1022,86.0,28,39,,,16,,,,17.2,0.5,207
2018-09-02,16:00,,1022,84.9,32,42,,,19,,,,17.6,0.5,199
2018-09-02,17:00,,1022,83.6,38,51,,,23,,,,18.1,0.5,156
2018-09-02,18:00,,1022,81.1,56,64,,,32,,,,18.8,0.5,142
2018-09-02,19:00,,1021,81.7,39,53,,,32,,,,18.8,0.5,147
2018-09-02,20:00,,1021,83.7,31,45,,,29,,,,18.5,0.4,211
2018-09-02,21:00,,1021,86.7,23,35,,,26,,,,18.0,0.4,261
2018-09-02,22:00,,1020,86.3,22,37,,,18,,,,18.0,0.4,264
2018-09-02,23:00,,1020,86.0,9,31,,,8,,,,17.7,0.5,267
2018-09-03,00:00,,1019,87.3,14,32,,,7,,,,17.3,0.5,277
2018-09-03,01:00,,1019,87.1,5,32,,,8,,,,17.2,0.4,269
2018-09-03,02:00,,1018,87.4,6,27,,,9,,,,17.2,0.4,264
2018-09-03,03:00,,1018,88.6,15,28,,,12,,,,16.9,0.3,150
2018-09-03,04:00,,1018,87.1,32,36,,,16,,,,17.2,0.5,119
2018-09-03,05:00,,1017,88.3,57,42,,,19,,,,17.0,0.4,208
2018-09-03,06:00,,1017,88.9,104,49,,,26,,,,16.9,0.6,132
2018-09-03,07:00,,1017,87.7,143,64,,,38,,,,17.4,0.7,119
2018-09-03,08:00,,1017,85.7,150,67,,,49,,,,18.1,0.7,118
2018-09-03,09:00,,1017,86.0,101,65,,,56,,,,18.3,0.9,113
2018-09-03,10:00,,1017,82.9,57,50,,,45,,,,19.2,0.9,116
2018-09-03,11:00,,1017,74.7,59,56,,,53,,,,21.1,0.8,119
2018-09-03,12:00,,1017,70.0,43,52,,,39,,,,22.3,0.7,128
2018-09-03,13:00,,1016,65.3,56,62,,,38,,,,23.5,0.6,175
2018-09-03,14:00,,1016,62.5,51,70,,,36,,,,24.1,0.9,119
2018-09-03,15:00,,1016,61.5,39,64,,,29,,,,24.1,1.0,106
2018-09-03,16:00,,1015,60.9,60,87,,,36,,,,24.1,0.6,112
2018-09-03,17:00,,1015,61.1,59,79,,,29,,,,23.9,0.7,107
2018-09-03,18:00,,1015,60.6,40,74,,,32,,,,24.0,0.7,115
2018-09-03,19:00,,1015,63.8,49,78,,,35,,,,23.2,0.5,122
2018-09-03,20:00,,1015,70.6,82,95,,,49,,,,22.2,0.4,129
2018-09-03,21:00,,1015,75.6,60,79,,,40,,,,21.1,0.4,138
2018-09-03,22:00,,1015,78.6,29,63,,,36,,,,20.5,0.4,227
2018-09-03,23:00,,1015,78.6,10,47,,,38,,,,20.3,0.4,221
2018-09-04,00:00,,1015,78.6,13,35,,,26,,,,20.1,0.4,237
2018-09-04,01:00,,1015,79.9,7,29,,,26,,,,19.7,0.6,257
2018-09-04,02:00,,1014,82.2,6,32,,,26,,,,19.2,0.4,230
2018-09-04,03:00,,1014,82.2,5,24,,,40,,,,18.6,0.4,239
2018-09-04,04:00,,1014,83.0,30,40,,,67,,,,18.0,0.5,247
2018-09-04,05:00,,1015,82.4,56,60,,,82,,,,17.9,0.4,237
2018-09-04,06:00,,1015,81.5,88,72,,,48,,,,17.8,0.5,230
2018-09-04,07:00,,1015,81.1,143,91,,,50,,,,17.8,0.5,239
2018-09-04,08:00,,1015,78.6,118,77,,,48,,,,18.6,0.5,175
2018-09-04,09:00,,1016,69.2,61,65,,,41,,,,21.1,0.6,222
2018-09-04,10:00,,1015,60.4,69,67,,,44,,,,23.8,0.6,228
2018-09-04,11:00,,1015,54.6,39,56,,,39,,,,25.8,0.7,258
2018-09-04,12:00,,1015,50.6,40,66,,,27,,,,26.6,0.7,219
2018-09-04,13:00,,1015,45.5,47,77,,,17,,,,27.1,0.7,198
2018-09-04,14:00,,1014,44.8,38,72,,,31,,,,26.7,0.8,156
2018-09-04,15:00,,1014,40.2,51,96,,,23,,,,27.7,0.7,255
2018-09-04,16:00,,1014,35.2,34,74,,,10,,,,27.9,0.8,270
2018-09-04,17:00,,1014,34.7,26,64,,,21,,,,27.5,0.7,260
2018-09-04,18:00,,1014,34.0,35,79,,,18,,,,26.7,0.6,262
2018-09-04,19:00,,1015,38.9,29,73,,,42,,,,24.9,0.5,258
2018-09-04,20:00,,1015,46.0,24,51,,,32,,,,23.1,0.7,262
2018-09-04,21:00,,1016,51.3,13,44,,,28,,,,21.9,0.5,214
2018-09-04,22:00,,1016,55.0,13,42,,,25,,,,20.9,0.4,206
2018-09-04,23:00,,1016,57.9,16,46,,,27,,,,20.3,0.4,161
2018-09-05,00:00,,1017,60.1,11,35,,,26,,,,20.0,0.4,170
2018-09-05,01:00,,1017,62.1,6,28,,,20,,,,19.4,0.4,213
2018-09-05,02:00,,1017,64.9,3,21,,,23,,,,18.7,0.3,179
2018-09-05,03:00,,1017,69.7,4,22,,,23,,,,18.0,0.3,221
2018-09-05,04:00,,1017,74.6,23,38,,,25,,,,17.1,0.5,254
2018-09-05,05:00,,1017,78.8,31,42,,,23,,,,16.1,0.6,265
2018-09-05,06:00,,1017,79.8,68,63,,,32,,,,16.1,0.6,260
2018-09-05,07:00,,1018,80.4,115,78,,,36,,,,16.3,0.5,243
2018-09-05,08:00,,1018,77.9,111,75,,,43,,,,17.5,0.5,232
2018-09-05,09:00,,1018,65.0,76,75,,,43,,,,21.5,0.6,129
2018-09-05,10:00,,1018,57.4,70,71,,,31,,,,23.7,0.6,153
2018-09-05,11:00,,1018,50.2,52,66,,,21,,,,25.2,0.7,166
2018-09-05,12:00,,1018,45.9,39,64,,,20,,,,25.7,0.7,155
2018-09-05,13:00,,1017,43.6,31,61,,,16,,,,25.9,0.7,168
2018-09-05,14:00,,1017,44.0,45,79,,,31,,,,25.5,0.6,204
2018-09-05,15:00,,1016,40.6,58,96,,,16,,,,26.4,0.6,267
2018-09-05,16:00,,1016,40.9,48,83,,,22,,,,25.8,0.6,258
2018-09-05,17:00,,1016,39.6,49,92,,,22,,,,26.0,0.6,240
2018-09-05,18:00,,1016,41.0,30,65,,,26,,,,25.1,0.7,262
2018-09-05,19:00,,1016,44.9,36,72,,,33,,,,24.1,0.5,205
2018-09-05,20:00,,1016,49.2,40,82,,,33,,,,22.7,0.4,147
2018-09-05,21:00,,1016,55.2,92,106,,,48,,,,21.4,0.5,124
2018-09-05,22:00,,1016,61.0,56,85,,,44,,,,20.2,0.4,141
2018-09-05,23:00,,1015,65.4,30,70,,,34,,,,19.1,0.4,131
2018-09-06,00:00,,1015,67.3,16,48,,,20,,,,18.2,0.4,137
2018-09-06,01:00,,1015,68.5,8,54,,,25,,,,17.8,0.4,126
2018-09-06,02:00,,1015,72.7,14,53,,,25,,,,17.1,0.4,126
2018-09-06,03:00,,1015,76.2,15,42,,,21,,,,16.3,0.4,135
2018-09-06,04:00,,1014,76.1,46,43,,,21,,,,16.1,0.5,125
2018-09-06,05:00,,1014,76.3,72,54,,,33,,,,16.1,0.4,126
2018-09-06,06:00,,1014,74.1,99,78,,,31,,,,16.4,0.8,116
2018-09-06,07:00,,1014,72.7,124,87,,,37,,,,16.8,1.0,114
2018-09-06,08:00,,1013,67.3,93,78,,,38,,,,18.4,1.0,114
2018-09-06,09:00,,1013,55.5,55,58,,,32,,,,22.1,1.1,111
2018-09-06,10:00,,1013,48.0,67,72,,,33,,,,24.8,1.1,120
2018-09-06,11:00,,1012,41.1,36,59,,,27,,,,27.4,1.2,113
2018-09-06,12:00,,1012,39.0,33,62,,,25,,,,27.5,1.3,115
2018-09-06,13:00,,1011,36.9,27,63,,,23,,,,28.2,1.3,111
2018-09-06,14:00,,1011,35.8,45,92,,,27,,,,28.9,1.1,113
2018-09-06,15:00,,1010,35.0,39,91,,,23,,,,29.0,0.9,116
2018-09-06,16:00,,1009,34.3,67,124,,,28,,,,29.1,0.6,141
2018-09-06,17:00,,1009,34.3,46,104,,,27,,,,28.5,0.8,126
2018-09-06,18:00,,1009,36.4,60,120,,,43,,,,27.7,0.6,122
2018-09-06,19:00,,1008,38.8,43,115,,,42,,,,26.8,0.7,118
2018-09-06,20:00,,1009,40.7,19,72,,,34,,,,25.6,1.0,116
2018-09-06,21:00,,1009,41.7,14,51,,,38,,,,24.7,1.2,116
2018-09-06,22:00,,1009,43.8,14,44,,,37,,,,23.8,0.9,129
2018-09-06,23:00,,1008,46.4,14,54,,,38,,,,23.2,0.3,156
2018-09-07,00:00,,1008,49.4,9,28,,,25,,,,22.1,0.6,237
2018-09-07,01:00,,1009,65.6,7,24,,,65,,,,20.2,1.2,280
2018-09-07,02:00,,1009,72.8,1,13,,,15,,,,19.0,1.0,281
2018-09-07,03:00,,1009,78.6,1,13,,,27,,,,18.7,0.8,284
2018-09-07,04:00,,1009,86.0,6,21,,,24,,,,17.9,0.9,284
2018-09-07,05:00,,1009,91.9,16,38,,,30,,,,17.6,0.7,278
2018-09-07,06:00,,1010,93.5,59,67,,,30,,,,17.7,0.5,263
2018-09-07,07:00,,1010,90.0,72,71,,,26,,,,18.3,0.6,115
2018-09-07,08:00,,1011,90.7,108,75,,,24,,,,18.4,0.6,123
2018-09-07,09:00,,1011,89.1,49,53,,,16,,,,18.3,0.8,285
2018-09-07,10:00,,1011,81.5,43,54,,,16,,,,19.6,0.8,279
2018-09-07,11:00,,1012,80.7,34,48,,,20,,,,19.2,1.1,289
2018-09-07,12:00,,1012,66.9,22,43,,,,,,,21.1,1.2,287
2018-09-07,13:00,,1012,56.3,29,48,,,0,,,,22.5,1.4,289
2018-09-07,14:00,,1012,52.1,27,48,,,6,,,,23.3,1.5,286
2018-09-07,15:00,,1012,47.7,35,59,,,6,,,,24.0,1.3,285
2018-09-07,16:00,,1012,45.7,28,52,,,12,,,,24.2,1.3,287
2018-09-07,17:00,,1012,45.8,18,47,,,6,,,,23.6,1.1,288
2018-09-07,18:00,,1012,47.3,11,35,,,4,,,,21.9,1.7,291
2018-09-07,19:00,,1013,53.1,9,30,,,15,,,,20.5,1.4,290
2018-09-07,20:00,,1014,60.0,12,35,,,28,,,,19.9,0.8,287
2018-09-07,21:00,,1015,61.4,27,49,,,20,,,,20.0,0.4,237
2018-09-07,22:00,,1015,63.3,20,45,,,17,,,,19.5,0.5,274
2018-09-07,23:00,,1016,66.2,3,25,,,16,,,,18.4,1.2,292
2018-09-08,00:00,,1017,75.2,3,19,,,6,,,,16.7,1.0,289
2018-09-08,01:00,,1017,72.9,7,21,,,8,,,,16.7,0.8,287
2018-09-08,02:00,,1017,74.1,2,21,,,5,,,,16.0,1.1,289
2018-09-08,03:00,,1018,76.7,3,18,,,6,,,,15.1,0.9,286
2018-09-08,04:00,,1018,76.4,3,18,,,5,,,,14.3,1.1,290
2018-09-08,05:00,,1019,81.0,5,23,,,14,,,,13.8,0.9,288
2018-09-08,06:00,,1019,81.7,7,22,,,6,,,,13.3,1.1,292
2018-09-08,07:00,,1020,79.1,10,24,,,10,,,,13.4,0.8,290
2018-09-08,08:00,,1020,72.2,14,26,,,10,,,,14.6,0.9,286
2018-09-08,09:00,,1020,53.3,32,35,,,14,,,,19.3,0.7,170
2018-09-08,10:00,,1021,43.7,23,32,,,,,,,20.5,1.1,289
2018-09-08,11:00,,1021,37.6,13,27,,,4,,,,21.3,1.4,285
2018-09-08,12:00,,1020,37.5,26,37,,,10,,,,21.1,1.1,270
2018-09-08,13:00,,1020,34.9,21,35,,,9,,,,21.0,1.1,263
2018-09-08,14:00,,1020,32.7,21,40,,,11,,,,21.5,1.0,279
2018-09-08,15:00,,1020,30.7,27,43,,,8,,,,22.3,1.0,113
2018-09-08,16:00,,1019,29.9,14,31,,,9,,,,21.9,1.3,285
2018-09-08,17:00,,1019,30.3,22,47,,,17,,,,22.1,0.8,275
2018-09-08,18:00,,1019,31.7,37,68,,,26,,,,22.0,0.5,240
2018-09-08,19:00,,1019,35.3,40,75,,,33,,,,20.9,0.5,166
2018-09-08,20:00,,1020,41.9,65,92,,,59,,,,19.7,0.5,135
2018-09-08,21:00,,1020,47.3,62,84,,,66,,,,18.7,0.5,132
2018-09-08,22:00,,1020,52.0,60,82,,,47,,,,17.8,0.7,119
2018-09-08,23:00,,1020,51.5,34,73,,,46,,,,17.3,0.4,148
2018-09-09,00:00,,1020,56.3,35,67,,,45,,,,16.3,0.5,163
2018-09-09,01:00,,1020,57.7,29,60,,,48,,,,15.9,0.5,132
2018-09-09,02:00,,1020,61.4,27,63,,,40,,,,15.5,0.6,118
2018-09-09,03:00,,1020,61.7,13,50,,,28,,,,15.2,0.7,115
2018-09-09,04:00,,1020,69.2,4,28,,,39,,,,14.9,1.0,103
2018-09-09,05:00,,1020,73.7,7,27,,,35,,,,14.4,0.7,111
2018-09-09,06:00,,1020,71.7,8,29,,,23,,,,14.6,0.5,132
2018-09-09,07:00,,1020,68.6,8,27,,,21,,,,15.0,1.0,106
2018-09-09,08:00,,1021,68.0,9,27,,,24,,,,15.4,0.6,113
2018-09-09,09:00,,1021,60.6,22,34,,,21,,,,16.9,0.7,112
2018-09-09,10:00,,1021,51.7,22,38,,,21,,,,19.2,0.5,244
2018-09-09,11:00,,1021,43.6,19,36,,,14,,,,21.9,0.7,269
2018-09-09,12:00,,1021,41.3,9,30,,,14,,,,22.6,1.1,286
2018-09-09,13:00,,1021,37.9,12,30,,,10,,,,23.5,1.0,275
2018-09-09,14:00,,1021,34.8,16,39,,,8,,,,24.6,0.8,271
2018-09-09,15:00,,1021,35.1,7,24,,,16,,,,24.4,1.2,286
2018-09-09,16:00,,1021,34.8,13,38,,,9,,,,24.2,0.9,287
2018-09-09,17:00,,1021,35.5,24,55,,,19,,,,24.3,0.7,283
2018-09-09,18:00,,1021,36.7,18,51,,,19,,,,23.9,0.6,291
2018-09-09,19:00,,1021,39.4,37,69,,,27,,,,23.3,0.5,257
2018-09-09,20:00,,1021,43.9,53,88,,,35,,,,22.3,0.6,124
2018-09-09,21:00,,1021,48.7,50,78,,,38,,,,21.5,0.5,123
2018-09-09,22:00,,1021,58.7,46,75,,,45,,,,19.7,0.6,119
2018-09-09,23:00,,1021,66.2,30,62,,,32,,,,18.3,0.7,114
2018-09-10,00:00,,1021,68.1,15,50,,,16,,,,17.3,0.6,113
2018-09-10,01:00,,1021,65.7,11,33,,,16,,,,17.2,0.7,111
2018-09-10,02:00,,1021,70.2,4,34,,,26,,,,16.4,0.7,113
2018-09-10,03:00,,1021,74.3,11,34,,,15,,,,15.5,0.9,115
2018-09-10,04:00,,1021,73.7,14,32,,,14,,,,15.2,0.9,108
2018-09-10,05:00,,1021,75.3,21,36,,,16,,,,14.8,0.8,110
2018-09-10,06:00,,1021,75.3,43,48,,,20,,,,14.8,1.0,109
2018-09-10,07:00,,1021,75.1,105,57,,,23,,,,14.7,1.1,106
2018-09-10,08:00,,1021,69.5,63,53,,,27,,,,16.0,1.1,101
2018-09-10,09:00,,1021,49.4,43,52,,,29,,,,21.8,0.9,106
2018-09-10,10:00,,1021,47.1,37,54,,,34,,,,22.7,1.2,104
2018-09-10,11:00,,1021,44.4,29,53,,,28,,,,23.8,1.1,106
2018-09-10,12:00,,1021,36.3,44,70,,,9,,,,25.3,0.8,284
2018-09-10,13:00,,1021,34.2,56,76,,,21,,,,25.5,0.9,284
2018-09-10,14:00,,1020,32.2,28,57,,,23,,,,26.4,1.1,287
2018-09-10,15:00,,1020,33.2,48,78,,,36,,,,27.1,0.8,284
2018-09-10,16:00,,1020,33.1,83,111,,,38,,,,27.7,0.5,124
2018-09-10,17:00,,1019,34.1,51,93,,,41,,,,27.4,0.5,106
2018-09-10,18:00,,1019,36.9,81,109,,,50,,,,26.4,0.4,134
2018-09-10,19:00,,1019,38.4,69,99,,,38,,,,25.2,0.6,225
2018-09-10,20:00,,1020,45.2,17,39,,,28,,,,22.4,0.8,266
2018-09-10,21:00,,1021,48.0,19,47,,,27,,,,21.7,0.5,261
2018-09-10,22:00,,1021,50.6,20,49,,,27,,,,21.1,0.4,262
2018-09-10,23:00,,1021,52.6,9,45,,,26,,,,20.6,0.5,277
2018-09-11,00:00,,1021,54.9,5,35,,,30,,,,20.1,0.5,282
2018-09-11,01:00,,1021,57.2,6,35,,,32,,,,19.8,0.4,277
2018-09-11,02:00,,1021,59.8,3,28,,,28,,,,19.5,0.4,277
2018-09-11,03:00,,1022,61.2,6,30,,,21,,,,19.2,0.4,278
2018-09-11,04:00,,1021,62.2,27,41,,,23,,,,19.1,0.4,196
2018-09-11,05:00,,1021,63.9,40,51,,,31,,,,18.7,0.4,228
2018-09-11,06:00,,1021,64.0,81,67,,,34,,,,18.6,0.5,145
2018-09-11,07:00,,1022,63.2,122,79,,,41,,,,18.8,0.5,119
2018-09-11,08:00,,1022,60.8,92,68,,,55,,,,19.5,0.6,129
2018-09-11,09:00,,1021,49.3,45,45,,,35,,,,23.0,1.4,288
2018-09-11,10:00,,1021,47.5,52,43,,,37,,,,23.7,1.7,282
2018-09-11,11:00,,1021,42.6,81,54,,,27,,,,24.9,1.7,285
2018-09-11,12:00,,1020,39.1,27,31,,,8,,,,24.8,2.1,286
2018-09-11,13:00,,1020,34.9,14,26,,,9,,,,25.4,2.2,290
2018-09-11,14:00,,1020,32.2,14,32,,,11,,,,25.7,2.1,291
2018-09-11,15:00,,1020,30.5,25,38,,,15,,,,26.2,2.2,289
2018-09-11,16:00,,1020,30.4,18,39,,,22,,,,26.7,1.9,290
2018-09-11,17:00,,1020,31.1,21,39,,,23,,,,26.8,1.7,292
2018-09-11,18:00,,1019,34.2,13,37,,,28,,,,26.4,1.5,292
2018-09-11,19:00,,1019,37.6,22,49,,,31,,,,25.6,0.7,296
2018-09-11,20:00,,1020,41.3,27,58,,,31,,,,24.5,0.6,290
2018-09-11,21:00,,1020,42.3,10,37,,,17,,,,23.8,0.8,292
2018-09-11,22:00,,1020,43.5,15,39,,,22,,,,23.2,0.5,103
2018-09-11,23:00,,1020,46.4,11,37,,,18,,,,22.1,0.3,153
2018-09-12,00:00,,1020,47.2,9,31,,,26,,,,21.6,0.5,107
2018-09-12,01:00,,1020,49.9,3,21,,,25,,,,21.0,0.7,110
2018-09-12,02:00,,1020,51.9,2,17,,,19,,,,20.2,0.8,110
2018-09-12,03:00,,1020,53.7,5,23,,,23,,,,19.9,0.5,113
2018-09-12,04:00,,1020,54.8,14,38,,,20,,,,19.2,0.4,165
2018-09-12,05:00,,1019,55.9,37,61,,,28,,,,18.6,0.4,168
2018-09-12,06:00,,1019,56.6,36,61,,,36,,,,18.6,0.7,113
2018-09-12,07:00,,1019,57.7,27,61,,,29,,,,18.5,0.9,102
2018-09-12,08:00,,1019,52.3,48,73,,,43,,,,20.2,0.8,104
2018-09-12,09:00,,1019,40.3,68,81,,,83,,,,25.7,0.6,124
2018-09-12,10:00,,1019,36.5,48,70,,,57,,,,28.0,0.8,274
2018-09-12,11:00,,1019,34.1,33,56,,,28,,,,29.5,1.5,289
2018-09-12,12:00,,1019,34.3,24,51,,,29,,,,28.9,1.4,288
2018-09-12,13:00,,1018,33.7,22,45,,,17,,,,28.3,1.6,290
2018-09-12,14:00,,1018,31.0,19,46,,,26,,,,29.2,1.7,290
2018-09-12,15:00,,1017,29.3,17,51,,,15,,,,29.4,1.8,289
2018-09-12,16:00,,1017,28.3,17,57,,,19,,,,29.5,1.6,288
2018-09-12,17:00,,1016,28.0,11,49,,,21,,,,29.4,1.4,289
2018-09-12,18:00,,1016,30.4,26,75,,,38,,,,28.8,0.9,285
2018-09-12,19:00,,1017,45.6,24,42,,,96,,,,25.5,1.4,269
2018-09-12,20:00,,1019,65.5,12,18,,,41,,,,20.4,1.7,264
2018-09-12,21:00,,1020,69.3,10,18,,,16,,,,19.1,1.1,263
2018-09-12,22:00,,1020,71.8,10,18,,,9,,,,17.9,0.9,264
2018-09-12,23:00,,1021,74.0,9,20,,,7,,,,16.9,0.7,263
2018-09-13,00:00,,1021,75.6,7,20,,,6,,,,16.3,0.6,266
2018-09-13,01:00,,1021,78.1,5,19,,,6,,,,15.6,0.7,262
2018-09-13,02:00,,1021,78.7,4,16,,,6,,,,15.6,0.8,263
2018-09-13,03:00,,1020,79.1,3,14,,,7,,,,15.8,0.7,257
2018-09-13,04:00,,1020,78.3,15,18,,,9,,,,16.1,0.6,257
2018-09-13,05:00,,1020,76.8,21,23,,,9,,,,16.4,0.5,239
2018-09-13,06:00,,1020,73.3,53,46,,,12,,,,17.0,0.6,139
2018-09-13,07:00,,1020,69.1,99,66,,,35,,,,17.6,1.0,115
2018-09-13,08:00,,1020,68.5,78,62,,,22,,,,17.5,1.1,113
2018-09-13,09:00,,1019,66.9,93,69,,,24,,,,17.9,0.9,120
2018-09-13,10:00,,1019,64.5,58,50,,,44,,,,18.5,0.7,128
2018-09-13,11:00,,1020,64.0,66,57,,,52,,,,18.7,0.6,185
2018-09-13,12:00,,1019,63.1,61,51,,,41,,,,19.0,0.6,175
2018-09-13,13:00,,1019,60.7,70,58,,,47,,,,19.9,0.6,150
2018-09-13,14:00,,1019,62.5,70,59,,,42,,,,19.5,0.6,230
2018-09-13,15:00,,1019,69.0,46,40,,,37,,,,18.2,0.9,266
2018-09-13,16:00,,1019,72.4,63,48,,,28,,,,17.6,0.6,239
2018-09-13,17:00,,1019,73.0,48,44,,,30,,,,17.5,0.6,243
2018-09-13,18:00,,1019,73.8,49,46,,,28,,,,17.3,0.5,245
2018-09-13,19:00,,1019,74.7,47,44,,,26,,,,17.1,0.5,234
2018-09-13,20:00,,1019,77.4,18,25,,,20,,,,16.5,0.7,264
2018-09-13,21:00,,1019,80.3,16,22,,,21,,,,16.0,0.7,263
2018-09-13,22:00,,1019,81.2,18,22,,,19,,,,15.9,0.6,260
2018-09-13,23:00,,1020,79.4,9,14,,,5,,,,15.8,0.6,252
2018-09-14,00:00,,1020,78.6,8,13,,,2,,,,15.7,0.6,254
2018-09-14,01:00,,1020,75.3,3,10,,,5,,,,15.9,0.4,226
2018-09-14,02:00,,1020,76.3,7,13,,,4,,,,15.5,0.5,241
2018-09-14,03:00,,1020,78.8,3,12,,,9,,,,15.3,0.7,260
2018-09-14,04:00,,1019,84.4,15,22,,,23,,,,15.0,0.7,267
2018-09-14,05:00,,1019,85.7,27,26,,,22,,,,14.7,0.7,269
2018-09-14,06:00,,1020,86.4,59,39,,,21,,,,14.8,0.6,265
2018-09-14,07:00,,1020,86.4,82,52,,,27,,,,14.8,0.6,262
2018-09-14,08:00,,1020,83.4,100,52,,,28,,,,15.4,0.6,183
2018-09-14,09:00,,1020,78.9,90,53,,,24,,,,16.2,0.5,189
2018-09-14,10:00,,1021,71.7,77,50,,,19,,,,17.6,0.6,170
2018-09-14,11:00,,1021,68.9,61,52,,,18,,,,18.0,0.6,209
2018-09-14,12:00,,1021,69.1,66,53,,,23,,,,18.0,0.6,257
2018-09-14,13:00,,1020,64.4,61,52,,,18,,,,19.0,0.6,140
2018-09-14,14:00,,1020,61.1,69,54,,,31,,,,19.8,0.6,233
2018-09-14,15:00,,1020,59.4,45,45,,,22,,,,20.3,0.9,109
2018-09-14,16:00,,1019,57.1,43,49,,,18,,,,20.8,0.9,115
2018-09-14,17:00,,1019,56.5,60,62,,,20,,,,20.9,1.0,114
2018-09-14,18:00,,1018,56.1,48,57,,,21,,,,20.7,0.8,114
2018-09-14,19:00,,1018,58.4,80,74,,,31,,,,20.1,0.6,121
2018-09-14,20:00,,1019,61.8,53,67,,,34,,,,19.3,0.7,118
2018-09-14,21:00,,1019,64.2,33,53,,,30,,,,18.9,0.7,115
2018-09-14,22:00,,1019,69.2,13,35,,,26,,,,18.0,0.8,108
2018-09-14,23:00,,1019,73.6,26,42,,,23,,,,17.2,0.6,118
2018-09-15,00:00,,1019,76.8,20,35,,,28,,,,17.1,0.5,207
2018-09-15,01:00,,1019,81.9,19,33,,,24,,,,16.6,0.5,260
2018-09-15,02:00,,1019,85.3,7,28,,,17,,,,16.1,0.4,273
2018-09-15,03:00,,1019,85.8,5,27,,,12,,,,15.5,0.5,283
2018-09-15,04:00,,1019,86.1,11,29,,,7,,,,14.7,0.8,291
2018-09-15,05:00,,1019,84.0,9,27,,,6,,,,14.6,0.5,277
2018-09-15,06:00,,1020,80.1,9,25,,,4,,,,14.3,0.8,289
