Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-09-01,01:00,,1023,82.2,,,73,,,,1.3,0,7.3,5.5,2
2018-09-01,02:00,,1023,83.3,,,66,,,,1.6,0,6.9,5.7,359
2018-09-01,03:00,,1023,80.3,,,67,,,,1.3,0,6.8,6.0,8
2018-09-01,04:00,,1023,81.6,,,69,,,,0.5,0,6.7,6.3,2
2018-09-01,05:00,,1023,83.0,,,69,,,,0.5,0,6.4,6.9,8
2018-09-01,06:00,,1023,84.3,,,68,,,,1.2,11,6.3,6.9,14
2018-09-01,07:00,,1023,85.4,,,68,,,,0.5,44,6.3,7.5,19
2018-09-01,08:00,,1023,88.4,,,64,,,,0.5,63,6.1,7.6,12
2018-09-01,09:00,,1024,93.2,,,61,,,,0.5,147,5.9,8.2,9
2018-09-01,10:00,,1024,91.3,,,62,,,,0.5,253,6.7,7.7,6
2018-09-01,11:00,,1024,88.3,,,61,,,,0.5,222,7.5,7.8,358
2018-09-01,12:00,,1024,91.4,,,59,,,,0.5,125,7.1,7.4,358
2018-09-01,13:00,,1024,97.4,,,56,,,,0.5,115,6.6,7.5,1
2018-09-01,14:00,,1025,98.0,,,61,,,,0.5,133,6.6,7.4,2
2018-09-01,15:00,,1025,98.0,,,67,,,,0.5,93,6.5,7.3,357
2018-09-01,16:00,,1025,98.0,,,69,,,,0.5,71,6.6,6.9,1
2018-09-01,17:00,,1024,98.4,,,69,,,,0.5,70,7.0,6.3,358
2018-09-01,18:00,,1024,98.2,,,65,,,,0.5,35,7.5,5.9,4
2018-09-01,19:00,,1024,98.7,,,63,,,,0.5,4,7.7,6.1,10
2018-09-01,20:00,,1024,98.6,,,70,,,,0.5,0,7.9,6.9,6
2018-09-01,21:00,,1024,98.2,,,73,,,,0.5,0,7.8,6.7,9
2018-09-01,22:00,,1024,98.4,,,70,,,,0.5,0,7.8,6.6,9
2018-09-01,23:00,,1024,98.8,,,71,,,,0.5,0,7.9,7.5,19
2018-09-02,00:00,,1024,99.0,,,71,,,,0.5,0,8.2,7.4,25
2018-09-02,01:00,,1023,99.0,,,71,,,,0.5,0,8.5,7.1,27
2018-09-02,02:00,,1023,99.0,,,72,,,,0.5,0,8.6,6.6,31
2018-09-02,03:00,,1023,99.0,,,71,,,,0.5,0,8.8,6.7,29
2018-09-02,04:00,,1022,99.0,,,71,,,,0.5,0,8.8,7.7,23
2018-09-02,05:00,,1022,99.0,,,68,,,,0.5,0,8.7,6.4,22
2018-09-02,06:00,,1022,98.7,,,63,,,,0.5,2,8.5,6.3,12
2018-09-02,07:00,,1022,98.4,,,56,,,,0.5,16,8.3,5.7,0
2018-09-02,08:00,,1022,98.2,,,58,,,,0.5,31,8.2,5.9,11
2018-09-02,09:00,,1022,99.0,,,61,,,,0.5,63,8.3,5.4,25
2018-09-02,10:00,,1022,98.8,,,63,,,,0.5,149,8.8,4.2,38
2018-09-02,11:00,,1021,98.9,,,64,,,,0.5,288,9.7,4.1,56
2018-09-02,12:00,,1021,98.7,,,62,,,,0.5,328,10.7,4.1,70
2018-09-02,13:00,,1020,98.4,,,69,,,,0.5,409,11.5,4.1,93
2018-09-02,14:00,,1020,98.3,,,80,,,,0.5,316,12.0,3.7,79
2018-09-02,15:00,,1020,98.3,,,54,,,,0.5,186,11.8,2.3,51
2018-09-02,16:00,,1020,98.7,,,55,,,,0.5,171,11.6,4.2,53
2018-09-02,17:00,,1020,98.1,,,64,,,,0.5,58,11.3,4.5,74
2018-09-02,18:00,,1020,98.5,,,79,,,,1.4,29,11.2,6.4,81
2018-09-02,19:00,,1020,98.8,,,68,,,,1.0,6,11.2,4.9,69
2018-09-02,20:00,,1020,98.6,,,64,,,,0.5,0,11.2,5.1,74
2018-09-02,21:00,,1020,98.9,,,83,,,,0.5,0,11.5,5.6,81
2018-09-02,22:00,,1019,98.7,,,79,,,,0.5,0,11.5,5.7,71
2018-09-02,23:00,,1018,99.0,,,77,,,,0.5,0,12.1,6.8,76
2018-09-03,00:00,,1018,98.8,,,79,,,,0.5,0,12.3,5.8,83
2018-09-03,01:00,,1017,98.6,,,75,,,,0.5,0,12.3,6.2,84
2018-09-03,02:00,,1017,98.6,,,76,,,,1.2,0,12.2,6.1,92
2018-09-03,03:00,,1017,98.9,,,69,,,,3.6,0,12.1,5.7,89
2018-09-03,04:00,,1016,98.8,,,66,,,,6.7,0,12.2,5.0,71
2018-09-03,05:00,,1016,98.7,,,75,,,,2.1,0,12.4,6.4,75
2018-09-03,06:00,,1016,98.4,,,76,,,,2.5,0,12.0,7.9,88
2018-09-03,07:00,,1016,98.9,,,67,,,,4.7,16,11.7,7.4,101
2018-09-03,08:00,,1016,98.8,,,61,,,,6.1,44,11.8,8.1,110
2018-09-03,09:00,,1016,98.7,,,77,,,,1.6,93,11.8,8.4,103
2018-09-03,10:00,,1016,98.5,,,85,,,,0.5,50,11.3,8.8,98
2018-09-03,11:00,,1016,98.9,,,83,,,,3.2,75,11.2,6.8,87
2018-09-03,12:00,,1016,98.6,,,88,,,,2.3,115,11.6,6.3,91
2018-09-03,13:00,,1016,98.6,,,89,,,,2.4,116,11.5,7.4,91
2018-09-03,14:00,,1015,98.8,,,92,,,,6.1,190,11.8,9.1,91
2018-09-03,15:00,,1015,98.9,,,88,,,,5.6,91,12.0,7.1,92
2018-09-03,16:00,,1015,98.9,,,87,,,,7.9,154,12.3,6.8,96
2018-09-03,17:00,,1015,98.8,,,83,,,,7.5,71,12.5,6.2,95
2018-09-03,18:00,,1015,98.3,,,87,,,,5.8,85,12.2,6.6,84
2018-09-03,19:00,,1015,98.0,,,94,,,,3.1,34,12.0,7.4,22
2018-09-03,20:00,,1015,98.3,,,91,,,,2.6,0,12.1,7.9,77
2018-09-03,21:00,,1015,98.3,,,87,,,,2.9,0,12.3,7.5,80
2018-09-03,22:00,,1015,96.2,,,86,,,,6.2,0,11.8,7.0,87
2018-09-03,23:00,,1015,93.7,,,96,,,,2.8,0,11.7,6.4,68
2018-09-04,00:00,,1015,90.0,,,98,,,,2.0,0,12.0,5.4,49
2018-09-04,01:00,,1015,94.1,,,98,,,,1.5,0,11.9,4.6,44
2018-09-04,02:00,,1014,96.0,,,97,,,,1.5,0,11.6,4.5,50
2018-09-04,03:00,,1014,93.8,,,101,,,,1.7,0,11.5,5.1,62
2018-09-04,04:00,,1014,90.7,,,107,,,,1.8,0,11.5,5.5,65
2018-09-04,05:00,,1014,86.8,,,111,,,,1.4,0,12.0,5.0,45
2018-09-04,06:00,,1014,86.2,,,109,,,,1.4,6,12.1,6.1,27
2018-09-04,07:00,,1014,86.6,,,102,,,,3.1,67,12.0,6.0,35
2018-09-04,08:00,,1014,83.5,,,102,,,,3.6,218,12.6,6.2,32
2018-09-04,09:00,,1014,83.4,,,100,,,,3.7,340,13.1,5.6,37
2018-09-04,10:00,,1014,85.3,,,101,,,,1.6,365,13.5,5.2,38
2018-09-04,11:00,,1014,84.8,,,97,,,,0.5,445,14.3,5.6,36
2018-09-04,12:00,,1013,82.7,,,96,,,,0.5,543,15.1,4.5,29
2018-09-04,13:00,,1013,76.9,,,98,,,,0.5,458,15.9,3.8,34
2018-09-04,14:00,,1013,73.5,,,101,,,,0.5,580,16.7,4.1,11
2018-09-04,15:00,,1013,72.9,,,110,,,,0.5,559,17.0,5.0,351
2018-09-04,16:00,,1013,74.7,,,116,,,,1.1,362,16.5,5.1,354
2018-09-04,17:00,,1013,75.9,,,122,,,,0.5,292,16.2,5.4,342
2018-09-04,18:00,,1014,75.9,,,120,,,,0.5,134,15.5,5.1,344
2018-09-04,19:00,,1015,78.3,,,117,,,,0.5,20,14.0,5.6,344
2018-09-04,20:00,,1016,81.4,,,114,,,,0.5,0,13.2,5.6,356
