Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-09-03,08:00,,1017,91.7,2,16,26,,,,,52,16.7,0.2,80
2018-09-03,09:00,,1017,90.2,1,16,24,,,,,40,17.0,0.3,61
2018-09-03,10:00,,1017,89.5,2,16,17,,,,,63,17.5,0.1,77
2018-09-03,11:00,,1017,88.4,7,20,15,,,,,99,18.2,0.2,2
2018-09-03,12:00,,1016,86.1,3,16,,,,,,103,19.2,0.2,24
2018-09-03,13:00,,1016,82.9,3,13,,,,,,226,20.4,0.3,89
2018-09-03,14:00,,1016,80.6,2,11,,,,,,128,20.8,0.3,109
2018-09-03,15:00,,1016,77.4,2,12,,,,,,150,21.3,0.3,124
2018-09-03,16:00,,1016,82.7,1,8,,,,,,78,20.7,0.1,97
2018-09-03,17:00,,1016,75.5,1,9,,,,,,139,22.0,0.2,102
2018-09-03,18:00,,1016,83.6,1,8,,,,,,54,20.6,0.2,81
2018-09-03,19:00,,1015,89.4,1,9,,,,,,8,19.0,0.3,81
2018-09-03,20:00,,1016,93.3,1,11,,,,,,0,17.0,0.7,80
2018-09-03,21:00,,1016,93.4,1,9,,,,,,0,16.2,0.3,77
2018-09-03,22:00,,1015,93.7,3,11,,,,,,0,16.1,0.2,80
2018-09-03,23:00,,1015,93.2,3,10,,,,,,0,16.4,0.2,83
2018-09-04,00:00,,1015,93.2,5,10,,,,,,0,16.3,0.2,81
2018-09-04,01:00,,1015,93.7,4,10,,,,,,0,15.7,0.3,81
2018-09-04,02:00,,1015,94.2,4,11,,,,,,0,14.8,0.3,86
2018-09-04,03:00,,1015,94.0,4,10,,,,,,0,14.8,0.1,84
2018-09-04,04:00,,1015,93.1,2,17,,,,,,0,15.7,0.1,172
2018-09-04,05:00,,1015,93.4,1,19,,,,,,0,16.2,0.1,207
2018-09-04,06:00,,1015,92.2,1,20,,,,,,3,16.6,0.1,223
2018-09-04,07:00,,1015,90.8,2,23,,,,,,24,17.0,0.0,205
2018-09-04,08:00,,1015,90.0,3,26,,,,,,71,17.1,0.2,218
2018-09-04,09:00,,1016,84.4,4,27,32,,,,,207,18.1,0.3,175
2018-09-04,10:00,,1016,74.2,9,28,40,,,,,311,20.5,0.6,234
2018-09-04,11:00,,1015,71.5,6,25,52,,,,,258,21.2,0.6,324
2018-09-04,12:00,,1015,63.9,2,15,83,,,,,461,22.9,1.1,20
2018-09-04,13:00,,1015,59.2,1,9,104,,,,,549,24.0,1.3,7
2018-09-04,14:00,,1015,55.3,1,10,116,,,,,509,24.8,1.3,6
2018-09-04,15:00,,1015,49.5,1,9,125,,,,,543,26.2,1.2,339
2018-09-04,16:00,,1015,45.6,1,8,124,,,,,410,26.9,1.2,338
2018-09-04,17:00,,1015,44.0,1,9,121,,,,,249,26.4,1.1,328
2018-09-04,18:00,,1015,48.7,1,11,117,,,,,110,25.5,0.9,356
2018-09-04,19:00,,1015,68.3,1,14,76,,,,,5,21.1,0.5,62
2018-09-04,20:00,,1016,81.1,1,12,64,,,,,0,17.9,0.7,81
2018-09-04,21:00,,1016,84.1,1,13,54,,,,,0,16.9,0.4,79
2018-09-04,22:00,,1016,87.0,1,14,52,,,,,0,16.1,0.5,81
2018-09-04,23:00,,1017,89.6,1,13,42,,,,,0,15.2,0.4,78
2018-09-05,00:00,,1017,91.4,1,11,37,,,,,0,14.3,0.5,83
2018-09-05,01:00,,1017,92.6,1,11,30,,,,,0,13.7,0.4,86
2018-09-05,02:00,,1017,93.4,1,14,18,,,,,0,13.1,0.5,82
2018-09-05,03:00,,1017,93.4,1,15,9,,,,,0,12.8,0.4,84
2018-09-05,04:00,,1017,93.8,1,14,7,,,,,0,12.4,0.4,84
2018-09-05,05:00,,1017,93.4,1,10,7,,,,,0,12.3,0.3,81
2018-09-05,06:00,,1017,93.0,2,10,7,,,,,5,12.3,0.3,84
2018-09-05,07:00,,1018,91.9,2,8,6,,,,,66,13.0,0.2,84
2018-09-05,08:00,,1018,78.2,5,12,11,,,,,198,17.3,0.1,97
2018-09-05,09:00,,1018,67.9,11,31,23,,,,,240,20.5,0.1,105
2018-09-05,10:00,,1018,59.5,5,22,57,,,,,130,22.4,0.4,70
2018-09-05,11:00,,1018,55.6,1,8,89,,,,,134,22.3,1.0,18
2018-09-05,12:00,,1018,50.8,1,8,105,,,,,393,23.4,1.3,4
2018-09-05,13:00,,1017,44.3,1,6,119,,,,,653,25.1,1.0,15
2018-09-05,14:00,,1017,42.4,1,7,122,,,,,580,25.8,1.3,351
2018-09-05,15:00,,1017,42.1,1,8,124,,,,,338,25.6,1.0,346
2018-09-05,16:00,,1017,42.4,1,10,123,,,,,259,25.6,0.9,2
2018-09-05,17:00,,1016,39.6,1,7,127,,,,,253,26.7,0.9,5
2018-09-05,18:00,,1016,44.1,1,9,112,,,,,117,25.7,0.6,16
2018-09-05,19:00,,1016,65.8,1,10,78,,,,,11,20.4,0.5,87
2018-09-05,20:00,,1016,75.0,1,13,72,,,,,0,17.3,0.6,88
2018-09-05,21:00,,1016,79.4,1,14,63,,,,,0,16.0,0.5,90
2018-09-05,22:00,,1016,80.7,1,17,54,,,,,0,15.6,0.3,83
2018-09-05,23:00,,1016,83.4,1,12,55,,,,,0,14.6,0.3,81
2018-09-06,00:00,,1016,86.0,1,11,52,,,,,0,13.9,0.4,81
2018-09-06,01:00,,1016,87.1,1,10,46,,,,,0,13.7,0.3,83
2018-09-06,02:00,,1015,86.4,1,9,45,,,,,0,13.9,0.2,80
2018-09-06,03:00,,1015,87.2,1,10,38,,,,,0,13.9,0.2,82
2018-09-06,04:00,,1015,88.0,1,10,30,,,,,0,13.8,0.2,83
2018-09-06,05:00,,1014,88.7,1,11,26,,,,,0,13.7,0.4,81
2018-09-06,06:00,,1014,88.9,1,12,33,,,,,3,13.6,0.5,89
2018-09-06,07:00,,1014,88.7,1,12,32,,,,,48,13.7,0.5,86
2018-09-06,08:00,,1014,81.5,3,14,26,,,,,161,15.9,0.5,89
2018-09-06,09:00,,1014,58.0,3,20,43,,,,,318,22.9,0.2,172
2018-09-06,10:00,,1013,48.4,2,15,81,,,,,123,24.9,0.5,123
2018-09-06,11:00,,1013,44.8,1,6,118,,,,,148,24.7,0.7,103
2018-09-06,12:00,,1012,41.8,1,7,127,,,,,374,25.9,0.7,249
2018-09-06,13:00,,1012,38.1,1,6,135,,,,,563,27.5,0.7,172
2018-09-06,14:00,,1011,39.5,1,10,134,,,,,248,26.5,0.8,295
2018-09-06,15:00,,1011,42.4,1,9,,,,,,288,26.1,0.6,85
2018-09-06,16:00,,1010,39.7,1,7,135,,,,,249,27.5,0.4,81
2018-09-06,17:00,,1010,42.3,1,7,134,,,,,172,26.4,0.5,92
2018-09-06,18:00,,1010,48.8,1,9,117,,,,,63,24.4,0.5,102
2018-09-06,19:00,,1009,60.5,1,10,93,,,,,6,21.7,0.4,76
2018-09-06,20:00,,1010,69.8,1,15,82,,,,,0,18.8,0.4,85
2018-09-06,21:00,,1010,72.0,1,15,69,,,,,0,18.4,0.3,88
2018-09-06,22:00,,1010,60.0,1,9,102,,,,,0,19.6,0.5,100
2018-09-06,23:00,,1009,55.7,1,8,114,,,,,0,20.1,0.5,132
2018-09-07,00:00,,1009,56.0,1,15,96,,,,,0,20.3,0.7,225
2018-09-07,01:00,,1009,68.4,1,14,75,,,,,0,17.8,0.5,91
2018-09-07,02:00,,1009,71.7,1,13,70,,,,,0,17.1,0.3,78
2018-09-07,03:00,,1010,75.2,1,13,63,,,,,0,16.6,0.3,85
2018-09-07,04:00,,1010,78.7,1,14,57,,,,,0,15.9,0.4,88
2018-09-07,05:00,,1010,81.7,1,15,49,,,,,0,15.5,0.3,103
2018-09-07,06:00,,1010,87.2,1,19,42,,,,,1,15.8,0.2,186
2018-09-07,07:00,,1011,91.3,1,20,28,,,,,11,16.0,0.2,75
2018-09-07,08:00,,1011,91.0,3,32,14,,,,,31,16.7,0.2,179
2018-09-07,09:00,,1012,90.4,2,40,37,,,,,46,17.1,0.7,239
2018-09-07,10:00,,1012,87.8,1,26,54,,,,,82,17.4,0.7,243
2018-09-07,11:00,,1012,84.7,2,21,62,,,,,128,17.9,0.8,240
2018-09-07,12:00,,1013,82.7,1,20,63,,,,,119,18.2,1.2,255
2018-09-07,13:00,,1013,77.5,2,17,70,,,,,271,18.9,1.3,273
2018-09-07,14:00,,1013,63.3,1,12,91,,,,,452,21.6,1.3,250
2018-09-07,15:00,,1013,55.9,1,12,99,,,,,348,22.3,1.2,269
2018-09-07,16:00,,1013,53.8,1,11,101,,,,,290,22.5,1.1,257
2018-09-07,17:00,,1013,47.0,1,10,103,,,,,211,24.1,0.7,247
2018-09-07,18:00,,1013,56.7,1,10,84,,,,,83,22.0,0.3,211
2018-09-07,19:00,,1014,74.5,1,13,70,,,,,5,18.2,1.0,273
2018-09-07,20:00,,1015,92.6,1,13,66,,,,,0,15.3,0.3,123
2018-09-07,21:00,,1016,93.0,1,11,46,,,,,0,15.6,0.3,92
2018-09-07,22:00,,1016,92.9,1,11,39,,,,,0,15.5,0.3,83
2018-09-07,23:00,,1017,93.4,1,12,22,,,,,0,15.2,0.3,87
2018-09-08,00:00,,1017,94.1,1,12,14,,,,,0,14.4,0.4,82
2018-09-08,01:00,,1017,94.4,1,12,10,,,,,0,13.8,0.3,78
2018-09-08,02:00,,1018,94.4,1,13,9,,,,,0,13.3,0.2,92
2018-09-08,03:00,,1018,94.3,1,12,12,,,,,0,13.4,0.2,145
2018-09-08,04:00,,1018,94.3,1,12,10,,,,,0,13.3,0.2,102
2018-09-08,05:00,,1019,90.9,1,12,25,,,,,0,13.6,0.5,250
2018-09-08,06:00,,1020,88.0,1,12,26,,,,,4,13.1,0.4,222
2018-09-08,07:00,,1020,89.7,1,10,21,,,,,57,12.9,0.1,133
2018-09-08,08:00,,1020,74.6,2,11,30,,,,,233,15.8,0.6,232
2018-09-08,09:00,,1021,64.9,2,11,37,,,,,281,17.9,0.4,227
2018-09-08,10:00,,1021,59.4,1,9,61,,,,,144,16.9,1.0,258
2018-09-08,11:00,,1021,53.5,1,8,73,,,,,130,17.1,1.5,252
2018-09-08,12:00,,1021,49.8,1,6,81,,,,,386,18.5,1.5,237
2018-09-08,13:00,,1021,45.2,1,5,89,,,,,577,20.0,1.6,254
2018-09-08,14:00,,1020,41.3,1,6,93,,,,,661,21.3,1.3,268
2018-09-08,15:00,,1020,39.6,1,6,96,,,,,447,22.4,1.2,254
2018-09-08,16:00,,1020,40.9,1,6,98,,,,,310,22.1,0.8,269
2018-09-08,17:00,,1019,38.3,1,9,96,,,,,285,23.9,0.7,309
2018-09-08,18:00,,1019,44.4,1,12,85,,,,,89,21.7,0.5,360
2018-09-08,19:00,,1020,66.1,1,10,62,,,,,5,16.7,0.4,97
2018-09-08,20:00,,1020,73.6,1,14,56,,,,,0,14.3,0.3,84
2018-09-08,21:00,,1020,77.8,1,22,46,,,,,0,13.1,0.4,80
2018-09-08,22:00,,1021,80.9,1,18,46,,,,,0,12.1,0.6,83
2018-09-08,23:00,,1020,83.1,1,16,45,,,,,0,11.6,0.7,84
2018-09-09,00:00,,1020,85.2,1,11,44,,,,,0,11.2,0.4,81
2018-09-09,01:00,,1021,87.4,1,9,40,,,,,0,10.7,0.4,78
2018-09-09,02:00,,1021,85.7,1,8,40,,,,,0,11.0,0.4,80
2018-09-09,03:00,,1021,83.7,1,8,40,,,,,0,11.2,0.4,81
2018-09-09,04:00,,1021,84.6,1,7,42,,,,,0,10.4,0.5,79
2018-09-09,05:00,,1021,84.3,1,7,39,,,,,0,10.6,0.4,80
2018-09-09,06:00,,1021,83.2,1,7,37,,,,,5,10.9,0.4,81
2018-09-09,07:00,,1021,82.7,1,7,37,,,,,38,11.2,0.3,79
2018-09-09,08:00,,1021,74.4,1,7,33,,,,,139,14.3,0.1,73
2018-09-09,09:00,,1021,63.4,1,9,36,,,,,229,17.9,0.2,160
2018-09-09,10:00,,1022,42.9,1,9,81,,,,,174,20.8,1.0,232
2018-09-09,11:00,,1022,38.1,1,6,100,,,,,175,21.4,1.5,237
2018-09-09,12:00,,1021,37.2,1,5,107,,,,,372,22.2,1.5,256
2018-09-09,13:00,,1022,39.1,1,7,106,,,,,376,22.2,1.6,272
2018-09-09,14:00,,1021,39.6,1,10,104,,,,,395,22.3,1.5,289
2018-09-09,15:00,,1021,38.2,1,9,108,,,,,424,23.1,1.5,277
2018-09-09,16:00,,1021,37.0,1,8,109,,,,,324,23.9,1.0,285
2018-09-09,17:00,,1021,35.6,1,8,108,,,,,228,24.9,1.0,274
2018-09-09,18:00,,1021,43.6,1,13,89,,,,,59,22.0,0.4,309
2018-09-09,19:00,,1021,56.6,1,14,69,,,,,10,19.3,0.6,68
2018-09-09,20:00,,1022,68.1,1,13,65,,,,,0,15.7,0.9,84
2018-09-09,21:00,,1022,70.9,1,12,62,,,,,0,14.6,0.5,88
2018-09-09,22:00,,1022,71.6,1,9,61,,,,,0,14.6,0.3,76
2018-09-09,23:00,,1022,75.7,1,10,60,,,,,0,13.5,0.5,81
2018-09-10,00:00,,1022,79.2,1,9,58,,,,,0,12.4,0.4,80
2018-09-10,01:00,,1022,82.0,1,8,56,,,,,0,11.8,0.4,82
2018-09-10,02:00,,1022,84.9,1,8,54,,,,,0,11.2,0.4,82
2018-09-10,03:00,,1022,87.1,1,8,50,,,,,0,10.5,0.5,82
2018-09-10,04:00,,1022,88.7,1,7,45,,,,,0,10.0,0.4,82
2018-09-10,05:00,,1021,89.1,1,8,40,,,,,0,9.7,0.3,81
2018-09-10,06:00,,1022,90.3,1,17,30,,,,,4,9.5,0.4,82
2018-09-10,07:00,,1022,87.7,1,10,30,,,,,50,10.5,0.3,80
2018-09-10,08:00,,1022,74.1,1,9,27,,,,,222,15.1,0.1,75
2018-09-10,09:00,,1022,49.6,7,29,34,,,,,308,22.5,0.3,232
2018-09-10,10:00,,1022,43.6,2,17,80,,,,,136,23.5,1.0,232
2018-09-10,11:00,,1022,42.3,1,10,108,,,,,260,23.0,1.5,235
2018-09-10,12:00,,1022,39.5,1,11,107,,,,,349,24.1,1.2,244
2018-09-10,13:00,,1021,31.8,1,9,112,,,,,467,25.2,1.3,239
2018-09-10,14:00,,1021,28.8,1,9,117,,,,,623,27.3,1.2,241
2018-09-10,15:00,,1021,30.2,1,10,116,,,,,429,27.1,1.4,277
2018-09-10,16:00,,1021,32.2,1,13,110,,,,,242,26.2,1.1,271
2018-09-10,17:00,,1021,40.9,1,13,91,,,,,112,25.3,0.3,136
2018-09-10,18:00,,1021,53.9,1,11,76,,,,,50,22.5,0.6,82
2018-09-10,19:00,,1021,58.6,1,12,76,,,,,4,20.1,0.7,80
2018-09-10,20:00,,1021,62.8,1,18,67,,,,,0,18.6,0.4,80
2018-09-10,21:00,,1021,65.0,1,19,56,,,,,0,18.0,0.4,87
2018-09-10,22:00,,1021,65.3,1,22,51,,,,,0,17.8,0.4,57
2018-09-10,23:00,,1021,64.6,1,25,40,,,,,0,18.3,0.2,19
2018-09-11,00:00,,1022,70.0,1,18,48,,,,,0,16.9,0.3,79
2018-09-11,01:00,,1022,72.8,1,16,42,,,,,0,16.5,0.3,82
2018-09-11,02:00,,1022,74.7,1,15,42,,,,,0,16.0,0.4,80
2018-09-11,03:00,,1022,76.3,1,16,38,,,,,0,15.6,0.4,83
2018-09-11,04:00,,1022,78.1,1,18,35,,,,,0,15.1,0.4,80
2018-09-11,05:00,,1022,81.1,1,20,27,,,,,0,14.5,0.3,78
2018-09-11,06:00,,1022,81.5,1,20,27,,,,,1,14.3,0.3,81
2018-09-11,07:00,,1022,79.9,1,20,23,,,,,23,14.9,0.3,82
2018-09-11,08:00,,1023,74.7,5,32,16,,,,,77,16.5,0.2,140
2018-09-11,09:00,,1023,56.3,10,33,37,,,,,311,20.8,1.0,229
2018-09-11,10:00,,1023,50.8,2,16,72,,,,,165,21.5,1.8,233
2018-09-11,11:00,,1022,49.0,1,12,79,,,,,175,22.0,2.2,242
2018-09-11,12:00,,1022,43.5,1,11,90,,,,,306,23.6,2.3,241
2018-09-11,13:00,,1021,38.8,1,9,98,,,,,401,24.7,2.3,235
2018-09-11,14:00,,1021,35.2,1,11,100,,,,,417,25.5,2.5,240
2018-09-11,15:00,,1021,34.0,1,11,96,,,,,387,26.2,2.0,229
2018-09-11,16:00,,1021,31.9,1,11,99,,,,,349,27.4,1.7,242
2018-09-11,17:00,,1021,27.9,1,12,100,,,,,244,27.7,2.1,244
2018-09-11,18:00,,1021,32.8,1,13,99,,,,,84,26.2,1.5,235
2018-09-11,19:00,,1021,42.1,1,14,83,,,,,6,23.4,0.7,225
2018-09-11,20:00,,1021,58.0,1,20,60,,,,,0,19.2,0.1,114
2018-09-11,21:00,,1022,61.2,1,16,60,,,,,0,18.0,0.1,142
2018-09-11,22:00,,1022,60.8,1,14,63,,,,,0,17.6,0.2,220
2018-09-11,23:00,,1022,63.5,1,12,65,,,,,0,16.9,0.2,214
2018-09-12,00:00,,1022,68.8,1,12,60,,,,,0,15.8,0.3,92
2018-09-12,01:00,,1022,69.8,1,12,60,,,,,0,15.3,0.3,94
2018-09-12,02:00,,1022,70.4,1,9,67,,,,,0,14.9,0.4,86
2018-09-12,03:00,,1021,71.8,1,8,71,,,,,0,14.5,0.4,87
2018-09-12,04:00,,1021,72.2,1,7,73,,,,,0,14.3,0.4,83
2018-09-12,05:00,,1021,74.0,1,8,69,,,,,0,13.9,0.5,87
2018-09-12,06:00,,1021,74.9,1,11,65,,,,,2,13.7,0.4,85
2018-09-12,07:00,,1021,76.1,1,13,58,,,,,29,13.7,0.4,85
2018-09-12,08:00,,1020,63.1,1,14,56,,,,,239,18.4,0.2,95
2018-09-12,09:00,,1020,43.2,3,26,88,,,,,313,24.3,1.4,237
2018-09-12,10:00,,1021,41.2,1,13,109,,,,,61,24.3,2.0,239
2018-09-12,11:00,,1020,37.9,1,11,117,,,,,68,25.1,2.4,241
2018-09-12,12:00,,1020,34.8,1,10,120,,,,,219,26.4,2.3,242
2018-09-12,13:00,,1020,32.7,1,9,127,,,,,480,28.0,1.9,243
2018-09-12,14:00,,1019,28.6,1,9,129,,,,,630,29.9,1.6,233
2018-09-12,15:00,,1018,26.7,1,10,126,,,,,538,31.0,1.5,248
2018-09-12,16:00,,1018,25.6,1,11,128,,,,,406,31.7,1.5,236
2018-09-12,17:00,,1018,27.8,1,11,129,,,,,252,30.4,1.6,265
2018-09-12,18:00,,1018,32.1,1,15,119,,,,,83,28.8,0.9,266
2018-09-12,19:00,,1018,50.4,1,15,89,,,,,4,22.7,0.7,82
2018-09-12,20:00,,1018,57.5,1,14,87,,,,,0,20.0,0.6,84
2018-09-12,21:00,,1019,58.9,1,21,71,,,,,0,19.8,1.1,341
2018-09-12,22:00,,1020,70.3,1,9,54,,,,,0,19.0,1.3,340
2018-09-12,23:00,,1021,74.8,1,13,48,,,,,0,17.6,0.3,310
2018-09-13,00:00,,1021,80.8,1,13,38,,,,,0,16.2,0.2,60
2018-09-13,01:00,,1020,79.4,1,10,46,,,,,0,16.2,0.6,333
2018-09-13,02:00,,1020,82.4,1,8,44,,,,,0,15.2,0.3,337
2018-09-13,03:00,,1020,85.3,1,9,34,,,,,0,14.5,0.3,79
2018-09-13,04:00,,1020,84.8,1,8,42,,,,,0,14.5,0.6,28
2018-09-13,05:00,,1019,85.4,1,11,39,,,,,0,14.3,0.6,9
2018-09-13,06:00,,1020,85.9,1,16,32,,,,,1,14.0,0.7,21
2018-09-13,07:00,,1020,84.9,1,12,31,,,,,22,14.3,0.3,100
2018-09-13,08:00,,1019,82.2,1,12,31,,,,,72,15.2,0.5,69
2018-09-13,09:00,,1019,79.6,1,11,34,,,,,134,16.1,0.6,86
2018-09-13,10:00,,1019,77.1,1,9,43,,,,,144,16.9,0.7,82
2018-09-13,11:00,,1019,77.7,3,14,36,,,,,144,16.7,1.0,18
2018-09-13,12:00,,1019,74.9,2,16,38,,,,,169,17.4,0.9,2
2018-09-13,13:00,,1019,84.2,4,21,32,,,,,144,16.6,0.8,5
2018-09-13,14:00,,1019,82.3,3,16,36,,,,,173,17.0,0.6,63
2018-09-13,15:00,,1018,78.7,2,15,40,,,,,134,17.4,0.6,43
2018-09-13,16:00,,1018,78.3,3,20,37,,,,,64,17.2,0.6,21
2018-09-13,17:00,,1018,79.5,1,21,35,,,,,27,16.8,0.6,31
2018-09-13,18:00,,1018,80.1,1,18,36,,,,,10,16.7,0.4,46
2018-09-13,19:00,,1018,81.9,1,17,30,,,,,1,16.5,0.2,27
2018-09-13,20:00,,1019,82.0,1,17,31,,,,,0,16.1,0.4,352
2018-09-13,21:00,,1019,82.6,1,13,31,,,,,0,15.5,0.4,15
2018-09-13,22:00,,1019,85.2,1,12,31,,,,,0,15.0,0.5,11
2018-09-13,23:00,,1019,88.5,1,10,31,,,,,0,14.6,0.3,58
2018-09-14,00:00,,1019,87.8,1,9,32,,,,,0,14.6,0.2,38
2018-09-14,01:00,,1019,88.1,1,9,32,,,,,0,14.6,0.4,360
2018-09-14,02:00,,1019,90.8,1,8,28,,,,,0,14.1,0.4,315
2018-09-14,03:00,,1019,90.1,1,9,25,,,,,0,14.3,0.2,273
2018-09-14,04:00,,1019,90.7,1,11,24,,,,,0,14.0,0.5,313
2018-09-14,05:00,,1019,91.2,1,10,27,,,,,0,13.8,0.6,319
2018-09-14,06:00,,1019,93.8,2,17,23,,,,,0,13.3,0.6,319
2018-09-14,07:00,,1019,94.6,4,21,15,,,,,7,13.1,0.7,312
2018-09-14,08:00,,1020,94.2,4,19,17,,,,,18,13.2,0.6,325
2018-09-14,09:00,,1020,91.7,1,12,36,,,,,61,13.6,0.7,5
2018-09-14,10:00,,1021,89.1,2,12,36,,,,,123,14.2,0.6,3
2018-09-14,11:00,,1021,84.3,1,10,38,,,,,156,15.3,0.4,67
2018-09-14,12:00,,1021,80.4,1,9,45,,,,,145,16.1,0.3,110
2018-09-14,13:00,,1020,77.2,2,13,45,,,,,206,16.8,0.3,311
2018-09-14,14:00,,1020,74.4,4,19,42,,,,,176,17.3,0.6,262
2018-09-14,15:00,,1020,71.9,3,21,45,,,,,158,17.7,0.6,290
2018-09-14,16:00,,1020,70.4,1,21,50,,,,,93,17.8,0.4,310
2018-09-14,17:00,,1019,65.5,1,13,59,,,,,179,19.3,0.5,107
2018-09-14,18:00,,1019,67.1,1,12,55,,,,,73,19.0,0.4,96
2018-09-14,19:00,,1019,83.7,1,12,33,,,,,4,15.4,0.4,77
2018-09-14,20:00,,1019,91.0,1,14,24,,,,,0,13.2,0.7,78
2018-09-14,21:00,,1019,93.1,1,13,15,,,,,0,12.5,0.6,74
2018-09-14,22:00,,1019,92.6,2,14,8,,,,,0,12.6,0.3,77
