Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-09-03,14:00,,1017,74.9,82,72,20,,28,,,51,22.5,0.5,10
2018-09-03,15:00,,1016,68.4,131,84,24,,28,,,178,23.8,0.6,344
2018-09-03,16:00,,1016,60.3,109,93,39,,26,,,113,24.9,0.7,339
2018-09-03,17:00,,1016,57.0,69,72,58,,25,,,75,23.9,0.7,272
2018-09-03,18:00,,1016,58.8,78,93,38,,21,,,35,23.8,0.5,309
2018-09-03,19:00,,1016,64.4,86,104,10,,27,,,4,23.1,0.3,358
2018-09-03,20:00,,1016,69.9,75,101,2,,31,,,1,22.2,0.3,214
2018-09-03,21:00,,1016,72.7,20,55,20,,27,,,1,21.7,0.3,251
2018-09-03,22:00,,1016,75.1,30,59,14,,25,,,1,21.2,0.3,339
2018-09-03,23:00,,1016,77.2,17,47,25,,23,,,1,20.3,0.3,39
2018-09-04,00:00,,1015,78.9,11,35,22,,23,,,1,20.1,0.3,4
2018-09-04,01:00,,1015,80.5,5,32,25,,22,,,1,19.5,0.3,338
2018-09-04,02:00,,1015,84.6,5,32,17,,20,,,1,18.4,0.3,348
2018-09-04,03:00,,1015,85.9,4,30,14,,20,,,1,17.8,0.2,83
2018-09-04,04:00,,1015,88.2,19,35,4,,21,,,1,17.0,0.3,132
2018-09-04,05:00,,1015,89.2,50,36,3,,25,,,1,16.4,0.3,339
2018-09-04,06:00,,1015,90.0,113,56,1,,27,,,6,16.2,0.4,347
2018-09-04,07:00,,1016,84.1,148,60,2,,36,,,88,17.6,0.5,3
2018-09-04,08:00,,1016,74.9,89,53,6,,36,,,183,20.1,0.6,2
2018-09-04,09:00,,1016,72.6,106,59,14,,40,,,337,21.1,0.9,359
2018-09-04,10:00,,1016,67.7,52,50,33,,37,,,363,22.5,0.9,359
2018-09-04,11:00,,1016,64.6,56,53,43,,34,,,433,23.5,0.9,352
2018-09-04,12:00,,1016,59.2,45,53,60,,33,,,434,25.1,1.0,355
2018-09-04,13:00,,1015,56.5,59,68,66,,32,,,238,25.1,0.9,341
2018-09-04,14:00,,1015,51.3,75,72,72,,26,,,157,25.8,1.0,324
2018-09-04,15:00,,1015,48.5,113,107,59,,23,,,108,25.8,0.9,344
2018-09-04,16:00,,1015,46.9,98,96,68,,25,,,89,26.3,1.2,334
2018-09-04,17:00,,1015,45.7,91,98,65,,27,,,47,26.0,1.1,328
2018-09-04,18:00,,1015,47.8,59,84,71,,29,,,44,25.6,1.0,336
2018-09-04,19:00,,1015,53.4,57,86,50,,21,,,7,24.7,0.5,354
2018-09-04,20:00,,1016,62.8,52,110,6,,21,,,1,22.8,0.3,178
2018-09-04,21:00,,1016,67.7,27,66,26,,23,,,1,21.4,0.2,215
2018-09-04,22:00,,1017,68.2,20,55,32,,24,,,1,21.3,0.3,348
2018-09-04,23:00,,1017,67.3,19,50,38,,24,,,1,20.8,0.4,204
2018-09-05,00:00,,1017,70.6,16,40,39,,21,,,1,19.6,0.3,181
2018-09-05,01:00,,1017,77.0,4,32,30,,16,,,1,18.3,0.3,85
2018-09-05,02:00,,1017,81.1,5,26,24,,19,,,1,17.3,0.3,355
2018-09-05,03:00,,1018,83.8,13,35,13,,22,,,1,16.7,0.3,121
2018-09-05,04:00,,1018,83.6,14,31,13,,21,,,1,16.4,0.3,76
2018-09-05,05:00,,1018,84.2,49,41,9,,21,,,1,15.9,0.3,352
2018-09-05,06:00,,1018,85.9,105,61,1,,24,,,10,15.5,0.4,339
2018-09-05,07:00,,1019,80.9,139,60,3,,29,,,67,16.9,0.6,349
2018-09-05,08:00,,1019,83.3,171,62,2,,37,,,54,16.6,0.6,44
2018-09-05,09:00,,1019,77.2,166,70,4,,38,,,145,18.1,0.5,77
2018-09-05,10:00,,1019,68.5,138,76,10,,36,,,292,20.5,0.6,3
2018-09-05,11:00,,1019,54.1,88,73,36,,35,,,486,24.1,0.7,358
2018-09-05,12:00,,1018,49.3,57,62,62,,26,,,535,24.9,0.9,343
2018-09-05,13:00,,1018,42.9,63,67,76,,22,,,536,26.5,0.8,348
2018-09-05,14:00,,1018,41.8,66,69,83,,23,,,286,26.6,1.1,342
2018-09-05,15:00,,1017,40.9,99,95,72,,21,,,93,26.3,0.9,342
2018-09-05,16:00,,1017,39.7,52,64,87,,18,,,82,26.6,0.8,351
2018-09-05,17:00,,1017,39.2,92,97,70,,16,,,47,26.2,1.0,341
2018-09-05,18:00,,1017,40.8,72,87,68,,20,,,21,25.6,0.9,337
2018-09-05,19:00,,1017,47.2,61,92,49,,19,,,4,24.3,0.6,350
2018-09-05,20:00,,1017,56.9,75,119,7,,20,,,1,22.1,0.3,175
2018-09-05,21:00,,1017,62.0,27,80,22,,22,,,1,20.7,0.2,207
2018-09-05,22:00,,1017,67.1,34,74,17,,24,,,1,19.5,0.3,147
2018-09-05,23:00,,1017,71.5,24,65,17,,24,,,1,18.6,0.3,66
2018-09-06,00:00,,1017,75.4,17,58,14,,22,,,1,17.8,0.3,98
2018-09-06,01:00,,1016,78.8,13,48,9,,22,,,1,17.0,0.3,135
2018-09-06,02:00,,1016,80.0,9,34,20,,20,,,1,16.6,0.3,121
2018-09-06,03:00,,1016,79.7,10,28,22,,21,,,1,16.5,0.3,93
2018-09-06,04:00,,1016,81.6,13,36,14,,19,,,1,16.1,0.3,107
2018-09-06,05:00,,1015,83.4,73,52,10,,21,,,1,15.7,0.4,38
2018-09-06,06:00,,1015,84.5,127,73,2,,27,,,6,15.3,0.4,42
2018-09-06,07:00,,1015,78.9,134,64,6,,29,,,74,16.7,0.5,359
2018-09-06,08:00,,1015,75.6,107,64,10,,27,,,134,17.7,0.6,316
2018-09-06,09:00,,1015,63.5,88,63,26,,26,,,265,20.8,0.6,214
2018-09-06,10:00,,1015,56.0,53,48,44,,22,,,382,23.4,0.7,282
2018-09-06,11:00,,1014,48.2,69,51,64,,21,,,488,25.7,0.8,289
2018-09-06,12:00,,1014,40.2,28,33,96,,19,,,524,26.5,0.9,213
2018-09-06,13:00,,1013,40.7,59,49,94,,17,,,477,26.8,0.9,268
2018-09-06,14:00,,1012,39.2,57,69,95,,18,,,235,27.1,0.8,89
2018-09-06,15:00,,1012,37.4,101,103,74,,20,,,101,27.2,0.8,151
2018-09-06,16:00,,1011,37.7,104,119,70,,24,,,75,27.2,0.7,5
2018-09-06,17:00,,1011,38.4,114,113,69,,27,,,42,26.8,0.6,313
2018-09-06,18:00,,1010,41.9,64,122,46,,22,,,31,26.2,0.4,338
2018-09-06,19:00,,1010,44.9,45,73,68,,26,,,7,25.1,0.5,235
2018-09-06,20:00,,1010,46.5,32,60,69,,21,,,1,23.3,0.5,205
2018-09-06,21:00,,1011,53.5,35,73,45,,20,,,1,21.9,0.6,184
2018-09-06,22:00,,1011,61.7,12,43,61,,21,,,1,20.4,0.8,186
2018-09-06,23:00,,1010,64.5,7,26,72,,23,,,1,19.4,0.9,184
2018-09-07,00:00,,1010,66.1,6,22,71,,22,,,1,18.9,0.8,184
2018-09-07,01:00,,1010,68.5,2,14,69,,19,,,1,18.2,1.0,185
2018-09-07,02:00,,1010,66.0,2,13,73,,18,,,1,18.3,1.0,183
2018-09-07,03:00,,1010,64.7,5,18,67,,17,,,1,18.5,0.7,174
2018-09-07,04:00,,1010,63.7,14,25,59,,15,,,1,18.5,0.6,163
2018-09-07,05:00,,1010,63.6,37,55,29,,18,,,1,18.9,0.4,112
2018-09-07,06:00,,1011,67.7,124,106,4,,24,,,6,18.6,0.4,316
2018-09-07,07:00,,1011,66.8,165,108,5,,32,,,63,19.5,0.5,10
2018-09-07,08:00,,1012,70.5,119,95,10,,34,,,42,19.7,0.5,341
2018-09-07,09:00,,1012,81.2,88,78,20,,31,,,49,19.0,0.5,352
2018-09-07,10:00,,1013,85.2,84,74,25,,27,,,89,19.3,0.5,2
2018-09-07,11:00,,1013,80.1,96,81,32,,26,,,115,20.4,0.6,2
2018-09-07,12:00,,1013,78.8,63,66,41,,24,,,94,20.3,0.6,10
2018-09-07,13:00,,1014,86.3,98,80,34,,25,,,90,19.8,0.6,1
2018-09-07,14:00,,1014,81.7,90,70,42,,21,,,186,20.7,0.6,353
2018-09-07,15:00,,1013,71.1,66,66,54,,29,,,145,21.8,0.6,348
2018-09-07,16:00,,1013,63.4,80,77,55,,28,,,83,22.8,0.6,358
2018-09-07,17:00,,1013,57.6,87,88,48,,20,,,42,23.0,0.5,356
2018-09-07,18:00,,1014,59.1,93,98,34,,15,,,20,22.4,0.4,339
2018-09-07,19:00,,1014,67.7,126,113,9,,19,,,4,21.1,0.3,221
2018-09-07,20:00,,1015,69.8,45,74,25,,23,,,1,20.4,0.3,320
2018-09-07,21:00,,1016,79.1,21,29,67,,17,,,1,18.7,0.7,354
2018-09-07,22:00,,1017,89.0,26,47,47,,14,,,1,17.6,0.4,4
2018-09-07,23:00,,1017,88.1,15,36,43,,13,,,1,17.7,0.4,29
2018-09-08,00:00,,1017,85.7,18,36,37,,14,,,1,17.3,0.4,1
2018-09-08,01:00,,1018,86.2,9,24,36,,12,,,1,16.8,0.4,38
2018-09-08,02:00,,1018,89.9,8,26,23,,11,,,1,16.1,0.4,100
2018-09-08,03:00,,1018,87.6,9,25,24,,13,,,1,16.1,0.4,45
2018-09-08,04:00,,1019,86.5,15,21,28,,13,,,1,15.8,0.5,60
2018-09-08,05:00,,1019,86.1,7,20,27,,14,,,1,15.1,0.4,19
2018-09-08,06:00,,1020,84.9,22,31,20,,13,,,5,14.6,0.4,27
2018-09-08,07:00,,1021,75.3,38,31,21,,15,,,113,16.9,0.5,37
2018-09-08,08:00,,1021,67.4,33,27,25,,13,,,209,18.6,0.6,19
2018-09-08,09:00,,1021,58.7,42,30,33,,14,,,373,20.2,0.8,43
2018-09-08,10:00,,1022,51.0,35,33,46,,18,,,407,20.7,0.8,29
2018-09-08,11:00,,1022,47.5,33,32,56,,23,,,492,20.8,0.9,7
2018-09-08,12:00,,1022,46.2,28,28,65,,14,,,510,21.0,0.9,4
2018-09-08,13:00,,1022,43.8,24,28,72,,13,,,506,21.3,0.9,13
2018-09-08,14:00,,1021,42.0,28,33,76,,14,,,223,21.4,1.0,356
2018-09-08,15:00,,1021,39.7,27,37,80,,14,,,41,21.5,0.9,355
2018-09-08,16:00,,1020,38.9,29,37,82,,10,,,88,21.6,0.7,345
2018-09-08,17:00,,1020,39.1,58,60,67,,13,,,46,21.6,1.0,349
2018-09-08,18:00,,1020,40.2,54,75,57,,13,,,13,21.2,0.7,339
2018-09-08,19:00,,1021,49.4,54,94,22,,18,,,1,19.6,0.3,180
2018-09-08,20:00,,1021,55.2,80,106,8,,25,,,1,18.1,0.3,173
2018-09-08,21:00,,1021,59.9,53,93,5,,21,,,1,17.2,0.3,199
2018-09-08,22:00,,1022,58.3,30,56,37,,22,,,1,16.7,0.5,180
2018-09-08,23:00,,1022,63.5,34,52,31,,21,,,1,15.7,0.3,102
2018-09-09,00:00,,1021,69.7,16,37,29,,19,,,1,14.7,0.4,154
2018-09-09,01:00,,1022,75.2,20,38,19,,20,,,1,13.6,0.3,124
2018-09-09,02:00,,1022,75.0,15,33,19,,15,,,1,13.5,0.3,326
2018-09-09,03:00,,1022,73.7,8,24,28,,11,,,1,13.6,0.4,127
2018-09-09,04:00,,1022,77.3,13,32,21,,14,,,1,13.0,0.5,154
2018-09-09,05:00,,1021,74.3,2,18,36,,11,,,1,13.1,0.5,160
2018-09-09,06:00,,1022,76.9,10,22,27,,10,,,2,13.0,0.4,149
2018-09-09,07:00,,1022,77.1,17,22,26,,10,,,35,13.2,0.5,172
2018-09-09,08:00,,1022,69.3,30,30,28,,12,,,120,15.4,0.5,217
2018-09-09,09:00,,1022,64.6,38,36,31,,15,,,155,17.2,0.7,184
2018-09-09,10:00,,1022,56.1,36,32,39,,14,,,253,19.9,0.6,334
2018-09-09,11:00,,1022,51.1,47,46,43,,13,,,313,21.4,0.7,345
2018-09-09,12:00,,1022,42.4,57,55,57,,16,,,413,23.0,1.1,350
2018-09-09,13:00,,1022,37.3,30,40,80,,15,,,434,24.1,1.1,345
2018-09-09,14:00,,1022,35.1,35,46,85,,11,,,228,24.9,0.8,357
2018-09-09,15:00,,1022,36.4,21,34,92,,12,,,99,24.3,0.8,360
2018-09-09,16:00,,1022,36.0,23,34,91,,9,,,47,23.9,0.9,354
2018-09-09,17:00,,1022,35.2,22,39,86,,11,,,25,23.9,0.6,356
2018-09-09,18:00,,1022,40.5,49,71,53,,9,,,12,22.8,0.3,149
2018-09-09,19:00,,1022,48.1,27,65,41,,8,,,2,21.1,0.3,193
2018-09-09,20:00,,1022,54.2,43,107,4,,13,,,1,19.6,0.3,188
2018-09-09,21:00,,1023,58.2,34,92,5,,15,,,1,19.0,0.2,223
2018-09-09,22:00,,1022,61.4,28,70,16,,16,,,1,18.3,0.3,44
2018-09-09,23:00,,1023,67.2,26,62,9,,15,,,1,17.3,0.3,112
2018-09-10,00:00,,1023,69.4,11,42,20,,14,,,1,16.3,0.3,147
2018-09-10,01:00,,1023,73.2,10,49,12,,10,,,1,15.5,0.3,146
2018-09-10,02:00,,1023,75.8,9,40,16,,16,,,1,14.7,0.3,150
2018-09-10,03:00,,1023,77.2,7,33,17,,15,,,1,14.2,0.3,161
2018-09-10,04:00,,1022,78.5,18,39,13,,10,,,1,13.7,0.3,142
2018-09-10,05:00,,1022,77.8,61,56,11,,13,,,1,13.3,0.3,131
2018-09-10,06:00,,1022,78.7,111,77,5,,21,,,7,12.9,0.4,124
2018-09-10,07:00,,1023,68.7,151,75,8,,21,,,112,15.5,0.5,58
2018-09-10,08:00,,1023,61.2,113,71,12,,26,,,179,17.8,0.6,171
2018-09-10,09:00,,1023,52.2,113,61,18,,20,,,364,21.3,0.6,359
2018-09-10,10:00,,1023,45.7,94,60,26,,21,,,472,24.3,0.7,6
2018-09-10,11:00,,1022,39.7,84,67,50,,17,,,477,25.9,0.9,348
2018-09-10,12:00,,1022,35.7,84,71,68,,15,,,299,26.5,0.7,357
2018-09-10,13:00,,1022,33.4,56,65,79,,15,,,377,27.1,0.7,2
2018-09-10,14:00,,1021,29.6,66,73,75,,14,,,236,27.7,0.7,36
2018-09-10,15:00,,1021,29.0,49,63,83,,12,,,61,26.9,0.9,352
2018-09-10,16:00,,1021,30.0,45,66,80,,13,,,97,26.8,0.7,346
2018-09-10,17:00,,1021,30.8,64,74,64,,17,,,66,26.5,0.6,338
2018-09-10,18:00,,1021,37.0,59,90,34,,14,,,24,25.6,0.3,239
2018-09-10,19:00,,1021,44.1,133,131,3,,17,,,1,23.9,0.3,174
2018-09-10,20:00,,1021,44.8,78,109,12,,18,,,1,23.0,0.4,163
2018-09-10,21:00,,1021,47.2,40,74,28,,18,,,1,22.4,0.3,324
2018-09-10,22:00,,1021,54.0,21,53,30,,19,,,1,20.9,0.4,280
2018-09-10,23:00,,1021,55.8,10,41,33,,16,,,1,20.5,0.4,292
2018-09-11,00:00,,1022,53.9,12,26,53,,17,,,1,20.7,0.5,63
2018-09-11,01:00,,1022,54.9,3,16,62,,16,,,1,20.4,0.5,30
2018-09-11,02:00,,1022,55.7,3,15,61,,15,,,1,20.3,0.3,70
2018-09-11,03:00,,1022,58.1,5,19,54,,11,,,1,19.8,0.3,110
2018-09-11,04:00,,1022,59.6,11,26,48,,15,,,1,19.5,0.4,2
2018-09-11,05:00,,1022,60.9,50,60,25,,17,,,1,19.2,0.4,19
2018-09-11,06:00,,1022,62.3,111,86,9,,25,,,2,19.0,0.5,355
2018-09-11,07:00,,1023,63.4,93,75,12,,24,,,21,19.0,0.4,338
2018-09-11,08:00,,1023,62.6,131,83,10,,26,,,70,19.7,0.5,6
2018-09-11,09:00,,1023,54.7,82,62,27,,28,,,252,22.2,0.6,39
2018-09-11,10:00,,1023,43.6,61,49,52,,23,,,415,25.3,0.8,28
2018-09-11,11:00,,1023,41.8,52,44,61,,17,,,399,25.6,0.8,22
2018-09-11,12:00,,1022,39.2,52,50,63,,15,,,404,25.9,0.9,31
2018-09-11,13:00,,1022,33.6,50,50,73,,12,,,440,27.1,0.8,24
2018-09-11,14:00,,1021,32.6,45,57,76,,13,,,226,27.4,0.8,17
2018-09-11,15:00,,1021,32.4,50,65,73,,16,,,144,27.3,0.9,23
2018-09-11,16:00,,1021,31.5,57,71,71,,19,,,73,27.4,0.8,32
2018-09-11,17:00,,1021,30.5,55,68,66,,19,,,41,27.0,0.8,47
2018-09-11,18:00,,1021,34.2,79,106,37,,15,,,17,26.3,0.4,3
2018-09-11,19:00,,1021,38.1,76,106,19,,19,,,2,24.4,0.3,300
2018-09-11,20:00,,1021,40.5,60,106,16,,20,,,1,22.7,0.4,184
2018-09-11,21:00,,1022,44.1,27,61,44,,15,,,1,22.3,0.4,345
2018-09-11,22:00,,1022,50.7,44,73,20,,19,,,1,20.7,0.5,359
2018-09-11,23:00,,1022,51.0,19,43,36,,18,,,1,20.6,0.5,355
2018-09-12,00:00,,1022,45.2,3,11,86,,13,,,1,21.9,0.6,184
2018-09-12,01:00,,1022,50.6,9,25,63,,10,,,1,20.7,0.5,348
2018-09-12,02:00,,1022,61.3,2,19,50,,13,,,1,18.3,0.4,130
2018-09-12,03:00,,1022,63.9,7,21,49,,13,,,1,17.6,0.4,176
2018-09-12,04:00,,1021,67.2,21,29,39,,10,,,1,17.0,0.4,113
2018-09-12,05:00,,1021,68.0,33,38,33,,15,,,1,16.6,0.4,176
2018-09-12,06:00,,1021,70.5,72,59,18,,15,,,4,16.0,0.5,194
2018-09-12,07:00,,1021,62.7,79,65,15,,21,,,102,18.2,0.7,171
2018-09-12,08:00,,1021,53.6,83,65,19,,24,,,192,21.6,0.6,272
2018-09-12,09:00,,1021,45.3,111,74,24,,23,,,371,25.5,0.7,347
2018-09-12,10:00,,1021,35.5,59,57,70,,22,,,462,28.4,0.9,20
2018-09-12,11:00,,1021,32.0,38,44,91,,17,,,516,29.2,0.9,36
2018-09-12,12:00,,1020,30.5,43,47,93,,16,,,550,29.3,1.0,18
2018-09-12,13:00,,1020,29.0,34,45,100,,15,,,540,29.7,1.0,10
2018-09-12,14:00,,1019,28.6,39,51,100,,17,,,194,29.7,0.9,351
2018-09-12,15:00,,1018,28.4,34,59,104,,16,,,35,29.6,0.9,357
2018-09-12,16:00,,1018,28.8,43,62,99,,17,,,29,29.5,0.9,355
2018-09-12,17:00,,1018,29.8,54,62,93,,18,,,22,29.1,0.9,349
2018-09-12,18:00,,1018,31.4,37,63,89,,17,,,12,28.4,0.5,347
2018-09-12,19:00,,1018,39.2,38,89,44,,16,,,1,26.1,0.3,177
2018-09-12,20:00,,1018,45.8,65,130,7,,17,,,1,23.9,0.3,198
2018-09-12,21:00,,1018,49.3,22,79,31,,20,,,1,22.7,0.5,335
2018-09-12,22:00,,1020,59.1,7,27,57,,23,,,1,22.0,0.8,346
2018-09-12,23:00,,1021,67.3,4,21,40,,20,,,1,21.0,0.5,346
2018-09-13,00:00,,1021,70.2,7,24,35,,17,,,1,20.2,0.4,336
2018-09-13,01:00,,1021,75.2,2,17,37,,16,,,1,18.9,0.6,345
2018-09-13,02:00,,1021,78.1,1,14,38,,14,,,1,17.9,0.4,349
2018-09-13,03:00,,1021,81.0,2,14,35,,11,,,1,17.0,0.6,350
2018-09-13,04:00,,1020,82.5,9,20,33,,10,,,1,16.2,0.7,345
2018-09-13,05:00,,1020,82.5,37,31,26,,15,,,1,15.9,0.7,334
2018-09-13,06:00,,1021,81.3,82,48,16,,21,,,3,15.7,0.9,342
2018-09-13,07:00,,1020,79.5,96,50,17,,25,,,36,15.8,0.7,331
2018-09-13,08:00,,1021,78.7,81,48,20,,24,,,55,16.1,0.7,339
2018-09-13,09:00,,1020,79.0,59,37,24,,23,,,55,16.3,0.6,305
2018-09-13,10:00,,1020,78.1,94,48,23,,24,,,79,16.9,0.8,329
2018-09-13,11:00,,1020,75.7,63,38,29,,23,,,111,17.6,0.7,317
2018-09-13,12:00,,1020,76.6,67,43,28,,21,,,63,17.9,0.8,340
2018-09-13,13:00,,1020,74.4,85,52,23,,25,,,72,18.2,0.8,335
2018-09-13,14:00,,1020,83.3,161,75,15,,28,,,38,17.9,0.7,333
2018-09-13,15:00,,1019,89.3,172,91,11,,26,,,79,17.4,0.6,333
2018-09-13,16:00,,1019,84.3,104,67,19,,22,,,100,18.1,0.6,335
2018-09-13,17:00,,1019,82.9,104,63,18,,25,,,50,18.4,0.6,348
2018-09-13,18:00,,1019,83.1,69,61,15,,24,,,8,18.3,0.5,337
2018-09-13,19:00,,1019,83.9,43,47,15,,21,,,2,18.3,0.4,333
2018-09-13,20:00,,1019,85.2,33,36,20,,20,,,1,17.0,0.8,344
2018-09-13,21:00,,1019,87.2,21,25,23,,14,,,1,16.6,0.5,349
2018-09-13,22:00,,1020,88.1,17,17,29,,14,,,1,16.0,0.7,347
2018-09-13,23:00,,1020,91.0,6,15,30,,14,,,1,15.6,0.6,348
2018-09-14,00:00,,1020,94.6,4,10,32,,11,,,1,15.1,0.6,345
2018-09-14,01:00,,1020,93.7,3,8,30,,10,,,1,15.3,0.5,349
2018-09-14,02:00,,1020,93.2,2,8,29,,11,,,1,15.3,0.5,352
2018-09-14,03:00,,1020,93.6,6,10,25,,14,,,1,15.2,0.6,348
2018-09-14,04:00,,1020,93.8,4,11,23,,16,,,1,15.1,0.6,353
2018-09-14,05:00,,1020,93.1,23,17,19,,20,,,1,15.2,0.5,359
2018-09-14,06:00,,1020,94.3,52,32,12,,18,,,1,15.0,0.6,349
2018-09-14,07:00,,1020,97.1,110,47,6,,18,,,3,14.6,0.8,351
2018-09-14,08:00,,1020,97.4,58,33,9,,19,,,11,14.4,0.7,349
2018-09-14,09:00,,1021,96.2,88,43,6,,20,,,23,14.7,0.7,355
2018-09-14,10:00,,1021,93.9,77,36,9,,17,,,28,15.1,0.6,349
2018-09-14,11:00,,1022,93.6,99,40,11,,16,,,40,15.0,0.8,348
2018-09-14,12:00,,1022,87.5,134,56,12,,18,,,100,16.0,0.7,347
2018-09-14,13:00,,1021,82.3,198,67,13,,27,,,105,17.1,0.6,61
