Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2,STRAHL,TEMP,WINDGE,WINDRI
2018-09-02,19:00,,1022,96.7,7,21,,,19,,,,15.1,0.6,
2018-09-02,20:00,,1021,97.6,8,31,,,21,,,,14.9,0.6,
2018-09-02,21:00,,1021,98.9,10,31,,,24,,,,14.5,0.6,
2018-09-02,22:00,,1021,98.7,9,30,,,24,,,,14.7,0.3,
2018-09-02,23:00,,1020,98.9,8,28,,,23,,,,14.8,0.4,
2018-09-03,00:00,,1020,99.2,3,25,,,22,,,,14.7,0.4,
2018-09-03,01:00,,1019,99.6,1,16,,,22,,,,14.7,0.4,
2018-09-03,02:00,,1019,99.2,2,14,,,26,,,,14.9,0.3,
2018-09-03,03:00,,1019,99.3,4,17,,,27,,,,14.9,0.3,
2018-09-03,04:00,,1018,99.7,8,22,,,24,,,,14.7,0.5,
2018-09-03,05:00,,1018,100.0,12,28,,,26,,,,14.8,0.5,
2018-09-03,06:00,,1017,100.0,29,37,,,30,,,,15.0,0.5,
2018-09-03,07:00,,1017,100.0,15,30,,,30,,,,14.9,0.8,
2018-09-03,08:00,,1017,100.0,40,38,,,31,,,,15.4,0.5,
2018-09-03,09:00,,1018,98.5,15,27,,,,,,,15.7,0.6,
2018-09-03,10:00,,1018,97.6,46,38,,,,,,,16.1,0.4,
2018-09-03,11:00,,1017,97.2,21,29,,,,,,,16.5,0.5,
2018-09-03,12:00,,1017,95.5,22,26,,,22,,,,17.4,0.6,
2018-09-03,13:00,,1017,92.2,38,36,,,23,,,,18.5,0.5,
2018-09-03,14:00,,1017,88.6,37,40,,,26,,,,19.2,0.6,
2018-09-03,15:00,,1017,83.0,76,71,,,28,,,,20.2,0.5,
2018-09-03,16:00,,1016,85.6,82,66,,,35,,,,19.9,0.4,
2018-09-03,17:00,,1016,82.8,64,60,,,35,,,,20.2,0.6,
2018-09-03,18:00,,1016,88.9,44,43,,,31,,,,19.3,0.9,
2018-09-03,19:00,,1016,91.6,40,47,,,25,,,,18.5,0.6,
2018-09-03,20:00,,1016,95.6,50,47,,,27,,,,17.5,0.3,
2018-09-03,21:00,,1016,96.6,131,58,,,32,,,,16.9,0.3,
2018-09-03,22:00,,1016,96.4,83,43,,,34,,,,16.9,0.3,
2018-09-03,23:00,,1016,96.1,68,38,,,27,,,,16.8,0.3,
2018-09-04,00:00,,1016,96.8,48,24,,,26,,,,16.4,0.3,
2018-09-04,01:00,,1015,97.2,38,21,,,23,,,,15.9,0.3,
2018-09-04,02:00,,1015,98.0,41,17,,,23,,,,15.0,0.2,
2018-09-04,03:00,,1015,98.5,31,21,,,24,,,,14.9,0.2,
2018-09-04,04:00,,1015,99.6,29,29,,,20,,,,15.0,0.3,
2018-09-04,05:00,,1015,100.0,48,36,,,26,,,,15.5,0.3,
2018-09-04,06:00,,1015,99.1,91,52,,,44,,,,15.8,0.6,
2018-09-04,07:00,,1016,97.9,95,54,,,52,,,,15.9,0.8,
2018-09-04,08:00,,1016,95.2,76,55,,,56,,,,16.4,0.5,
2018-09-04,09:00,,1016,89.9,66,52,,,56,,,,17.4,0.6,
2018-09-04,10:00,,1016,84.0,52,50,,,57,,,,18.7,0.6,
2018-09-04,11:00,,1016,79.4,29,37,,,53,,,,19.4,1.0,
2018-09-04,12:00,,1016,72.9,8,24,,,35,,,,20.9,1.2,
2018-09-04,13:00,,1016,68.4,5,16,,,31,,,,21.6,1.3,
2018-09-04,14:00,,1015,63.0,3,15,,,26,,,,22.4,1.5,
2018-09-04,15:00,,1015,58.2,9,29,,,25,,,,22.9,1.1,
2018-09-04,16:00,,1015,53.3,10,26,,,21,,,,23.4,1.2,
2018-09-04,17:00,,1015,52.1,7,26,,,19,,,,23.4,1.2,
2018-09-04,18:00,,1015,55.5,5,26,,,22,,,,22.8,0.8,
2018-09-04,19:00,,1016,66.2,16,53,,,23,,,,20.8,0.8,
2018-09-04,20:00,,1016,75.2,16,52,,,24,,,,18.9,0.6,
2018-09-04,21:00,,1017,80.1,22,80,,,26,,,,18.1,0.4,
2018-09-04,22:00,,1017,85.5,24,72,,,28,,,,17.2,0.3,
2018-09-04,23:00,,1017,89.7,28,65,,,26,,,,16.3,0.4,
2018-09-05,00:00,,1017,92.6,7,41,,,24,,,,15.3,0.3,
2018-09-05,01:00,,1017,93.4,11,42,,,27,,,,14.8,0.2,
2018-09-05,02:00,,1017,94.0,8,30,,,26,,,,14.2,0.2,
2018-09-05,03:00,,1017,94.6,11,25,,,18,,,,13.7,0.2,
2018-09-05,04:00,,1017,94.5,15,26,,,17,,,,13.4,0.3,
2018-09-05,05:00,,1017,94.4,68,35,,,17,,,,13.2,0.4,
2018-09-05,06:00,,1018,94.1,104,39,,,19,,,,13.0,0.6,
2018-09-05,07:00,,1018,91.5,151,50,,,29,,,,13.9,0.6,
2018-09-05,08:00,,1018,82.5,133,59,,,39,,,,16.1,0.6,
2018-09-05,09:00,,1019,75.7,74,60,,,40,,,,18.0,0.6,
2018-09-05,10:00,,1019,64.7,28,38,,,37,,,,20.1,1.1,
2018-09-05,11:00,,1019,61.0,7,19,,,26,,,,20.6,1.3,
2018-09-05,12:00,,1018,56.3,6,18,,,18,,,,21.7,1.5,
2018-09-05,13:00,,1018,52.0,6,21,,,18,,,,22.5,1.2,
2018-09-05,14:00,,1017,49.2,5,16,,,18,,,,23.1,1.3,
2018-09-05,15:00,,1017,46.6,14,26,,,15,,,,23.5,1.4,
2018-09-05,16:00,,1017,47.1,8,23,,,18,,,,23.4,1.2,
2018-09-05,17:00,,1017,46.7,7,22,,,18,,,,23.3,0.9,
2018-09-05,18:00,,1017,49.4,6,27,,,17,,,,22.8,0.7,
2018-09-05,19:00,,1017,57.0,10,39,,,15,,,,20.9,0.6,
2018-09-05,20:00,,1017,62.1,26,63,,,16,,,,19.4,0.5,
2018-09-05,21:00,,1017,67.9,18,59,,,21,,,,18.1,0.4,
2018-09-05,22:00,,1017,72.2,14,54,,,19,,,,17.0,0.4,
2018-09-05,23:00,,1016,78.1,5,46,,,24,,,,15.9,0.4,
2018-09-06,00:00,,1016,82.6,6,42,,,23,,,,15.2,0.3,
2018-09-06,01:00,,1016,85.9,7,47,,,19,,,,14.8,0.3,
2018-09-06,02:00,,1016,85.8,4,40,,,12,,,,14.9,0.3,
2018-09-06,03:00,,1016,87.7,3,30,,,17,,,,14.4,0.3,
2018-09-06,04:00,,1015,87.2,12,26,,,22,,,,14.4,0.3,
2018-09-06,05:00,,1015,86.2,28,39,,,22,,,,14.5,0.3,
2018-09-06,06:00,,1015,86.1,108,68,,,23,,,,14.4,0.6,
2018-09-06,07:00,,1014,85.6,156,70,,,24,,,,14.8,0.5,
2018-09-06,08:00,,1014,72.0,106,76,,,27,,,,17.9,0.7,
2018-09-06,09:00,,1014,57.8,37,59,,,29,,,,21.0,0.9,
2018-09-06,10:00,,1014,49.8,30,56,,,29,,,,23.3,0.7,
2018-09-06,11:00,,1013,45.7,15,33,,,26,,,,23.4,0.9,
2018-09-06,12:00,,1013,45.3,12,36,,,20,,,,23.9,0.8,
2018-09-06,13:00,,1012,41.9,13,35,,,18,,,,24.8,0.9,
2018-09-06,14:00,,1012,42.5,11,40,,,16,,,,24.7,0.9,
2018-09-06,15:00,,1011,42.3,15,43,,,17,,,,24.8,0.8,
2018-09-06,16:00,,1011,42.9,7,29,,,22,,,,24.6,0.8,
2018-09-06,17:00,,1010,43.5,8,31,,,24,,,,24.6,0.6,
2018-09-06,18:00,,1010,45.0,20,71,,,21,,,,24.6,0.6,
2018-09-06,19:00,,1010,51.9,14,66,,,21,,,,22.8,0.5,
2018-09-06,20:00,,1010,61.4,20,75,,,25,,,,20.3,0.5,
2018-09-06,21:00,,1010,62.5,13,60,,,25,,,,19.9,0.4,
2018-09-06,22:00,,1010,57.7,6,46,,,22,,,,20.3,0.4,
2018-09-06,23:00,,1010,55.4,6,25,,,23,,,,20.4,0.5,
2018-09-07,00:00,,1010,57.5,4,29,,,21,,,,20.1,0.4,
2018-09-07,01:00,,1010,64.8,1,20,,,20,,,,18.6,0.3,
2018-09-07,02:00,,1010,68.7,2,19,,,19,,,,17.8,0.4,
2018-09-07,03:00,,1010,70.8,2,19,,,18,,,,17.8,0.4,
2018-09-07,04:00,,1010,75.1,10,29,,,18,,,,17.3,0.3,
2018-09-07,05:00,,1010,78.4,30,53,,,21,,,,16.9,0.5,
2018-09-07,06:00,,1011,89.2,59,70,,,21,,,,16.3,0.6,
2018-09-07,07:00,,1011,95.4,109,83,,,28,,,,16.0,0.7,
2018-09-07,08:00,,1012,95.6,95,81,,,26,,,,16.3,0.6,
2018-09-07,09:00,,1012,95.6,72,66,,,27,,,,16.6,0.8,
2018-09-07,10:00,,1012,93.1,62,67,,,23,,,,17.0,0.7,
2018-09-07,11:00,,1013,90.5,76,69,,,23,,,,17.5,0.7,
2018-09-07,12:00,,1013,87.2,51,61,,,28,,,,18.0,0.8,
2018-09-07,13:00,,1014,79.7,44,53,,,35,,,,18.7,1.0,
2018-09-07,14:00,,1013,68.1,49,62,,,34,,,,20.2,0.9,
2018-09-07,15:00,,1013,61.3,34,54,,,22,,,,20.8,1.1,
2018-09-07,16:00,,1013,57.7,37,60,,,17,,,,21.1,0.8,
2018-09-07,17:00,,1013,55.8,49,78,,,16,,,,21.1,0.7,
2018-09-07,18:00,,1013,58.7,44,77,,,17,,,,20.8,0.5,
2018-09-07,19:00,,1014,74.2,18,47,,,17,,,,18.2,1.2,
2018-09-07,20:00,,1015,95.9,19,48,,,19,,,,15.5,0.4,
2018-09-07,21:00,,1016,95.7,28,61,,,12,,,,15.8,0.3,
2018-09-07,22:00,,1017,95.5,26,50,,,16,,,,15.6,0.4,
2018-09-07,23:00,,1017,95.9,17,36,,,11,,,,15.3,0.4,
2018-09-08,00:00,,1017,96.9,8,30,,,14,,,,14.8,0.3,
2018-09-08,01:00,,1018,97.0,10,27,,,16,,,,14.2,0.3,
2018-09-08,02:00,,1018,96.6,9,22,,,8,,,,13.8,0.3,
2018-09-08,03:00,,1019,96.7,6,18,,,5,,,,13.6,0.3,
2018-09-08,04:00,,1019,96.3,8,20,,,3,,,,13.5,0.3,
2018-09-08,05:00,,1019,93.6,8,21,,,4,,,,13.1,0.4,
2018-09-08,06:00,,1020,92.8,17,24,,,7,,,,12.4,0.4,
2018-09-08,07:00,,1020,93.5,25,28,,,13,,,,12.3,0.3,
2018-09-08,08:00,,1021,82.5,42,33,,,20,,,,14.2,0.5,
2018-09-08,09:00,,1021,71.5,34,30,,,17,,,,15.2,0.8,
2018-09-08,10:00,,1022,61.6,26,31,,,21,,,,16.2,0.9,
2018-09-08,11:00,,1022,54.3,23,29,,,15,,,,16.8,1.2,
2018-09-08,12:00,,1021,51.4,24,31,,,10,,,,17.9,0.9,
2018-09-08,13:00,,1021,47.9,20,34,,,8,,,,18.7,1.0,
2018-09-08,14:00,,1021,44.7,21,34,,,16,,,,19.3,1.1,
2018-09-08,15:00,,1020,44.7,19,35,,,17,,,,19.9,1.1,
2018-09-08,16:00,,1020,45.0,21,42,,,11,,,,20.4,0.8,
2018-09-08,17:00,,1020,47.1,9,23,,,14,,,,19.7,1.0,
2018-09-08,18:00,,1020,51.3,9,26,,,10,,,,18.9,0.8,
2018-09-08,19:00,,1020,58.8,11,30,,,15,,,,17.0,0.7,
2018-09-08,20:00,,1020,63.2,18,45,,,13,,,,15.6,0.6,
2018-09-08,21:00,,1021,67.1,14,50,,,20,,,,14.6,0.5,
2018-09-08,22:00,,1021,71.4,14,46,,,22,,,,13.9,0.4,
2018-09-08,23:00,,1021,76.6,18,49,,,23,,,,13.3,0.3,
2018-09-09,00:00,,1021,80.1,10,44,,,31,,,,13.0,0.3,
2018-09-09,01:00,,1021,78.5,9,32,,,29,,,,12.9,0.3,
2018-09-09,02:00,,1021,76.9,5,26,,,26,,,,13.1,0.3,
2018-09-09,03:00,,1021,75.3,5,23,,,21,,,,13.0,0.3,
2018-09-09,04:00,,1021,76.8,8,23,,,13,,,,12.4,0.3,
2018-09-09,05:00,,1021,75.1,11,27,,,10,,,,12.7,0.3,
2018-09-09,06:00,,1021,72.3,7,21,,,15,,,,12.7,0.4,
2018-09-09,07:00,,1021,70.8,10,24,,,14,,,,13.1,0.4,
2018-09-09,08:00,,1022,64.6,17,29,,,9,,,,14.9,0.3,
2018-09-09,09:00,,1022,59.3,25,36,,,14,,,,17.0,0.3,
2018-09-09,10:00,,1022,43.7,14,32,,,16,,,,20.2,0.5,
2018-09-09,11:00,,1022,39.6,17,31,,,13,,,,21.0,0.8,
2018-09-09,12:00,,1022,39.2,6,19,,,7,,,,20.8,1.4,
2018-09-09,13:00,,1022,40.8,8,20,,,12,,,,21.3,1.2,
2018-09-09,14:00,,1022,41.6,6,19,,,10,,,,21.2,1.3,
2018-09-09,15:00,,1022,41.2,8,21,,,8,,,,21.4,1.3,
2018-09-09,16:00,,1022,40.9,11,26,,,9,,,,21.6,1.0,
2018-09-09,17:00,,1022,41.2,12,38,,,8,,,,21.7,0.9,
2018-09-09,18:00,,1022,48.4,13,43,,,11,,,,20.8,0.7,
2018-09-09,19:00,,1022,52.6,11,35,,,10,,,,19.2,0.8,
2018-09-09,20:00,,1022,58.9,20,58,,,13,,,,17.2,0.5,
2018-09-09,21:00,,1022,64.0,16,70,,,18,,,,16.5,0.4,
2018-09-09,22:00,,1022,66.5,15,51,,,18,,,,16.3,0.4,
2018-09-09,23:00,,1023,69.8,12,56,,,18,,,,15.4,0.3,
2018-09-10,00:00,,1022,70.8,8,29,,,17,,,,14.7,0.3,
2018-09-10,01:00,,1022,73.5,5,26,,,13,,,,14.0,0.2,
2018-09-10,02:00,,1022,76.2,10,29,,,10,,,,13.3,0.2,
2018-09-10,03:00,,1022,77.8,9,28,,,7,,,,12.8,0.2,
2018-09-10,04:00,,1022,78.6,25,38,,,8,,,,12.4,0.3,
2018-09-10,05:00,,1022,80.0,45,52,,,10,,,,11.9,0.4,
2018-09-10,06:00,,1022,80.1,127,71,,,16,,,,11.9,0.5,
2018-09-10,07:00,,1022,75.8,149,80,,,28,,,,12.9,0.6,
2018-09-10,08:00,,1022,65.2,113,77,,,32,,,,15.6,0.5,
2018-09-10,09:00,,1023,55.3,83,73,,,20,,,,19.1,0.6,
2018-09-10,10:00,,1023,45.5,38,59,,,22,,,,22.4,0.7,
2018-09-10,11:00,,1023,43.3,32,54,,,20,,,,22.8,0.8,
2018-09-10,12:00,,1022,40.7,34,62,,,17,,,,23.1,0.8,
2018-09-10,13:00,,1022,32.5,38,58,,,13,,,,24.0,0.9,
2018-09-10,14:00,,1022,31.1,36,62,,,14,,,,24.8,1.0,
2018-09-10,15:00,,1021,32.3,40,63,,,14,,,,24.9,1.1,
2018-09-10,16:00,,1021,33.6,34,69,,,13,,,,25.0,0.8,
2018-09-10,17:00,,1021,38.8,34,77,,,15,,,,24.6,0.6,
2018-09-10,18:00,,1021,46.1,33,83,,,16,,,,23.2,0.6,
2018-09-10,19:00,,1021,48.8,29,91,,,20,,,,21.9,0.5,
2018-09-10,20:00,,1022,52.9,25,81,,,17,,,,21.0,0.4,
2018-09-10,21:00,,1022,56.5,23,72,,,20,,,,20.3,0.4,
2018-09-10,22:00,,1022,56.3,7,48,,,18,,,,19.8,0.5,
2018-09-10,23:00,,1022,55.2,2,19,,,15,,,,19.5,0.6,
2018-09-11,00:00,,1022,61.7,5,22,,,14,,,,18.2,0.5,
2018-09-11,01:00,,1022,64.1,1,24,,,18,,,,17.7,0.3,
2018-09-11,02:00,,1022,67.3,2,19,,,14,,,,17.3,0.3,
2018-09-11,03:00,,1023,69.9,3,24,,,9,,,,16.9,0.3,
2018-09-11,04:00,,1023,73.1,20,40,,,14,,,,16.6,0.3,
2018-09-11,05:00,,1022,75.0,45,57,,,23,,,,16.1,0.4,
2018-09-11,06:00,,1023,74.7,69,67,,,23,,,,16.0,0.6,
2018-09-11,07:00,,1023,73.7,116,78,,,29,,,,16.2,0.7,
2018-09-11,08:00,,1023,70.0,97,77,,,32,,,,17.1,0.5,
2018-09-11,09:00,,1023,61.7,62,53,,,26,,,,19.1,0.8,
2018-09-11,10:00,,1023,52.8,32,39,,,24,,,,21.1,1.1,
2018-09-11,11:00,,1023,51.0,36,37,,,18,,,,21.5,1.3,
2018-09-11,12:00,,1022,45.5,29,37,,,14,,,,23.0,1.2,
2018-09-11,13:00,,1022,40.2,27,40,,,13,,,,24.1,1.1,
2018-09-11,14:00,,1022,36.4,32,47,,,21,,,,24.6,1.2,
2018-09-11,15:00,,1022,35.5,53,63,,,19,,,,24.9,1.2,
2018-09-11,16:00,,1022,33.7,48,64,,,20,,,,25.4,1.0,
2018-09-11,17:00,,1021,30.3,38,61,,,17,,,,25.5,1.0,
2018-09-11,18:00,,1021,35.0,52,79,,,17,,,,24.8,0.6,
2018-09-11,19:00,,1021,42.3,25,72,,,18,,,,23.0,0.5,
2018-09-11,20:00,,1022,48.9,46,88,,,16,,,,20.9,0.3,
2018-09-11,21:00,,1022,50.9,36,86,,,20,,,,20.1,0.2,
2018-09-11,22:00,,1022,51.7,10,43,,,16,,,,19.5,0.3,
2018-09-11,23:00,,1023,54.4,8,29,,,11,,,,18.6,0.5,
2018-09-12,00:00,,1023,56.4,1,17,,,13,,,,17.9,0.4,
2018-09-12,01:00,,1022,60.5,2,31,,,9,,,,17.0,0.3,
2018-09-12,02:00,,1022,63.0,3,32,,,7,,,,16.5,0.3,
2018-09-12,03:00,,1022,61.8,4,30,,,7,,,,16.5,0.3,
2018-09-12,04:00,,1022,63.2,14,65,,,9,,,,16.1,0.2,
2018-09-12,05:00,,1021,63.6,25,67,,,10,,,,15.8,0.3,
2018-09-12,06:00,,1021,62.7,55,83,,,14,,,,16.0,0.6,
2018-09-12,07:00,,1021,61.3,91,102,,,21,,,,16.6,0.5,
2018-09-12,08:00,,1021,55.0,62,83,,,29,,,,19.1,0.7,
2018-09-12,09:00,,1021,46.8,49,68,,,25,,,,22.2,0.8,
2018-09-12,10:00,,1021,41.7,29,45,,,21,,,,23.8,1.2,
2018-09-12,11:00,,1021,38.2,29,47,,,19,,,,24.7,1.2,
2018-09-12,12:00,,1021,35.9,25,45,,,16,,,,25.6,1.3,
2018-09-12,13:00,,1020,34.5,26,52,,,17,,,,26.4,1.1,
2018-09-12,14:00,,1020,30.8,38,72,,,17,,,,27.5,0.7,
2018-09-12,15:00,,1019,29.5,46,79,,,20,,,,27.7,1.0,
2018-09-12,16:00,,1018,28.8,44,89,,,17,,,,27.9,0.8,
2018-09-12,17:00,,1018,31.0,32,75,,,16,,,,27.4,1.1,
2018-09-12,18:00,,1018,36.1,32,87,,,16,,,,26.2,0.8,
2018-09-12,19:00,,1018,43.0,22,83,,,20,,,,23.5,0.6,
2018-09-12,20:00,,1018,48.3,39,112,,,21,,,,22.0,0.4,
2018-09-12,21:00,,1019,54.4,3,28,,,23,,,,21.0,1.4,
2018-09-12,22:00,,1020,73.8,1,8,,,25,,,,18.4,2.0,
2018-09-12,23:00,,1021,78.6,1,9,,,16,,,,17.0,0.7,
2018-09-13,00:00,,1021,81.0,1,15,,,16,,,,16.2,0.6,
2018-09-13,01:00,,1021,83.2,1,17,,,6,,,,15.7,0.7,
2018-09-13,02:00,,1021,87.5,1,8,,,13,,,,14.6,0.6,
2018-09-13,03:00,,1020,89.2,1,10,,,6,,,,14.1,0.5,
2018-09-13,04:00,,1020,89.1,2,13,,,3,,,,14.0,0.7,
2018-09-13,05:00,,1020,90.8,2,12,,,13,,,,13.7,0.9,
2018-09-13,06:00,,1020,90.5,7,20,,,19,,,,13.5,1.0,
2018-09-13,07:00,,1020,90.7,18,26,,,16,,,,13.5,0.8,
2018-09-13,08:00,,1020,89.0,11,20,,,19,,,,14.1,0.9,
2018-09-13,09:00,,1019,86.8,10,18,,,30,,,,14.8,1.1,
2018-09-13,10:00,,1019,85.9,9,14,,,24,,,,15.3,1.3,
2018-09-13,11:00,,1019,84.7,8,17,,,19,,,,15.6,1.1,
2018-09-13,12:00,,1019,82.9,10,20,,,34,,,,16.0,1.1,
2018-09-13,13:00,,1019,91.3,19,30,,,27,,,,15.4,0.8,
2018-09-13,14:00,,1019,89.7,14,25,,,26,,,,15.4,0.8,
2018-09-13,15:00,,1019,86.6,15,26,,,20,,,,16.0,0.8,
2018-09-13,16:00,,1019,84.8,23,34,,,26,,,,16.2,0.8,
2018-09-13,17:00,,1019,84.1,20,32,,,26,,,,16.0,0.8,
2018-09-13,18:00,,1019,84.4,15,31,,,23,,,,16.0,0.6,
2018-09-13,19:00,,1019,84.8,12,30,,,25,,,,15.8,0.5,
2018-09-13,20:00,,1019,87.0,8,19,,,22,,,,15.1,0.8,
2018-09-13,21:00,,1019,88.2,2,15,,,28,,,,14.6,0.7,
2018-09-13,22:00,,1019,89.2,2,16,,,26,,,,14.5,0.5,
2018-09-13,23:00,,1020,91.3,2,15,,,17,,,,14.1,0.5,
2018-09-14,00:00,,1020,92.2,1,12,,,23,,,,14.0,0.4,
2018-09-14,01:00,,1020,96.3,1,9,,,25,,,,13.5,0.6,
2018-09-14,02:00,,1020,97.7,1,7,,,21,,,,13.2,0.6,
2018-09-14,03:00,,1020,97.3,1,8,,,22,,,,13.3,0.4,
2018-09-14,04:00,,1019,97.0,5,12,,,17,,,,13.3,0.5,
2018-09-14,05:00,,1019,97.4,4,12,,,27,,,,13.1,0.7,
2018-09-14,06:00,,1020,98.8,13,20,,,22,,,,12.8,1.0,
2018-09-14,07:00,,1020,99.2,27,26,,,10,,,,12.7,0.9,
2018-09-14,08:00,,1020,99.1,26,24,,,13,,,,12.7,0.9,
2018-09-14,09:00,,1021,97.3,10,22,,,12,,,,12.8,0.9,
2018-09-14,10:00,,1021,95.3,14,23,,,19,,,,13.2,0.8,
2018-09-14,11:00,,1021,90.7,19,25,,,23,,,,14.1,0.6,
2018-09-14,12:00,,1021,87.3,35,35,,,24,,,,14.7,0.6,
2018-09-14,13:00,,1021,84.9,28,31,,,24,,,,15.4,0.7,
2018-09-14,14:00,,1021,81.7,30,38,,,25,,,,16.0,0.8,
2018-09-14,15:00,,1020,77.0,30,38,,,13,,,,16.7,0.7,
2018-09-14,16:00,,1020,75.8,38,53,,,14,,,,17.1,0.6,
2018-09-14,17:00,,1020,72.5,33,45,,,16,,,,17.5,0.5,
2018-09-14,18:00,,1019,73.5,45,62,,,20,,,,17.3,0.4,
2018-09-14,19:00,,1019,83.3,31,48,,,11,,,,15.5,0.6,
2018-09-14,20:00,,1020,89.0,39,49,,,11,,,,14.2,0.4,
2018-09-14,21:00,,1020,90.6,26,40,,,17,,,,13.8,0.3,
2018-09-14,22:00,,1020,92.3,37,45,,,17,,,,13.5,0.4,
2018-09-14,23:00,,1020,91.5,28,37,,,22,,,,13.8,0.3,
2018-09-15,00:00,,1019,91.1,13,29,,,22,,,,13.9,0.3,
2018-09-15,01:00,,1019,92.3,12,24,,,17,,,,13.5,0.3,
2018-09-15,02:00,,1019,92.6,18,28,,,19,,,,13.2,0.3,
2018-09-15,03:00,,1020,92.2,7,24,,,19,,,,13.2,0.3,
2018-09-15,04:00,,1020,87.6,8,22,,,17,,,,14.0,0.4,
2018-09-15,05:00,,1020,88.4,14,26,,,14,,,,13.9,0.4,
2018-09-15,06:00,,1021,88.1,19,31,,,14,,,,13.9,0.3,
2018-09-15,07:00,,1021,88.5,34,33,,,14,,,,13.7,0.4,
2018-09-15,08:00,,1022,84.2,40,38,,,12,,,,14.2,0.6,
2018-09-15,09:00,,1022,69.3,28,40,,,18,,,,15.1,0.9,
2018-09-15,10:00,,1023,64.0,21,24,,,31,,,,15.6,1.5,
2018-09-15,11:00,,1023,57.2,20,25,,,33,,,,16.5,1.4,
2018-09-15,12:00,,1023,49.2,15,22,,,26,,,,17.2,1.6,
2018-09-15,13:00,,1023,47.3,13,25,,,16,,,,17.4,1.4,
2018-09-15,14:00,,1023,43.0,23,30,,,15,,,,18.5,1.4,
