Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-02-01,,,,,,,,50.24,
2012-02-01,01:00,,1,23,55,,,,
2012-02-01,02:00,,1,21,54,,,,
2012-02-01,03:00,,1,22,50,,,,
2012-02-01,04:00,,1,24,48,,,,
2012-02-01,05:00,,13,52,20,,,,
2012-02-01,06:00,,28,66,7,,,,
2012-02-01,07:00,,60,72,5,,,,
2012-02-01,08:00,,76,73,4,,,,
2012-02-01,09:00,,79,71,7,,,,
2012-02-01,10:00,,52,58,13,,,,
2012-02-01,11:00,,28,43,25,,,,
2012-02-01,12:00,,22,38,35,,,,
2012-02-01,13:00,,17,30,51,,,,
2012-02-01,14:00,,14,26,57,,,,
2012-02-01,15:00,,17,30,55,,,,
2012-02-01,16:00,,16,34,50,,,,
2012-02-01,17:00,,16,39,42,,,,
2012-02-01,18:00,,13,40,40,,,,
2012-02-01,19:00,,18,49,31,,,,
2012-02-01,20:00,,11,42,34,,,,
2012-02-01,21:00,,7,35,35,,,,
2012-02-01,22:00,,6,35,34,,,,
2012-02-01,23:00,,4,34,32,,,,
2012-02-02,,,,,,,,56.94,
2012-02-02,00:00,,3,36,28,,,,
2012-02-02,01:00,,5,33,30,,,,
2012-02-02,02:00,,1,32,27,,,,
2012-02-02,03:00,,1,33,24,,,,
2012-02-02,04:00,,2,38,18,,,,
2012-02-02,05:00,,4,44,12,,,,
2012-02-02,06:00,,16,50,8,,,,
2012-02-02,07:00,,43,58,3,,,,
2012-02-02,08:00,,72,63,4,,,,
2012-02-02,09:00,,71,61,12,,,,
2012-02-02,10:00,,,,13,,,,
2012-02-02,11:00,,,,26,,,,
2012-02-02,12:00,,,,34,,,,
2012-02-02,13:00,,,,38,,,,
2012-02-02,14:00,,,,48,,,,
2012-02-02,15:00,,12,22,51,,,,
2012-02-02,16:00,,17,28,47,,,,
2012-02-02,17:00,,15,36,40,,,,
2012-02-02,18:00,,19,47,30,,,,
2012-02-02,19:00,,43,67,11,,,,
2012-02-02,20:00,,20,65,10,,,,
2012-02-02,21:00,,18,64,9,,,,
2012-02-02,22:00,,16,61,9,,,,
2012-02-02,23:00,,6,51,12,,,,
2012-02-03,,,,,,,,36.33,
2012-02-03,00:00,,5,43,18,,,,
2012-02-03,01:00,,2,36,23,,,,
2012-02-03,02:00,,1,33,25,,,,
2012-02-03,03:00,,1,28,29,,,,
2012-02-03,04:00,,1,28,30,,,,
2012-02-03,05:00,,2,34,27,,,,
2012-02-03,06:00,,16,45,19,,,,
2012-02-03,07:00,,37,58,11,,,,
2012-02-03,08:00,,51,67,10,,,,
2012-02-03,09:00,,49,64,14,,,,
2012-02-03,10:00,,37,51,28,,,,
2012-02-03,11:00,,48,52,31,,,,
