Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-09-01,,,,,,,,4.07,
2013-09-01,01:00,,1,4,64,,,,1.3
2013-09-01,02:00,,1,3,64,,,,1.1
2013-09-01,03:00,,1,3,58,,,,1.0
2013-09-01,04:00,,1,3,55,,,,1.0
2013-09-01,05:00,,1,5,48,,,,1.0
2013-09-01,06:00,,1,5,45,,,,1.0
2013-09-01,07:00,,1,6,45,,,,1.0
2013-09-01,08:00,,2,9,45,,,,3.4
2013-09-01,09:00,,3,9,52,,,,6.2
2013-09-01,10:00,,2,5,61,,,,1.9
2013-09-01,11:00,,2,5,66,,,,1.5
2013-09-01,12:00,,2,6,69,,,,1.5
2013-09-01,13:00,,1,5,70,,,,1.1
2013-09-01,14:00,,1,4,75,,,,1.0
2013-09-01,15:00,,3,7,71,,,,1.0
2013-09-01,16:00,,3,8,68,,,,1.0
2013-09-01,17:00,,3,10,64,,,,1.0
2013-09-01,18:00,,2,10,62,,,,1.0
2013-09-01,19:00,,7,19,46,,,,1.0
2013-09-01,20:00,,6,26,28,,,,1.0
2013-09-01,21:00,,5,23,30,,,,1.0
2013-09-01,22:00,,20,37,9,,,,1.0
2013-09-01,23:00,,3,20,25,,,,1.0
2013-09-02,,,,,,,,7.49,
2013-09-02,00:00,,1,10,34,,,,1.0
2013-09-02,01:00,,1,7,39,,,,1.0
2013-09-02,02:00,,1,11,40,,,,1.0
2013-09-02,03:00,,3,13,40,,,,1.0
2013-09-02,04:00,,2,16,33,,,,1.0
2013-09-02,05:00,,22,32,22,,,,1.1
2013-09-02,06:00,,23,32,28,,,,1.4
2013-09-02,07:00,,12,21,39,,,,1.9
2013-09-02,08:00,,12,18,44,,,,2.6
2013-09-02,09:00,,7,15,48,,,,1.7
2013-09-02,10:00,,7,12,51,,,,1.7
2013-09-02,11:00,,7,10,53,,,,1.3
2013-09-02,12:00,,8,11,53,,,,1.3
2013-09-02,13:00,,8,15,50,,,,1.4
2013-09-02,14:00,,6,16,45,,,,1.1
2013-09-02,15:00,,16,23,37,,,,1.0
2013-09-02,16:00,,16,18,38,,,,1.0
