Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-01-01,,,,,,63,,,
2013-01-01,01:00,,67,43,,,,,
2013-01-01,02:00,,4,14,,,,,
2013-01-01,03:00,,1,10,,,,,
2013-01-01,04:00,,3,11,,,,,
2013-01-01,05:00,,1,10,,,,,
2013-01-01,06:00,,1,10,,,,,
2013-01-01,07:00,,1,9,,,,,
2013-01-01,08:00,,1,10,,,,,
2013-01-01,09:00,,7,18,,,,,
2013-01-01,10:00,,1,16,,,,,
2013-01-01,11:00,,1,10,,,,,
2013-01-01,12:00,,4,14,,,,,
2013-01-01,13:00,,17,27,,,,,
2013-01-01,14:00,,21,31,,,,,
2013-01-01,15:00,,18,28,,,,,
2013-01-01,16:00,,21,32,,,,,
2013-01-01,17:00,,13,27,,,,,
2013-01-01,18:00,,23,33,,,,,
2013-01-01,19:00,,20,32,,,,,
2013-01-01,20:00,,12,21,,,,,
2013-01-01,21:00,,4,12,,,,,
2013-01-01,22:00,,1,9,,,,,
2013-01-01,23:00,,1,7,,,,,
2013-01-02,,,,,,15,,,
2013-01-02,00:00,,2,11,,,,,
2013-01-02,01:00,,1,9,,,,,
2013-01-02,02:00,,1,11,,,,,
2013-01-02,03:00,,1,10,,,,,
2013-01-02,04:00,,1,10,,,,,
2013-01-02,05:00,,4,21,,,,,
2013-01-02,06:00,,12,24,,,,,
2013-01-02,07:00,,31,37,,,,,
2013-01-02,08:00,,44,51,,,,,
2013-01-02,09:00,,14,30,,,,,
2013-01-02,10:00,,11,25,,,,,
2013-01-02,11:00,,34,35,,,,,
2013-01-02,12:00,,15,26,,,,,
2013-01-02,13:00,,11,22,,,,,
2013-01-02,14:00,,8,18,,,,,
2013-01-02,15:00,,9,23,,,,,
2013-01-02,16:00,,9,27,,,,,
2013-01-02,17:00,,11,30,,,,,
2013-01-02,18:00,,9,27,,,,,
2013-01-02,19:00,,10,27,,,,,
2013-01-02,20:00,,8,25,,,,,
2013-01-02,21:00,,3,23,,,,,
2013-01-02,22:00,,3,21,,,,,
2013-01-02,23:00,,6,23,,,,,
2013-01-03,,,,,,10,,,
2013-01-03,00:00,,8,21,,,,,
2013-01-03,01:00,,4,16,,,,,
2013-01-03,02:00,,2,13,,,,,
2013-01-03,03:00,,1,12,,,,,
2013-01-03,04:00,,7,12,,,,,
2013-01-03,05:00,,13,17,,,,,
2013-01-03,06:00,,14,18,,,,,
2013-01-03,07:00,,46,36,,,,,
2013-01-03,08:00,,59,48,,,,,
2013-01-03,09:00,,65,50,,,,,
2013-01-03,10:00,,35,33,,,,,
2013-01-03,11:00,,17,25,,,,,
2013-01-03,12:00,,10,20,,,,,
2013-01-03,13:00,,9,19,,,,,
2013-01-03,14:00,,11,21,,,,,
2013-01-03,15:00,,11,23,,,,,
2013-01-03,16:00,,10,24,,,,,
2013-01-03,17:00,,10,27,,,,,
2013-01-03,18:00,,8,27,,,,,
2013-01-03,19:00,,5,22,,,,,
2013-01-03,20:00,,4,20,,,,,
2013-01-03,21:00,,2,17,,,,,
2013-01-03,22:00,,2,21,,,,,
2013-01-03,23:00,,1,18,,,,,
2013-01-04,,,,,,14,,,
2013-01-04,00:00,,3,21,,,,,
2013-01-04,01:00,,9,20,,,,,
2013-01-04,02:00,,1,15,,,,,
2013-01-04,03:00,,1,14,,,,,
2013-01-04,04:00,,6,21,,,,,
2013-01-04,05:00,,34,31,,,,,
2013-01-04,06:00,,19,33,,,,,
2013-01-04,07:00,,66,56,,,,,
2013-01-04,08:00,,50,54,,,,,
2013-01-04,09:00,,17,40,,,,,
2013-01-04,10:00,,16,36,,,,,
2013-01-04,11:00,,39,42,,,,,
2013-01-04,12:00,,82,60,,,,,
2013-01-04,13:00,,30,42,,,,,
2013-01-04,14:00,,19,30,,,,,
2013-01-04,15:00,,18,31,,,,,
2013-01-04,16:00,,27,34,,,,,
2013-01-04,17:00,,13,30,,,,,
2013-01-04,18:00,,17,32,,,,,
2013-01-04,19:00,,18,31,,,,,
2013-01-04,20:00,,13,26,,,,,
2013-01-04,21:00,,7,23,,,,,
2013-01-04,22:00,,4,18,,,,,
2013-01-04,23:00,,3,14,,,,,
2013-01-05,,,,,,9,,,
2013-01-05,00:00,,5,16,,,,,
2013-01-05,01:00,,3,10,,,,,
2013-01-05,02:00,,1,6,,,,,
2013-01-05,03:00,,1,5,,,,,
2013-01-05,04:00,,1,6,,,,,
2013-01-05,05:00,,2,7,,,,,
2013-01-05,06:00,,3,9,,,,,
2013-01-05,07:00,,8,13,,,,,
2013-01-05,08:00,,10,14,,,,,
2013-01-05,09:00,,9,17,,,,,
2013-01-05,10:00,,25,26,,,,,
2013-01-05,11:00,,32,27,,,,,
2013-01-05,12:00,,29,31,,,,,
2013-01-05,13:00,,38,38,,,,,
2013-01-05,14:00,,37,41,,,,,
2013-01-05,15:00,,35,35,,,,,
2013-01-05,16:00,,30,34,,,,,
2013-01-05,17:00,,34,41,,,,,
2013-01-05,18:00,,44,46,,,,,
2013-01-05,19:00,,47,44,,,,,
2013-01-05,20:00,,31,32,,,,,
2013-01-05,21:00,,33,35,,,,,
2013-01-05,22:00,,25,34,,,,,
2013-01-05,23:00,,21,34,,,,,
2013-01-06,,,,,,10,,,
2013-01-06,00:00,,14,24,,,,,
2013-01-06,01:00,,8,15,,,,,
2013-01-06,02:00,,8,11,,,,,
2013-01-06,03:00,,2,8,,,,,
2013-01-06,04:00,,2,9,,,,,
2013-01-06,05:00,,5,13,,,,,
2013-01-06,06:00,,1,9,,,,,
2013-01-06,07:00,,1,10,,,,,
2013-01-06,08:00,,1,9,,,,,
2013-01-06,09:00,,3,11,,,,,
2013-01-06,10:00,,2,13,,,,,
2013-01-06,11:00,,3,14,,,,,
2013-01-06,12:00,,3,15,,,,,
2013-01-06,13:00,,5,16,,,,,
2013-01-06,14:00,,3,14,,,,,
2013-01-06,15:00,,11,21,,,,,
2013-01-06,16:00,,18,26,,,,,
2013-01-06,17:00,,22,27,,,,,
2013-01-06,18:00,,25,27,,,,,
2013-01-06,19:00,,20,27,,,,,
2013-01-06,20:00,,11,21,,,,,
2013-01-06,21:00,,10,20,,,,,
2013-01-06,22:00,,7,17,,,,,
2013-01-06,23:00,,8,15,,,,,
2013-01-07,,,,,,17,,,
2013-01-07,00:00,,2,10,,,,,
2013-01-07,01:00,,1,9,,,,,
2013-01-07,02:00,,3,11,,,,,
2013-01-07,03:00,,2,10,,,,,
2013-01-07,04:00,,1,10,,,,,
2013-01-07,05:00,,12,17,,,,,
2013-01-07,06:00,,17,25,,,,,
2013-01-07,07:00,,48,47,,,,,
2013-01-07,08:00,,82,69,,,,,
2013-01-07,09:00,,72,68,,,,,
2013-01-07,10:00,,102,76,,,,,
2013-01-07,11:00,,72,57,,,,,
2013-01-07,12:00,,84,72,,,,,
2013-01-07,13:00,,67,56,,,,,
2013-01-07,14:00,,66,62,,,,,
2013-01-07,15:00,,61,62,,,,,
2013-01-07,16:00,,54,64,,,,,
2013-01-07,17:00,,55,64,,,,,
2013-01-07,18:00,,43,59,,,,,
2013-01-07,19:00,,42,57,,,,,
2013-01-07,20:00,,56,62,,,,,
2013-01-07,21:00,,31,46,,,,,
2013-01-07,22:00,,29,43,,,,,
2013-01-07,23:00,,12,27,,,,,
2013-01-08,,,,,,32,,,
2013-01-08,00:00,,8,25,,,,,
2013-01-08,01:00,,5,19,,,,,
2013-01-08,02:00,,1,18,,,,,
2013-01-08,03:00,,1,23,,,,,
2013-01-08,04:00,,9,30,,,,,
2013-01-08,05:00,,31,32,,,,,
2013-01-08,06:00,,51,39,,,,,
2013-01-08,07:00,,64,45,,,,,
2013-01-08,08:00,,90,52,,,,,
2013-01-08,09:00,,116,60,,,,,
2013-01-08,10:00,,74,48,,,,,
2013-01-08,11:00,,40,39,,,,,
2013-01-08,12:00,,40,40,,,,,
2013-01-08,13:00,,50,41,,,,,
2013-01-08,14:00,,36,35,,,,,
2013-01-08,15:00,,26,32,,,,,
2013-01-08,16:00,,26,32,,,,,
2013-01-08,17:00,,24,31,,,,,
2013-01-08,18:00,,18,30,,,,,
2013-01-08,19:00,,18,29,,,,,
2013-01-08,20:00,,13,26,,,,,
2013-01-08,21:00,,8,26,,,,,
2013-01-08,22:00,,9,26,,,,,
2013-01-08,23:00,,5,25,,,,,
2013-01-09,,,,,,20,,,
2013-01-09,00:00,,2,22,,,,,
2013-01-09,01:00,,2,20,,,,,
2013-01-09,02:00,,1,21,,,,,
2013-01-09,03:00,,1,22,,,,,
2013-01-09,04:00,,4,26,,,,,
2013-01-09,05:00,,19,29,,,,,
2013-01-09,06:00,,15,29,,,,,
2013-01-09,07:00,,28,34,,,,,
2013-01-09,08:00,,67,47,,,,,
2013-01-09,09:00,,136,59,,,,,
2013-01-09,10:00,,97,55,,,,,
2013-01-09,11:00,,94,52,,,,,
2013-01-09,12:00,,100,54,,,,,
2013-01-09,13:00,,77,54,,,,,
2013-01-09,14:00,,85,56,,,,,
2013-01-09,15:00,,74,56,,,,,
2013-01-09,16:00,,60,52,,,,,
2013-01-09,17:00,,34,41,,,,,
2013-01-09,18:00,,41,40,,,,,
2013-01-09,19:00,,17,30,,,,,
2013-01-09,20:00,,12,29,,,,,
2013-01-09,21:00,,4,23,,,,,
2013-01-09,22:00,,3,22,,,,,
2013-01-09,23:00,,2,20,,,,,
2013-01-10,,,,,,13,,,
2013-01-10,00:00,,1,20,,,,,
2013-01-10,01:00,,1,18,,,,,
2013-01-10,02:00,,1,18,,,,,
2013-01-10,03:00,,1,17,,,,,
2013-01-10,04:00,,1,17,,,,,
2013-01-10,05:00,,3,19,,,,,
2013-01-10,06:00,,9,24,,,,,
2013-01-10,07:00,,16,32,,,,,
2013-01-10,08:00,,22,38,,,,,
2013-01-10,09:00,,12,34,,,,,
2013-01-10,10:00,,16,36,,,,,
2013-01-10,11:00,,14,32,,,,,
2013-01-10,12:00,,10,27,,,,,
2013-01-10,13:00,,11,25,,,,,
2013-01-10,14:00,,7,20,,,,,
2013-01-10,15:00,,10,23,,,,,
2013-01-10,16:00,,13,31,,,,,
2013-01-10,17:00,,9,30,,,,,
2013-01-10,18:00,,16,34,,,,,
2013-01-10,19:00,,65,52,,,,,
2013-01-10,20:00,,30,36,,,,,
2013-01-10,21:00,,25,32,,,,,
2013-01-10,22:00,,21,28,,,,,
2013-01-10,23:00,,8,16,,,,,
2013-01-11,,,,,,13,,,
2013-01-11,00:00,,6,16,,,,,
2013-01-11,01:00,,3,13,,,,,
2013-01-11,02:00,,1,11,,,,,
2013-01-11,03:00,,1,10,,,,,
