Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
200-20-02,,,,,,,29.70,,
2010-02-01,,,,,,25,,16.24,
2010-02-01,01:00,1.2,13,30,40,,,,
2010-02-01,02:00,1.0,3,29,37,,,,
2010-02-01,03:00,1.0,2,32,29,,,,
2010-02-01,04:00,1.2,6,41,21,,,,
2010-02-01,05:00,1.2,17,42,28,,,,
2010-02-01,06:00,,18,45,24,,,,
2010-02-01,07:00,,29,54,25,,,,
2010-02-01,08:00,,79,76,11,,,,
2010-02-01,09:00,,51,63,16,,,,
2010-02-01,10:00,2.1,58,61,19,,,,
2010-02-01,11:00,2.1,64,60,29,,,,
2010-02-01,12:00,2.0,49,51,34,,,,
2010-02-01,13:00,1.5,39,41,45,,,,
2010-02-01,14:00,1.7,37,45,45,,,,
2010-02-01,15:00,1.6,40,47,44,,,,
2010-02-01,16:00,2.0,44,53,38,,,,
2010-02-01,17:00,2.8,82,84,20,,,,
2010-02-01,18:00,3.4,60,84,22,,,,
2010-02-01,19:00,3.3,53,69,28,,,,
2010-02-01,20:00,2.8,42,61,31,,,,
2010-02-01,21:00,2.1,33,46,36,,,,
2010-02-01,22:00,1.7,13,34,43,,,,
2010-02-01,23:00,1.6,16,33,41,,,,
2010-02-02,,,,,,21,,12.61,
2010-02-02,00:00,1.7,12,30,42,,,,
2010-02-02,01:00,1.0,9,25,46,,,,
2010-02-02,02:00,0.9,5,21,46,,,,
2010-02-02,03:00,0.9,3,24,40,,,,
2010-02-02,04:00,1.0,4,21,37,,,,
2010-02-02,05:00,1.1,7,15,51,,,,
2010-02-02,06:00,1.1,14,21,52,,,,
2010-02-02,07:00,1.3,46,51,31,,,,
2010-02-02,08:00,,69,69,20,,,,
2010-02-02,09:00,,78,75,17,,,,
2010-02-02,10:00,,80,70,22,,,,
2010-02-02,11:00,2.7,64,66,26,,,,
2010-02-02,12:00,2.2,57,59,33,,,,
2010-02-02,13:00,1.8,41,47,41,,,,
2010-02-02,14:00,1.7,40,49,42,,,,
2010-02-02,15:00,1.5,33,42,44,,,,
