Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2009-05-01,,,,,,59,,,
2009-05-01,01:00,,6,23,,,,,
2009-05-01,02:00,,9,23,,,,,
2009-05-01,03:00,,5,20,,,,,
2009-05-01,04:00,,10,17,,,,,
2009-05-01,05:00,,16,19,,,,,
2009-05-01,06:00,,8,18,,,,,
2009-05-01,07:00,,7,17,,,,,
2009-05-01,08:00,,19,17,,,,,
2009-05-01,09:00,,16,20,,,,,
2009-05-01,10:00,,24,28,,,,,
2009-05-01,11:00,,16,21,,,,,
2009-05-01,12:00,,11,19,,,,,
2009-05-01,13:00,,13,16,,,,,
2009-05-01,14:00,,6,15,,,,,
2009-05-01,15:00,,6,16,,,,,
2009-05-01,16:00,,6,13,,,,,
2009-05-01,17:00,,10,18,,,,,
2009-05-01,18:00,,6,19,,,,,
2009-05-01,19:00,,10,23,,,,,
2009-05-01,20:00,,16,39,,,,,
2009-05-01,21:00,,22,28,,,,,
2009-05-01,22:00,,20,20,,,,,
2009-05-01,23:00,,18,14,,,,,
2009-05-02,,,,,,24,,,
2009-05-02,00:00,,11,10,,,,,
2009-05-02,01:00,,8,10,,,,,
2009-05-02,02:00,,9,10,,,,,
2009-05-02,03:00,,16,8,,,,,
2009-05-02,04:00,,13,10,,,,,
2009-05-02,05:00,,18,12,,,,,
2009-05-02,06:00,,45,16,,,,,
2009-05-02,07:00,,26,13,,,,,
2009-05-02,08:00,,38,16,,,,,
2009-05-02,09:00,,16,16,,,,,
2009-05-02,10:00,,32,31,,,,,
2009-05-02,11:00,,21,27,,,,,
2009-05-02,12:00,,18,20,,,,,
2009-05-02,13:00,,16,21,,,,,
2009-05-02,14:00,,13,21,,,,,
2009-05-02,15:00,,10,18,,,,,
2009-05-02,16:00,,6,14,,,,,
2009-05-02,17:00,,8,17,,,,,
2009-05-02,18:00,,13,23,,,,,
2009-05-02,19:00,,9,23,,,,,
2009-05-02,20:00,,15,40,,,,,
2009-05-02,21:00,,14,36,,,,,
2009-05-02,22:00,,22,28,,,,,
2009-05-02,23:00,,3,16,,,,,
2009-05-03,,,,,,24,,,
2009-05-03,00:00,,7,16,,,,,
2009-05-03,01:00,,9,15,,,,,
2009-05-03,02:00,,2,9,,,,,
2009-05-03,03:00,,5,10,,,,,
2009-05-03,04:00,,3,9,,,,,
2009-05-03,05:00,,15,11,,,,,
2009-05-03,06:00,,15,12,,,,,
2009-05-03,07:00,,2,7,,,,,
2009-05-03,08:00,,3,7,,,,,
2009-05-03,09:00,,9,16,,,,,
2009-05-03,10:00,,13,24,,,,,
2009-05-03,11:00,,7,16,,,,,
2009-05-03,12:00,,6,19,,,,,
2009-05-03,13:00,,13,21,,,,,
2009-05-03,14:00,,6,16,,,,,
2009-05-03,15:00,,10,27,,,,,
2009-05-03,16:00,,11,27,,,,,
2009-05-03,17:00,,10,34,,,,,
2009-05-03,18:00,,21,58,,,,,
2009-05-03,19:00,,17,55,,,,,
2009-05-03,20:00,,41,69,,,,,
2009-05-03,21:00,,12,34,,,,,
2009-05-03,22:00,,1,11,,,,,
2009-05-03,23:00,,2,12,,,,,
2009-05-04,,,,,,13,,,
2009-05-04,00:00,,2,9,,,,,
2009-05-04,01:00,,5,10,,,,,
2009-05-04,02:00,,3,11,,,,,
2009-05-04,03:00,,17,17,,,,,
2009-05-04,04:00,,8,12,,,,,
2009-05-04,05:00,,13,21,,,,,
2009-05-04,06:00,,24,31,,,,,
2009-05-04,07:00,,18,27,,,,,
2009-05-04,08:00,,24,26,,,,,
2009-05-04,09:00,,22,25,,,,,
2009-05-04,10:00,,19,19,,,,,
2009-05-04,11:00,,11,16,,,,,
2009-05-04,12:00,,18,21,,,,,
2009-05-04,13:00,,17,16,,,,,
2009-05-04,14:00,,9,13,,,,,
2009-05-04,15:00,,23,20,,,,,
2009-05-04,16:00,,27,21,,,,,
2009-05-04,17:00,,16,21,,,,,
2009-05-04,18:00,,22,26,,,,,
2009-05-04,19:00,,8,17,,,,,
2009-05-04,20:00,,11,27,,,,,
2009-05-04,21:00,,21,27,,,,,
2009-05-04,22:00,,17,18,,,,,
2009-05-04,23:00,,7,16,,,,,
2009-05-05,,,,,,17,,,
2009-05-05,00:00,,3,12,,,,,
2009-05-05,01:00,,12,12,,,,,
2009-05-05,02:00,,6,10,,,,,
2009-05-05,03:00,,48,14,,,,,
2009-05-05,04:00,,47,17,,,,,
2009-05-05,05:00,,81,24,,,,,
2009-05-05,06:00,,62,26,,,,,
2009-05-05,07:00,,20,24,,,,,
2009-05-05,08:00,,55,42,,,,,
2009-05-05,09:00,,72,51,,,,,
2009-05-05,10:00,,38,36,,,,,
2009-05-05,11:00,,21,27,,,,,
2009-05-05,12:00,,28,32,,,,,
2009-05-05,13:00,,28,29,,,,,
2009-05-05,14:00,,18,25,,,,,
2009-05-05,15:00,,22,31,,,,,
2009-05-05,16:00,,27,33,,,,,
2009-05-05,17:00,,27,33,,,,,
2009-05-05,18:00,,24,34,,,,,
2009-05-05,19:00,,16,29,,,,,
2009-05-05,20:00,,8,22,,,,,
2009-05-05,21:00,,7,21,,,,,
2009-05-05,22:00,,4,18,,,,,
2009-05-05,23:00,,8,17,,,,,
2009-05-06,,,,,,12,,,
2009-05-06,00:00,,3,12,,,,,
2009-05-06,01:00,,5,13,,,,,
2009-05-06,02:00,,4,13,,,,,
2009-05-06,03:00,,9,14,,,,,
2009-05-06,04:00,,12,17,,,,,
2009-05-06,05:00,,30,28,,,,,
2009-05-06,06:00,,40,33,,,,,
2009-05-06,07:00,,55,36,,,,,
2009-05-06,08:00,,40,35,,,,,
2009-05-06,09:00,,43,37,,,,,
2009-05-06,10:00,,36,29,,,,,
2009-05-06,11:00,,32,29,,,,,
2009-05-06,12:00,,34,29,,,,,
2009-05-06,13:00,,37,30,,,,,
2009-05-06,14:00,,28,27,,,,,
2009-05-06,15:00,,19,22,,,,,
2009-05-06,16:00,,21,25,,,,,
2009-05-06,17:00,,17,20,,,,,
2009-05-06,18:00,,15,20,,,,,
2009-05-06,19:00,,23,29,,,,,
2009-05-06,20:00,,10,22,,,,,
2009-05-06,21:00,,8,21,,,,,
2009-05-06,22:00,,8,22,,,,,
2009-05-06,23:00,,5,17,,,,,
2009-05-07,,,,,,18,,,
2009-05-07,00:00,,9,19,,,,,
2009-05-07,01:00,,3,13,,,,,
2009-05-07,02:00,,7,17,,,,,
2009-05-07,03:00,,14,19,,,,,
2009-05-07,04:00,,39,27,,,,,
2009-05-07,05:00,,121,37,,,,,
2009-05-07,06:00,,180,45,,,,,
2009-05-07,07:00,,124,51,,,,,
2009-05-07,08:00,,49,36,,,,,
2009-05-07,09:00,,43,27,,,,,
2009-05-07,10:00,,34,27,,,,,
2009-05-07,11:00,,29,29,,,,,
2009-05-07,12:00,,23,24,,,,,
2009-05-07,13:00,,22,25,,,,,
2009-05-07,14:00,,17,26,,,,,
2009-05-07,15:00,,26,34,,,,,
2009-05-07,16:00,,24,31,,,,,
2009-05-07,17:00,,26,41,,,,,
2009-05-07,18:00,,27,40,,,,,
2009-05-07,19:00,,20,53,,,,,
2009-05-07,20:00,,29,58,,,,,
2009-05-07,21:00,,25,36,,,,,
2009-05-07,22:00,,14,26,,,,,
2009-05-07,23:00,,14,23,,,,,
2009-05-08,,,,,,14,,,
2009-05-08,00:00,,11,20,,,,,
2009-05-08,01:00,,28,16,,,,,
2009-05-08,02:00,,14,18,,,,,
2009-05-08,03:00,,1,13,,,,,
2009-05-08,04:00,,1,14,,,,,
2009-05-08,05:00,,16,15,,,,,
2009-05-08,06:00,,51,26,,,,,
2009-05-08,07:00,,54,49,,,,,
2009-05-08,08:00,,20,38,,,,,
2009-05-08,09:00,,31,41,,,,,
2009-05-08,10:00,,31,45,,,,,
2009-05-08,11:00,,47,52,,,,,
2009-05-08,12:00,,32,42,,,,,
2009-05-08,13:00,,26,33,,,,,
2009-05-08,14:00,,21,35,,,,,
2009-05-08,15:00,,20,33,,,,,
2009-05-08,16:00,,26,49,,,,,
2009-05-08,17:00,,28,55,,,,,
2009-05-08,18:00,,41,55,,,,,
2009-05-08,19:00,,16,35,,,,,
2009-05-08,20:00,,16,38,,,,,
2009-05-08,21:00,,15,37,,,,,
2009-05-08,22:00,,8,28,,,,,
2009-05-08,23:00,,13,32,,,,,
2009-05-09,,,,,,16,,,
2009-05-09,00:00,,3,23,,,,,
2009-05-09,01:00,,13,24,,,,,
2009-05-09,02:00,,1,9,,,,,
2009-05-09,03:00,,1,6,,,,,
2009-05-09,04:00,,5,12,,,,,
2009-05-09,05:00,,6,17,,,,,
2009-05-09,06:00,,19,31,,,,,
2009-05-09,07:00,,24,31,,,,,
2009-05-09,08:00,,28,34,,,,,
2009-05-09,09:00,,30,24,,,,,
2009-05-09,10:00,,36,31,,,,,
2009-05-09,11:00,,19,22,,,,,
2009-05-09,12:00,,15,24,,,,,
2009-05-09,13:00,,19,25,,,,,
2009-05-09,14:00,,16,25,,,,,
2009-05-09,15:00,,11,21,,,,,
2009-05-09,16:00,,9,21,,,,,
2009-05-09,17:00,,13,32,,,,,
2009-05-09,18:00,,17,37,,,,,
2009-05-09,19:00,,17,49,,,,,
2009-05-09,20:00,,47,54,,,,,
2009-05-09,21:00,,46,44,,,,,
2009-05-09,22:00,,7,28,,,,,
2009-05-09,23:00,,1,16,,,,,
2009-05-10,,,,,,15,,,
2009-05-10,00:00,,1,13,,,,,
2009-05-10,01:00,,1,8,,,,,
2009-05-10,02:00,,1,6,,,,,
2009-05-10,03:00,,1,5,,,,,
2009-05-10,04:00,,8,12,,,,,
2009-05-10,05:00,,3,12,,,,,
2009-05-10,06:00,,8,17,,,,,
