Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2014-07-01,01:00,,,,32,,,,
2014-07-01,02:00,,,,22,,,,
2014-07-01,03:00,,,,14,,,,
2014-07-01,04:00,,,,12,,,,
2014-07-01,05:00,,,,11,,,,
2014-07-01,06:00,,,,8,,,,
2014-07-01,07:00,,,,16,,,,
2014-07-01,08:00,,,,41,,,,
2014-07-01,09:00,,,,61,,,,
2014-07-01,10:00,,,,75,,,,
2014-07-01,11:00,,,,87,,,,
2014-07-01,12:00,,,,90,,,,
2014-07-01,13:00,,,,91,,,,
2014-07-01,14:00,,,,92,,,,
2014-07-01,15:00,,,,94,,,,
2014-07-01,16:00,,,,97,,,,
2014-07-01,17:00,,,,99,,,,
2014-07-01,18:00,,,,100,,,,
2014-07-01,19:00,,,,99,,,,
2014-07-01,20:00,,,,94,,,,
2014-07-01,21:00,,,,62,,,,
2014-07-01,22:00,,,,40,,,,
2014-07-01,23:00,,,,35,,,,
2014-07-02,00:00,,,,36,,,,
2014-07-02,01:00,,,,28,,,,
2014-07-02,02:00,,,,20,,,,
2014-07-02,03:00,,,,11,,,,
2014-07-02,04:00,,,,6,,,,
2014-07-02,05:00,,,,2,,,,
2014-07-02,06:00,,,,6,,,,
2014-07-02,07:00,,,,14,,,,
2014-07-02,08:00,,,,24,,,,
2014-07-02,09:00,,,,62,,,,
2014-07-02,10:00,,,,85,,,,
2014-07-02,11:00,,,,91,,,,
2014-07-02,12:00,,,,95,,,,
2014-07-02,13:00,,,,98,,,,
2014-07-02,14:00,,,,101,,,,
2014-07-02,15:00,,,,103,,,,
2014-07-02,16:00,,,,107,,,,
2014-07-02,17:00,,,,107,,,,
2014-07-02,18:00,,,,105,,,,
2014-07-02,19:00,,,,100,,,,
2014-07-02,20:00,,,,93,,,,
2014-07-02,21:00,,,,85,,,,
2014-07-02,22:00,,,,64,,,,
2014-07-02,23:00,,,,49,,,,
2014-07-03,00:00,,,,34,,,,
