Datum Zeit,Freiberg PM10
,µg/m³
31-03-11,21
30-03-11,47
29-03-11,37
28-03-11,29
27-03-11,29
26-03-11,18
25-03-11,35
24-03-11,35
23-03-11,40
22-03-11,39
21-03-11,30
20-03-11,29
19-03-11,19
18-03-11,12
17-03-11,30
16-03-11,92
15-03-11,55
14-03-11,47
13-03-11,69
12-03-11,42
11-03-11,24
10-03-11,25
09-03-11,48
08-03-11,38
07-03-11,33
06-03-11,24
05-03-11,63
04-03-11,74
03-03-11,64
02-03-11,64
01-03-11,83

