Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-03-11,30
30-03-11,66
29-03-11,55
28-03-11,48
27-03-11,33
26-03-11,25
25-03-11,53
24-03-11,48
23-03-11,57
22-03-11,70
21-03-11,57
20-03-11,35
19-03-11,26
18-03-11,28
17-03-11,38
16-03-11,113
15-03-11,83
14-03-11,68
13-03-11,59
12-03-11,46
11-03-11,29
10-03-11,30
09-03-11,58
08-03-11,37
07-03-11,37
06-03-11,26
05-03-11,85
04-03-11,120
03-03-11,110
02-03-11,89
01-03-11,116

