Datum Zeit,Leipzig-West PM10
,µg/m³
31-03-11,17
30-03-11,48
29-03-11,38
28-03-11,31
27-03-11,26
26-03-11,16
25-03-11,36
24-03-11,28
23-03-11,36
22-03-11,50
21-03-11,39
20-03-11,24
19-03-11,17
18-03-11,15
17-03-11,31
16-03-11,102
15-03-11,66
14-03-11,45
13-03-11,38
12-03-11,34
11-03-11,21
10-03-11,16
09-03-11,43
08-03-11,23
07-03-11,16
06-03-11,17
05-03-11,66
04-03-11,85
03-03-11,84
02-03-11,62
01-03-11,84

