Datum Zeit,Goerlitz PM10
,µg/m³
31-03-11,37
30-03-11,59
29-03-11,36
28-03-11,35
27-03-11,22
26-03-11,15
25-03-11,26
24-03-11,25
23-03-11,36
22-03-11,46
21-03-11,33
20-03-11,20
19-03-11,19
18-03-11,12
17-03-11,45
16-03-11,103
15-03-11,86
14-03-11,73
13-03-11,48
12-03-11,44
11-03-11,24
10-03-11,33
09-03-11,42
08-03-11,39
07-03-11,33
06-03-11,18
05-03-11,51
04-03-11,97
03-03-11,99
02-03-11,75
01-03-11,64

