Datum Zeit,Carlsfeld PM10
,µg/m³
31-03-11,10
30-03-11,29
29-03-11,19
28-03-11,19
27-03-11,19
26-03-11,20
25-03-11,22
24-03-11,19
23-03-11,23
22-03-11,18
21-03-11,16
20-03-11,17
19-03-11,13
18-03-11,3
17-03-11,13
16-03-11,45
15-03-11,36
14-03-11,22
13-03-11,42
12-03-11,21
11-03-11,12
10-03-11,18
09-03-11,31
08-03-11,17
07-03-11,9
06-03-11,13
05-03-11,40
04-03-11,27
03-03-11,26
02-03-11,26
01-03-11,29

