Datum Zeit,Schwartenberg PM10
,µg/m³
31-03-11,8
30-03-11,32
29-03-11,20
28-03-11,17
27-03-11,27
26-03-11,16
25-03-11,29
24-03-11,
23-03-11,34
22-03-11,27
21-03-11,15
20-03-11,18
19-03-11,10
18-03-11,3
17-03-11,15
16-03-11,52
15-03-11,36
14-03-11,29
13-03-11,76
12-03-11,33
11-03-11,12
10-03-11,14
09-03-11,42
08-03-11,34
07-03-11,12
06-03-11,11
05-03-11,52
04-03-11,50
03-03-11,30
02-03-11,17
01-03-11,34

