Datum Zeit,Brockau PM10
,µg/m³
31-03-11,12
30-03-11,37
29-03-11,27
28-03-11,25
27-03-11,23
26-03-11,24
25-03-11,33
24-03-11,30
23-03-11,40
22-03-11,31
21-03-11,25
20-03-11,23
19-03-11,16
18-03-11,10
17-03-11,24
16-03-11,89
15-03-11,44
14-03-11,44
13-03-11,53
12-03-11,23
11-03-11,15
10-03-11,18
09-03-11,36
08-03-11,16
07-03-11,17
06-03-11,18
05-03-11,61
04-03-11,49
03-03-11,40
02-03-11,50
01-03-11,90

