Datum Zeit,Collmberg PM10
,µg/m³
31-03-11,14
30-03-11,38
29-03-11,32
28-03-11,26
27-03-11,22
26-03-11,13
25-03-11,28
24-03-11,27
23-03-11,30
22-03-11,38
21-03-11,20
20-03-11,19
19-03-11,11
18-03-11,13
17-03-11,23
16-03-11,85
15-03-11,66
14-03-11,54
13-03-11,46
12-03-11,29
11-03-11,17
10-03-11,16
09-03-11,38
08-03-11,22
07-03-11,13
06-03-11,14
05-03-11,60
04-03-11,53
03-03-11,79
02-03-11,61
01-03-11,78

