Datum Zeit,Klingenthal PM10
,µg/m³
31-03-11,19
30-03-11,41
29-03-11,34
28-03-11,32
27-03-11,23
26-03-11,22
25-03-11,38
24-03-11,33
23-03-11,34
22-03-11,32
21-03-11,27
20-03-11,23
19-03-11,17
18-03-11,6
17-03-11,23
16-03-11,44
15-03-11,28
14-03-11,32
13-03-11,46
12-03-11,24
11-03-11,14
10-03-11,19
09-03-11,37
08-03-11,32
07-03-11,22
06-03-11,21
05-03-11,51
04-03-11,34
03-03-11,30
02-03-11,33
01-03-11,48

