Datum Zeit,Glauchau PM10
,µg/m³
31-03-11,18
30-03-11,44
29-03-11,38
28-03-11,34
27-03-11,22
26-03-11,21
25-03-11,38
24-03-11,38
23-03-11,48
22-03-11,46
21-03-11,40
20-03-11,33
19-03-11,17
18-03-11,12
17-03-11,28
16-03-11,87
15-03-11,40
14-03-11,47
13-03-11,50
12-03-11,36
11-03-11,24
10-03-11,20
09-03-11,47
08-03-11,45
07-03-11,24
06-03-11,26
05-03-11,69
04-03-11,67
03-03-11,63
02-03-11,51
01-03-11,89

