Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-04-10 00:00,12
31-03-10 23:00,17
31-03-10 22:00,20
31-03-10 21:00,26
31-03-10 20:00,54
31-03-10 19:00,37
31-03-10 18:00,22
31-03-10 17:00,17
31-03-10 16:00,19
31-03-10 15:00,14
31-03-10 14:00,15
31-03-10 13:00,18
31-03-10 12:00,21
31-03-10 11:00,21
31-03-10 10:00,16
31-03-10 09:00,21
31-03-10 08:00,25
31-03-10 07:00,23
31-03-10 06:00,28
31-03-10 05:00,15
31-03-10 04:00,10
31-03-10 03:00,8
31-03-10 02:00,7
31-03-10 01:00,9
31-03-10 00:00,8
30-03-10 23:00,17
30-03-10 22:00,14
30-03-10 21:00,17
30-03-10 20:00,35
30-03-10 19:00,36
30-03-10 18:00,42
30-03-10 17:00,36
30-03-10 16:00,36
30-03-10 15:00,25
30-03-10 14:00,25
30-03-10 13:00,18
30-03-10 12:00,16
30-03-10 11:00,24
30-03-10 10:00,29
30-03-10 09:00,55
30-03-10 08:00,67
30-03-10 07:00,91
30-03-10 06:00,54
30-03-10 05:00,40
30-03-10 04:00,27
30-03-10 03:00,32
30-03-10 02:00,36
30-03-10 01:00,35
30-03-10 00:00,31
29-03-10 23:00,21
29-03-10 22:00,33
29-03-10 21:00,37
29-03-10 20:00,39
29-03-10 19:00,37
29-03-10 18:00,23
29-03-10 17:00,23
29-03-10 16:00,20
29-03-10 15:00,25
29-03-10 14:00,21
29-03-10 13:00,20
29-03-10 12:00,18
29-03-10 11:00,20
29-03-10 10:00,24
29-03-10 09:00,38
29-03-10 08:00,52
29-03-10 07:00,36
29-03-10 06:00,32
29-03-10 05:00,24
29-03-10 04:00,14
29-03-10 03:00,12
29-03-10 02:00,10
29-03-10 01:00,10
29-03-10 00:00,8
28-03-10 23:00,13
28-03-10 22:00,12
28-03-10 21:00,13
28-03-10 20:00,33
28-03-10 19:00,38
28-03-10 18:00,21
28-03-10 17:00,15
28-03-10 16:00,15
28-03-10 15:00,13
28-03-10 14:00,11
28-03-10 13:00,8
28-03-10 12:00,9
28-03-10 11:00,8
28-03-10 10:00,7
28-03-10 09:00,7
28-03-10 08:00,10
28-03-10 07:00,10
28-03-10 06:00,9
28-03-10 05:00,9
28-03-10 04:00,8
28-03-10 03:00,8
28-03-10 02:00,10
28-03-10 01:00,12
28-03-10 00:00,20
27-03-10 23:00,21
27-03-10 22:00,19
27-03-10 21:00,20
27-03-10 20:00,25
27-03-10 19:00,26
27-03-10 18:00,16
27-03-10 17:00,16
27-03-10 16:00,13
27-03-10 15:00,12
27-03-10 14:00,11
27-03-10 13:00,11
27-03-10 12:00,14
27-03-10 11:00,13
27-03-10 10:00,13
27-03-10 09:00,13
27-03-10 08:00,13
27-03-10 07:00,11
27-03-10 06:00,9
27-03-10 05:00,9
27-03-10 04:00,7
27-03-10 03:00,8
27-03-10 02:00,10
27-03-10 01:00,11
27-03-10 00:00,12
26-03-10 23:00,15
26-03-10 22:00,17
26-03-10 21:00,20
26-03-10 20:00,19
26-03-10 19:00,35
26-03-10 18:00,33
26-03-10 17:00,27
26-03-10 16:00,29
26-03-10 15:00,23
26-03-10 14:00,32
26-03-10 13:00,26
26-03-10 12:00,27
26-03-10 11:00,35
26-03-10 10:00,42
26-03-10 09:00,48
26-03-10 08:00,76
26-03-10 07:00,77
26-03-10 06:00,53
26-03-10 05:00,49
26-03-10 04:00,46
26-03-10 03:00,38
26-03-10 02:00,56
26-03-10 01:00,41
26-03-10 00:00,32
25-03-10 23:00,36
25-03-10 22:00,26
25-03-10 21:00,33
25-03-10 20:00,32
25-03-10 19:00,37
25-03-10 18:00,53
25-03-10 17:00,35
25-03-10 16:00,26
25-03-10 15:00,21
25-03-10 14:00,25
25-03-10 13:00,22
25-03-10 12:00,27
25-03-10 11:00,27
25-03-10 10:00,29
25-03-10 09:00,34
25-03-10 08:00,37
25-03-10 07:00,25
25-03-10 06:00,19
25-03-10 05:00,19
25-03-10 04:00,22
25-03-10 03:00,17
25-03-10 02:00,14
25-03-10 01:00,17
25-03-10 00:00,22
24-03-10 23:00,29
24-03-10 22:00,52
24-03-10 21:00,62
24-03-10 20:00,52
24-03-10 19:00,58
24-03-10 18:00,55
24-03-10 17:00,41
24-03-10 16:00,26
24-03-10 15:00,19
24-03-10 14:00,26
24-03-10 13:00,30
24-03-10 12:00,30
24-03-10 11:00,46
24-03-10 10:00,63
24-03-10 09:00,71
24-03-10 08:00,74
24-03-10 07:00,45
24-03-10 06:00,34
24-03-10 05:00,21
24-03-10 04:00,30
24-03-10 03:00,34
24-03-10 02:00,43
24-03-10 01:00,44
24-03-10 00:00,38
23-03-10 23:00,46
23-03-10 22:00,59
23-03-10 21:00,84
23-03-10 20:00,83
23-03-10 19:00,48
23-03-10 18:00,35
23-03-10 17:00,24
23-03-10 16:00,21
23-03-10 15:00,17
23-03-10 14:00,17
23-03-10 13:00,20
23-03-10 12:00,19
23-03-10 11:00,26
23-03-10 10:00,24
23-03-10 09:00,28
23-03-10 08:00,55
23-03-10 07:00,55
23-03-10 06:00,42
23-03-10 05:00,38
23-03-10 04:00,30
23-03-10 03:00,30
23-03-10 02:00,39
23-03-10 01:00,48
23-03-10 00:00,42
22-03-10 23:00,45
22-03-10 22:00,57
22-03-10 21:00,64
22-03-10 20:00,50
22-03-10 19:00,55
22-03-10 18:00,30
22-03-10 17:00,29
22-03-10 16:00,24
22-03-10 15:00,19
22-03-10 14:00,20
22-03-10 13:00,17
22-03-10 12:00,19
22-03-10 11:00,23
22-03-10 10:00,25
