Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-03-10,9
30-03-10,19
29-03-10,7
28-03-10,9
27-03-10,12
26-03-10,30
25-03-10,26
24-03-10,32
23-03-10,22
22-03-10,11
21-03-10,13
20-03-10,18
19-03-10,26
18-03-10,35
17-03-10,25
16-03-10,11
15-03-10,12
14-03-10,11
13-03-10,19
12-03-10,40
11-03-10,62
10-03-10,48
09-03-10,38
08-03-10,17
07-03-10,21
06-03-10,17
05-03-10,9
04-03-10,17
03-03-10,18
02-03-10,16
01-03-10,7

