Datum Zeit,Glauchau PM10
,µg/m³
31-03-10,10
30-03-10,17
29-03-10,9
28-03-10,11
27-03-10,11
26-03-10,28
25-03-10,34
24-03-10,40
23-03-10,32
22-03-10,26
21-03-10,12
20-03-10,20
19-03-10,36
18-03-10,47
17-03-10,31
16-03-10,17
15-03-10,15
14-03-10,10
13-03-10,17
12-03-10,40
11-03-10,77
10-03-10,54
09-03-10,47
08-03-10,26
07-03-10,34
06-03-10,19
05-03-10,23
04-03-10,31
03-03-10,30
02-03-10,26
01-03-10,14

