Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-03-10,21
30-03-10,31
29-03-10,14
28-03-10,14
27-03-10,17
26-03-10,48
25-03-10,43
24-03-10,61
23-03-10,45
22-03-10,30
21-03-10,18
20-03-10,28
19-03-10,63
18-03-10,71
17-03-10,43
16-03-10,18
15-03-10,19
14-03-10,11
13-03-10,21
12-03-10,51
11-03-10,79
10-03-10,55
09-03-10,46
08-03-10,35
07-03-10,31
06-03-10,23
05-03-10,22
04-03-10,38
03-03-10,45
02-03-10,36
01-03-10,19

