Datum Zeit,Plauen-Sued PM10
,µg/m³
31-03-10,14
30-03-10,21
29-03-10,10
28-03-10,9
27-03-10,12
26-03-10,20
25-03-10,34
24-03-10,38
23-03-10,34
22-03-10,
21-03-10,
20-03-10,20
19-03-10,33
18-03-10,40
17-03-10,36
16-03-10,16
15-03-10,14
14-03-10,12
13-03-10,17
12-03-10,47
11-03-10,86
10-03-10,64
09-03-10,52
08-03-10,31
07-03-10,27
06-03-10,20
05-03-10,16
04-03-10,32
03-03-10,30
02-03-10,31
01-03-10,13

