Datum Zeit,Zittau-Ost PM10
,µg/m³
31-03-10,11
30-03-10,
29-03-10,11
28-03-10,12
27-03-10,7
26-03-10,31
25-03-10,31
24-03-10,38
23-03-10,28
22-03-10,14
21-03-10,15
20-03-10,26
19-03-10,32
18-03-10,50
17-03-10,22
16-03-10,11
15-03-10,9
14-03-10,6
13-03-10,16
12-03-10,38
11-03-10,58
10-03-10,62
09-03-10,65
08-03-10,35
07-03-10,21
06-03-10,24
05-03-10,11
04-03-10,20
03-03-10,19
02-03-10,14
01-03-10,6

