Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-03-10,19
30-03-10,35
29-03-10,18
28-03-10,16
27-03-10,21
26-03-10,44
25-03-10,59
24-03-10,63
23-03-10,46
22-03-10,31
21-03-10,18
20-03-10,26
19-03-10,47
18-03-10,68
17-03-10,41
16-03-10,24
15-03-10,21
14-03-10,12
13-03-10,20
12-03-10,51
11-03-10,87
10-03-10,77
09-03-10,70
08-03-10,37
07-03-10,23
06-03-10,24
05-03-10,26
04-03-10,38
03-03-10,36
02-03-10,27
01-03-10,15

