Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-03-10,13
30-03-10,24
29-03-10,9
28-03-10,11
27-03-10,13
26-03-10,31
25-03-10,35
24-03-10,56
23-03-10,37
22-03-10,26
21-03-10,15
20-03-10,22
19-03-10,42
18-03-10,52
17-03-10,42
16-03-10,18
15-03-10,21
14-03-10,11
13-03-10,20
12-03-10,43
11-03-10,88
10-03-10,70
09-03-10,56
08-03-10,40
07-03-10,31
06-03-10,22
05-03-10,22
04-03-10,34
03-03-10,50
02-03-10,29
01-03-10,18

