Datum Zeit,Leipzig-West PM10
,µg/m³
31-03-10,8
30-03-10,20
29-03-10,8
28-03-10,11
27-03-10,11
26-03-10,24
25-03-10,37
24-03-10,42
23-03-10,30
22-03-10,16
21-03-10,9
20-03-10,18
19-03-10,34
18-03-10,41
17-03-10,27
16-03-10,11
15-03-10,11
14-03-10,9
13-03-10,17
12-03-10,40
11-03-10,63
10-03-10,45
09-03-10,37
08-03-10,19
07-03-10,14
06-03-10,17
05-03-10,10
04-03-10,15
03-03-10,18
02-03-10,15
01-03-10,9

