Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-03-10,8
30-03-10,17
29-03-10,6
28-03-10,9
27-03-10,8
26-03-10,32
25-03-10,28
24-03-10,37
23-03-10,28
22-03-10,17
21-03-10,11
20-03-10,18
19-03-10,32
18-03-10,40
17-03-10,28
16-03-10,13
15-03-10,11
14-03-10,9
13-03-10,18
12-03-10,39
11-03-10,70
10-03-10,46
09-03-10,38
08-03-10,27
07-03-10,26
06-03-10,17
05-03-10,13
04-03-10,23
03-03-10,23
02-03-10,21
01-03-10,8

