Datum Zeit,Zwickau-Werdauer Straße NO
,µg/m³
01-10-09 00:00,1
30-09-09 23:00,4
30-09-09 22:00,21
30-09-09 21:00,25
30-09-09 20:00,40
30-09-09 19:00,28
30-09-09 18:00,31
30-09-09 17:00,28
30-09-09 16:00,38
30-09-09 15:00,44
30-09-09 14:00,31
30-09-09 13:00,20
30-09-09 12:00,30
30-09-09 11:00,30
30-09-09 10:00,26
30-09-09 09:00,40
30-09-09 08:00,52
30-09-09 07:00,67
30-09-09 06:00,56
30-09-09 05:00,22
30-09-09 04:00,5
30-09-09 03:00,3
30-09-09 02:00,3
30-09-09 01:00,1
30-09-09 00:00,2
29-09-09 23:00,6
29-09-09 22:00,12
29-09-09 21:00,9
29-09-09 20:00,12
29-09-09 19:00,10
29-09-09 18:00,33
29-09-09 17:00,49
29-09-09 16:00,54
29-09-09 15:00,35
29-09-09 14:00,49
29-09-09 13:00,40
29-09-09 12:00,35
29-09-09 11:00,52
29-09-09 10:00,56
29-09-09 09:00,38
29-09-09 08:00,33
29-09-09 07:00,54
29-09-09 06:00,24
29-09-09 05:00,19
29-09-09 04:00,4
29-09-09 03:00,2
29-09-09 02:00,4
29-09-09 01:00,1
29-09-09 00:00,2
28-09-09 23:00,3
28-09-09 22:00,12
28-09-09 21:00,12
28-09-09 20:00,14
28-09-09 19:00,18
28-09-09 18:00,12
28-09-09 17:00,11
28-09-09 16:00,17
28-09-09 15:00,34
28-09-09 14:00,31
28-09-09 13:00,34
28-09-09 12:00,37
28-09-09 11:00,50
28-09-09 10:00,55
28-09-09 09:00,91
28-09-09 08:00,96
28-09-09 07:00,103
28-09-09 06:00,61
28-09-09 05:00,21
28-09-09 04:00,9
28-09-09 03:00,2
28-09-09 02:00,2
28-09-09 01:00,3
28-09-09 00:00,2
27-09-09 23:00,2
27-09-09 22:00,6
27-09-09 21:00,12
27-09-09 20:00,14
27-09-09 19:00,18
27-09-09 18:00,12
27-09-09 17:00,16
27-09-09 16:00,7
27-09-09 15:00,9
27-09-09 14:00,16
27-09-09 13:00,20
27-09-09 12:00,23
27-09-09 11:00,17
27-09-09 10:00,19
27-09-09 09:00,20
27-09-09 08:00,12
27-09-09 07:00,6
27-09-09 06:00,3
27-09-09 05:00,3
27-09-09 04:00,4
27-09-09 03:00,4
27-09-09 02:00,6
27-09-09 01:00,11
27-09-09 00:00,18
26-09-09 23:00,45
26-09-09 22:00,45
26-09-09 21:00,30
26-09-09 20:00,27
26-09-09 19:00,12
26-09-09 18:00,22
26-09-09 17:00,22
26-09-09 16:00,23
26-09-09 15:00,21
26-09-09 14:00,24
26-09-09 13:00,25
26-09-09 12:00,29
