Datum Zeit,Schkeuditz O3
,µg/m³
01-10-09 00:00,4
30-09-09 23:00,7
30-09-09 22:00,13
30-09-09 21:00,16
30-09-09 20:00,23
30-09-09 19:00,34
30-09-09 18:00,48
30-09-09 17:00,55
30-09-09 16:00,51
30-09-09 15:00,49
30-09-09 14:00,46
30-09-09 13:00,53
30-09-09 12:00,49
30-09-09 11:00,52
30-09-09 10:00,56
30-09-09 09:00,38
30-09-09 08:00,21
30-09-09 07:00,26
30-09-09 06:00,38
30-09-09 05:00,37
30-09-09 04:00,33
30-09-09 03:00,40
30-09-09 02:00,48
30-09-09 01:00,39
30-09-09 00:00,35
29-09-09 23:00,38
29-09-09 22:00,35
29-09-09 21:00,34
29-09-09 20:00,34
29-09-09 19:00,35
29-09-09 18:00,24
29-09-09 17:00,33
29-09-09 16:00,33
29-09-09 15:00,35
29-09-09 14:00,36
29-09-09 13:00,34
29-09-09 12:00,32
29-09-09 11:00,31
29-09-09 10:00,30
29-09-09 09:00,29
29-09-09 08:00,28
29-09-09 07:00,26
29-09-09 06:00,23
29-09-09 05:00,23
29-09-09 04:00,22
29-09-09 03:00,23
29-09-09 02:00,24
29-09-09 01:00,27
29-09-09 00:00,31
28-09-09 23:00,31
28-09-09 22:00,32
28-09-09 21:00,38
28-09-09 20:00,42
28-09-09 19:00,43
28-09-09 18:00,39
28-09-09 17:00,58
28-09-09 16:00,69
28-09-09 15:00,72
28-09-09 14:00,70
28-09-09 13:00,75
28-09-09 12:00,73
28-09-09 11:00,48
28-09-09 10:00,29
28-09-09 09:00,15
28-09-09 08:00,4
28-09-09 07:00,2
28-09-09 06:00,1
28-09-09 05:00,1
28-09-09 04:00,1
28-09-09 03:00,2
28-09-09 02:00,2
28-09-09 01:00,1
28-09-09 00:00,2
27-09-09 23:00,4
27-09-09 22:00,6
27-09-09 21:00,4
27-09-09 20:00,6
27-09-09 19:00,47
27-09-09 18:00,97
27-09-09 17:00,108
27-09-09 16:00,107
27-09-09 15:00,102
27-09-09 14:00,92
27-09-09 13:00,83
27-09-09 12:00,63
27-09-09 11:00,50
27-09-09 10:00,31
27-09-09 09:00,19
27-09-09 08:00,13
27-09-09 07:00,5
27-09-09 06:00,7
27-09-09 05:00,9
27-09-09 04:00,18
27-09-09 03:00,25
27-09-09 02:00,36
27-09-09 01:00,39
27-09-09 00:00,42
26-09-09 23:00,43
26-09-09 22:00,50
26-09-09 21:00,52
26-09-09 20:00,48
26-09-09 19:00,47
26-09-09 18:00,80
26-09-09 17:00,88
26-09-09 16:00,86
26-09-09 15:00,84
26-09-09 14:00,81
26-09-09 13:00,74
26-09-09 12:00,66
26-09-09 11:00,49
26-09-09 10:00,32
26-09-09 09:00,16
26-09-09 08:00,6
26-09-09 07:00,2
26-09-09 06:00,2
26-09-09 05:00,1
26-09-09 04:00,1
26-09-09 03:00,1
26-09-09 02:00,1
26-09-09 01:00,1
26-09-09 00:00,2
25-09-09 23:00,2
25-09-09 22:00,1
25-09-09 21:00,2
25-09-09 20:00,4
25-09-09 19:00,23
25-09-09 18:00,46
25-09-09 17:00,64
25-09-09 16:00,67
25-09-09 15:00,64
25-09-09 14:00,65
25-09-09 13:00,61
25-09-09 12:00,53
25-09-09 11:00,29
25-09-09 10:00,9
25-09-09 09:00,4
25-09-09 08:00,2
25-09-09 07:00,1
25-09-09 06:00,1
25-09-09 05:00,1
25-09-09 04:00,1
25-09-09 03:00,2
25-09-09 02:00,3
25-09-09 01:00,5
25-09-09 00:00,3
24-09-09 23:00,1
24-09-09 22:00,1
24-09-09 21:00,4
24-09-09 20:00,15
24-09-09 19:00,26
24-09-09 18:00,44
24-09-09 17:00,43
24-09-09 16:00,45
24-09-09 15:00,45
24-09-09 14:00,45
24-09-09 13:00,44
24-09-09 12:00,43
24-09-09 11:00,49
24-09-09 10:00,38
24-09-09 09:00,17
24-09-09 08:00,14
24-09-09 07:00,9
24-09-09 06:00,8
24-09-09 05:00,21
24-09-09 04:00,24
24-09-09 03:00,17
24-09-09 02:00,26
24-09-09 01:00,24
24-09-09 00:00,27
23-09-09 23:00,31
23-09-09 22:00,40
23-09-09 21:00,44
23-09-09 20:00,41
23-09-09 19:00,43
23-09-09 18:00,51
23-09-09 17:00,61
23-09-09 16:00,60
23-09-09 15:00,54
23-09-09 14:00,60
23-09-09 13:00,67
23-09-09 12:00,76
23-09-09 11:00,70
23-09-09 10:00,54
23-09-09 09:00,32
23-09-09 08:00,11
23-09-09 07:00,6
23-09-09 06:00,6
23-09-09 05:00,20
23-09-09 04:00,25
23-09-09 03:00,31
23-09-09 02:00,30
23-09-09 01:00,32
23-09-09 00:00,36
22-09-09 23:00,45
22-09-09 22:00,37
22-09-09 21:00,49
22-09-09 20:00,64
22-09-09 19:00,66
22-09-09 18:00,80
22-09-09 17:00,95
22-09-09 16:00,101
22-09-09 15:00,101
22-09-09 14:00,100
22-09-09 13:00,92
22-09-09 12:00,77
22-09-09 11:00,45
22-09-09 10:00,26
22-09-09 09:00,7
22-09-09 08:00,9
22-09-09 07:00,2
22-09-09 06:00,1
22-09-09 05:00,1
22-09-09 04:00,1
22-09-09 03:00,1
22-09-09 02:00,1
22-09-09 01:00,1
22-09-09 00:00,1
21-09-09 23:00,3
21-09-09 22:00,5
21-09-09 21:00,4
21-09-09 20:00,24
21-09-09 19:00,40
21-09-09 18:00,54
21-09-09 17:00,59
21-09-09 16:00,60
21-09-09 15:00,53
21-09-09 14:00,51
21-09-09 13:00,42
21-09-09 12:00,36
21-09-09 11:00,38
21-09-09 10:00,37
21-09-09 09:00,34
21-09-09 08:00,30
21-09-09 07:00,29
21-09-09 06:00,41
21-09-09 05:00,44
21-09-09 04:00,40
21-09-09 03:00,40
21-09-09 02:00,29
21-09-09 01:00,7
21-09-09 00:00,41
20-09-09 23:00,41
20-09-09 22:00,5
20-09-09 21:00,12
20-09-09 20:00,29
20-09-09 19:00,89
20-09-09 18:00,115
20-09-09 17:00,131
20-09-09 16:00,131
20-09-09 15:00,127
20-09-09 14:00,125
20-09-09 13:00,111
20-09-09 12:00,129
20-09-09 11:00,102
20-09-09 10:00,55
20-09-09 09:00,34
20-09-09 08:00,18
20-09-09 07:00,10
20-09-09 06:00,13
20-09-09 05:00,15
20-09-09 04:00,22
20-09-09 03:00,28
20-09-09 02:00,37
20-09-09 01:00,40
20-09-09 00:00,46
19-09-09 23:00,62
19-09-09 22:00,72
19-09-09 21:00,67
19-09-09 20:00,70
19-09-09 19:00,77
19-09-09 18:00,96
19-09-09 17:00,111
19-09-09 16:00,115
19-09-09 15:00,116
19-09-09 14:00,110
19-09-09 13:00,102
19-09-09 12:00,85
19-09-09 11:00,58
19-09-09 10:00,44
19-09-09 09:00,34
19-09-09 08:00,24
19-09-09 07:00,16
19-09-09 06:00,15
19-09-09 05:00,29
19-09-09 04:00,42
19-09-09 03:00,42
19-09-09 02:00,36
19-09-09 01:00,47
19-09-09 00:00,48
18-09-09 23:00,53
18-09-09 22:00,44
18-09-09 21:00,43
18-09-09 20:00,43
18-09-09 19:00,56
18-09-09 18:00,86
18-09-09 17:00,99
18-09-09 16:00,98
18-09-09 15:00,92
18-09-09 14:00,87
18-09-09 13:00,84
18-09-09 12:00,78
18-09-09 11:00,70
18-09-09 10:00,48
18-09-09 09:00,32
18-09-09 08:00,22
18-09-09 07:00,9
18-09-09 06:00,4
18-09-09 05:00,19
18-09-09 04:00,27
18-09-09 03:00,33
18-09-09 02:00,40
18-09-09 01:00,35
18-09-09 00:00,38
17-09-09 23:00,44
17-09-09 22:00,50
17-09-09 21:00,64
17-09-09 20:00,70
17-09-09 19:00,71
17-09-09 18:00,70
17-09-09 17:00,78
17-09-09 16:00,85
17-09-09 15:00,87
17-09-09 14:00,76
17-09-09 13:00,76
17-09-09 12:00,68
17-09-09 11:00,58
17-09-09 10:00,50
17-09-09 09:00,43
17-09-09 08:00,34
17-09-09 07:00,26
17-09-09 06:00,33
17-09-09 05:00,39
17-09-09 04:00,27
17-09-09 03:00,33
17-09-09 02:00,35
17-09-09 01:00,41
17-09-09 00:00,44
16-09-09 23:00,49
16-09-09 22:00,64
16-09-09 21:00,70
16-09-09 20:00,75
16-09-09 19:00,76
16-09-09 18:00,86
16-09-09 17:00,93
16-09-09 16:00,99
16-09-09 15:00,88
16-09-09 14:00,57
16-09-09 13:00,46
16-09-09 12:00,37
16-09-09 11:00,36
16-09-09 10:00,30
16-09-09 09:00,27
16-09-09 08:00,
16-09-09 07:00,
16-09-09 06:00,
16-09-09 05:00,
16-09-09 04:00,
16-09-09 03:00,
16-09-09 02:00,
16-09-09 01:00,
16-09-09 00:00,
15-09-09 23:00,
15-09-09 22:00,
15-09-09 21:00,
15-09-09 20:00,53
15-09-09 19:00,62
15-09-09 18:00,66
15-09-09 17:00,71
15-09-09 16:00,67
15-09-09 15:00,59
15-09-09 14:00,53
15-09-09 13:00,48
15-09-09 12:00,33
15-09-09 11:00,28
15-09-09 10:00,24
15-09-09 09:00,24
15-09-09 08:00,27
15-09-09 07:00,33
15-09-09 06:00,37
15-09-09 05:00,45
15-09-09 04:00,50
15-09-09 03:00,56
15-09-09 02:00,59
15-09-09 01:00,57
15-09-09 00:00,58
14-09-09 23:00,57
14-09-09 22:00,55
14-09-09 21:00,57
14-09-09 20:00,54
14-09-09 19:00,42
14-09-09 18:00,37
14-09-09 17:00,38
14-09-09 16:00,41
14-09-09 15:00,44
14-09-09 14:00,45
14-09-09 13:00,51
14-09-09 12:00,44
14-09-09 11:00,34
14-09-09 10:00,34
14-09-09 09:00,36
14-09-09 08:00,35
14-09-09 07:00,29
14-09-09 06:00,35
14-09-09 05:00,16
14-09-09 04:00,14
14-09-09 03:00,26
14-09-09 02:00,23
14-09-09 01:00,23
14-09-09 00:00,23
13-09-09 23:00,22
13-09-09 22:00,33
13-09-09 21:00,38
13-09-09 20:00,35
13-09-09 19:00,42
13-09-09 18:00,48
13-09-09 17:00,51
13-09-09 16:00,50
13-09-09 15:00,56
13-09-09 14:00,57
13-09-09 13:00,60
13-09-09 12:00,62
13-09-09 11:00,60
13-09-09 10:00,49
13-09-09 09:00,46
13-09-09 08:00,44
13-09-09 07:00,40
13-09-09 06:00,42
13-09-09 05:00,43
13-09-09 04:00,44
13-09-09 03:00,42
13-09-09 02:00,43
13-09-09 01:00,41
13-09-09 00:00,38
12-09-09 23:00,41
12-09-09 22:00,51
12-09-09 21:00,57
12-09-09 20:00,50
12-09-09 19:00,57
12-09-09 18:00,73
12-09-09 17:00,81
12-09-09 16:00,81
12-09-09 15:00,82
12-09-09 14:00,79
12-09-09 13:00,71
12-09-09 12:00,66
12-09-09 11:00,59
12-09-09 10:00,50
12-09-09 09:00,34
12-09-09 08:00,25
12-09-09 07:00,19
12-09-09 06:00,21
12-09-09 05:00,25
12-09-09 04:00,34
12-09-09 03:00,37
12-09-09 02:00,33
12-09-09 01:00,38
12-09-09 00:00,46
11-09-09 23:00,42
11-09-09 22:00,36
11-09-09 21:00,31
11-09-09 20:00,45
11-09-09 19:00,53
11-09-09 18:00,69
11-09-09 17:00,72
11-09-09 16:00,73
11-09-09 15:00,72
11-09-09 14:00,66
11-09-09 13:00,57
11-09-09 12:00,46
11-09-09 11:00,39
11-09-09 10:00,37
11-09-09 09:00,34
11-09-09 08:00,28
11-09-09 07:00,19
11-09-09 06:00,12
11-09-09 05:00,20
11-09-09 04:00,25
11-09-09 03:00,25
11-09-09 02:00,27
11-09-09 01:00,29
11-09-09 00:00,37
10-09-09 23:00,34
10-09-09 22:00,36
10-09-09 21:00,39
10-09-09 20:00,40
10-09-09 19:00,41
10-09-09 18:00,52
10-09-09 17:00,70
10-09-09 16:00,70
10-09-09 15:00,75
10-09-09 14:00,72
10-09-09 13:00,66
10-09-09 12:00,60
10-09-09 11:00,52
10-09-09 10:00,49
10-09-09 09:00,45
10-09-09 08:00,41
10-09-09 07:00,42
10-09-09 06:00,43
10-09-09 05:00,41
10-09-09 04:00,41
10-09-09 03:00,29
10-09-09 02:00,21
10-09-09 01:00,9
10-09-09 00:00,36
09-09-09 23:00,63
09-09-09 22:00,71
09-09-09 21:00,67
09-09-09 20:00,60
09-09-09 19:00,83
09-09-09 18:00,118
09-09-09 17:00,131
09-09-09 16:00,123
09-09-09 15:00,122
09-09-09 14:00,112
09-09-09 13:00,97
09-09-09 12:00,84
09-09-09 11:00,49
09-09-09 10:00,39
09-09-09 09:00,29
09-09-09 08:00,25
09-09-09 07:00,21
09-09-09 06:00,21
09-09-09 05:00,27
09-09-09 04:00,33
09-09-09 03:00,38
09-09-09 02:00,45
09-09-09 01:00,53
09-09-09 00:00,47
08-09-09 23:00,39
08-09-09 22:00,46
08-09-09 21:00,61
08-09-09 20:00,76
08-09-09 19:00,103
08-09-09 18:00,116
08-09-09 17:00,120
08-09-09 16:00,122
08-09-09 15:00,120
08-09-09 14:00,115
08-09-09 13:00,100
08-09-09 12:00,84
08-09-09 11:00,62
08-09-09 10:00,47
08-09-09 09:00,31
08-09-09 08:00,21
08-09-09 07:00,14
08-09-09 06:00,10
08-09-09 05:00,23
08-09-09 04:00,21
08-09-09 03:00,15
08-09-09 02:00,14
08-09-09 01:00,18
08-09-09 00:00,29
07-09-09 23:00,43
07-09-09 22:00,46
07-09-09 21:00,42
07-09-09 20:00,55
07-09-09 19:00,78
07-09-09 18:00,94
07-09-09 17:00,93
07-09-09 16:00,89
07-09-09 15:00,85
07-09-09 14:00,86
07-09-09 13:00,78
07-09-09 12:00,69
07-09-09 11:00,51
07-09-09 10:00,28
07-09-09 09:00,16
07-09-09 08:00,9
07-09-09 07:00,5
07-09-09 06:00,3
07-09-09 05:00,8
07-09-09 04:00,12
07-09-09 03:00,15
07-09-09 02:00,12
07-09-09 01:00,13
07-09-09 00:00,8
06-09-09 23:00,6
06-09-09 22:00,14
06-09-09 21:00,20
06-09-09 20:00,27
06-09-09 19:00,30
06-09-09 18:00,41
06-09-09 17:00,49
06-09-09 16:00,54
06-09-09 15:00,53
06-09-09 14:00,48
06-09-09 13:00,45
06-09-09 12:00,44
06-09-09 11:00,49
06-09-09 10:00,52
06-09-09 09:00,48
06-09-09 08:00,41
06-09-09 07:00,36
06-09-09 06:00,37
06-09-09 05:00,44
06-09-09 04:00,44
06-09-09 03:00,47
06-09-09 02:00,49
06-09-09 01:00,47
06-09-09 00:00,47
05-09-09 23:00,51
05-09-09 22:00,52
05-09-09 21:00,54
05-09-09 20:00,53
05-09-09 19:00,50
05-09-09 18:00,57
05-09-09 17:00,60
05-09-09 16:00,59
05-09-09 15:00,57
05-09-09 14:00,55
05-09-09 13:00,52
05-09-09 12:00,48
05-09-09 11:00,45
05-09-09 10:00,43
05-09-09 09:00,43
05-09-09 08:00,43
05-09-09 07:00,44
05-09-09 06:00,45
05-09-09 05:00,47
05-09-09 04:00,44
05-09-09 03:00,41
05-09-09 02:00,40
05-09-09 01:00,48
05-09-09 00:00,45
04-09-09 23:00,47
04-09-09 22:00,49
04-09-09 21:00,48
04-09-09 20:00,51
04-09-09 19:00,54
04-09-09 18:00,59
04-09-09 17:00,64
04-09-09 16:00,73
04-09-09 15:00,75
04-09-09 14:00,75
04-09-09 13:00,74
04-09-09 12:00,67
04-09-09 11:00,66
04-09-09 10:00,57
04-09-09 09:00,45
04-09-09 08:00,41
04-09-09 07:00,40
04-09-09 06:00,43
04-09-09 05:00,50
04-09-09 04:00,53
04-09-09 03:00,55
04-09-09 02:00,55
04-09-09 01:00,50
04-09-09 00:00,60
03-09-09 23:00,55
03-09-09 22:00,58
03-09-09 21:00,57
03-09-09 20:00,61
03-09-09 19:00,70
03-09-09 18:00,77
03-09-09 17:00,72
03-09-09 16:00,56
