Datum Zeit,Zittau-Ost PM10
,µg/m³
30-09-09,9
29-09-09,17
28-09-09,30
27-09-09,30
26-09-09,27
25-09-09,19
24-09-09,22
23-09-09,19
22-09-09,33
21-09-09,40
20-09-09,32
19-09-09,30
18-09-09,24
17-09-09,39
16-09-09,39
15-09-09,41
14-09-09,20
13-09-09,11
12-09-09,15
11-09-09,17
10-09-09,24
09-09-09,16
08-09-09,14
07-09-09,14
06-09-09,9
05-09-09,6
04-09-09,6
03-09-09,10
02-09-09,17
01-09-09,14

