Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-09-09,
29-09-09,13.40
28-09-09,
27-09-09,16.77
26-09-09,
25-09-09,6.48
24-09-09,
23-09-09,11.12
22-09-09,
21-09-09,27.82
20-09-09,
19-09-09,18.27
18-09-09,
17-09-09,5.01
16-09-09,
15-09-09,18.17
14-09-09,
13-09-09,4.56
12-09-09,
11-09-09,4.64
10-09-09,
09-09-09,13.58
08-09-09,
07-09-09,7.50
06-09-09,
05-09-09,3.02
04-09-09,
03-09-09,5.23
02-09-09,
01-09-09,12.65

