Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-10-09 00:00,40
30-09-09 23:00,39
30-09-09 22:00,20
30-09-09 21:00,73
30-09-09 20:00,113
30-09-09 19:00,183
30-09-09 18:00,144
30-09-09 17:00,154
30-09-09 16:00,139
30-09-09 15:00,108
30-09-09 14:00,121
30-09-09 13:00,108
30-09-09 12:00,134
30-09-09 11:00,145
30-09-09 10:00,120
30-09-09 09:00,130
30-09-09 08:00,145
30-09-09 07:00,112
30-09-09 06:00,132
30-09-09 05:00,49
30-09-09 04:00,15
30-09-09 03:00,14
30-09-09 02:00,8
30-09-09 01:00,6
30-09-09 00:00,28
29-09-09 23:00,27
29-09-09 22:00,20
29-09-09 21:00,24
29-09-09 20:00,46
29-09-09 19:00,61
29-09-09 18:00,110
29-09-09 17:00,112
29-09-09 16:00,139
29-09-09 15:00,131
29-09-09 14:00,120
29-09-09 13:00,120
29-09-09 12:00,102
29-09-09 11:00,119
29-09-09 10:00,129
29-09-09 09:00,118
29-09-09 08:00,122
29-09-09 07:00,111
29-09-09 06:00,82
29-09-09 05:00,65
29-09-09 04:00,33
29-09-09 03:00,16
29-09-09 02:00,12
29-09-09 01:00,11
29-09-09 00:00,15
28-09-09 23:00,19
28-09-09 22:00,28
28-09-09 21:00,49
28-09-09 20:00,73
28-09-09 19:00,74
28-09-09 18:00,93
28-09-09 17:00,87
28-09-09 16:00,94
28-09-09 15:00,80
28-09-09 14:00,77
28-09-09 13:00,61
28-09-09 12:00,74
28-09-09 11:00,93
28-09-09 10:00,144
28-09-09 09:00,318
28-09-09 08:00,240
28-09-09 07:00,230
28-09-09 06:00,133
28-09-09 05:00,72
28-09-09 04:00,54
28-09-09 03:00,29
28-09-09 02:00,22
28-09-09 01:00,32
28-09-09 00:00,36
27-09-09 23:00,35
27-09-09 22:00,42
27-09-09 21:00,65
27-09-09 20:00,62
27-09-09 19:00,69
27-09-09 18:00,90
27-09-09 17:00,93
27-09-09 16:00,54
27-09-09 15:00,22
27-09-09 14:00,24
27-09-09 13:00,28
27-09-09 12:00,36
27-09-09 11:00,13
27-09-09 10:00,43
27-09-09 09:00,91
27-09-09 08:00,131
27-09-09 07:00,104
27-09-09 06:00,24
27-09-09 05:00,28
27-09-09 04:00,18
27-09-09 03:00,
27-09-09 02:00,
27-09-09 01:00,
27-09-09 00:00,
26-09-09 23:00,
26-09-09 22:00,
26-09-09 21:00,
26-09-09 20:00,
26-09-09 19:00,
26-09-09 18:00,
26-09-09 17:00,
26-09-09 16:00,
26-09-09 15:00,
26-09-09 14:00,
26-09-09 13:00,
26-09-09 12:00,
26-09-09 11:00,
26-09-09 10:00,73
26-09-09 09:00,126
26-09-09 08:00,119
26-09-09 07:00,97
26-09-09 06:00,61
26-09-09 05:00,55
26-09-09 04:00,38
26-09-09 03:00,53
26-09-09 02:00,36
26-09-09 01:00,54
26-09-09 00:00,67
25-09-09 23:00,63
25-09-09 22:00,55
25-09-09 21:00,47
25-09-09 20:00,69
25-09-09 19:00,91
25-09-09 18:00,129
25-09-09 17:00,117
25-09-09 16:00,146
25-09-09 15:00,133
25-09-09 14:00,125
25-09-09 13:00,131
25-09-09 12:00,100
25-09-09 11:00,107
25-09-09 10:00,203
25-09-09 09:00,296
25-09-09 08:00,278
25-09-09 07:00,227
25-09-09 06:00,232
25-09-09 05:00,102
25-09-09 04:00,53
25-09-09 03:00,30
25-09-09 02:00,13
25-09-09 01:00,25
25-09-09 00:00,25
24-09-09 23:00,37
24-09-09 22:00,53
24-09-09 21:00,47
24-09-09 20:00,55
24-09-09 19:00,94
24-09-09 18:00,119
24-09-09 17:00,121
24-09-09 16:00,173
24-09-09 15:00,183
24-09-09 14:00,154
24-09-09 13:00,137
24-09-09 12:00,140
24-09-09 11:00,144
24-09-09 10:00,154
24-09-09 09:00,102
24-09-09 08:00,125
24-09-09 07:00,162
24-09-09 06:00,121
24-09-09 05:00,50
24-09-09 04:00,23
24-09-09 03:00,19
24-09-09 02:00,11
24-09-09 01:00,9
24-09-09 00:00,27
23-09-09 23:00,31
23-09-09 22:00,43
23-09-09 21:00,71
23-09-09 20:00,87
23-09-09 19:00,64
23-09-09 18:00,58
23-09-09 17:00,88
23-09-09 16:00,76
23-09-09 15:00,61
23-09-09 14:00,66
23-09-09 13:00,97
23-09-09 12:00,71
23-09-09 11:00,84
23-09-09 10:00,161
23-09-09 09:00,215
23-09-09 08:00,249
23-09-09 07:00,209
23-09-09 06:00,198
23-09-09 05:00,116
23-09-09 04:00,52
23-09-09 03:00,14
23-09-09 02:00,16
23-09-09 01:00,
23-09-09 00:00,
22-09-09 23:00,
22-09-09 22:00,
22-09-09 21:00,
22-09-09 20:00,
22-09-09 19:00,
22-09-09 18:00,
22-09-09 17:00,
22-09-09 16:00,
22-09-09 15:00,
22-09-09 14:00,
22-09-09 13:00,82
22-09-09 12:00,75
22-09-09 11:00,131
22-09-09 10:00,129
22-09-09 09:00,190
22-09-09 08:00,269
22-09-09 07:00,198
22-09-09 06:00,168
22-09-09 05:00,77
22-09-09 04:00,34
22-09-09 03:00,19
22-09-09 02:00,32
22-09-09 01:00,21
22-09-09 00:00,16
