Datum Zeit,Glauchau NO2
,µg/m³
01-10-09 00:00,17
30-09-09 23:00,21
30-09-09 22:00,26
30-09-09 21:00,28
30-09-09 20:00,33
30-09-09 19:00,29
30-09-09 18:00,30
30-09-09 17:00,24
30-09-09 16:00,25
30-09-09 15:00,22
30-09-09 14:00,19
30-09-09 13:00,16
30-09-09 12:00,18
30-09-09 11:00,19
30-09-09 10:00,25
30-09-09 09:00,25
30-09-09 08:00,26
30-09-09 07:00,34
30-09-09 06:00,20
30-09-09 05:00,12
30-09-09 04:00,8
30-09-09 03:00,6
30-09-09 02:00,8
30-09-09 01:00,14
30-09-09 00:00,16
29-09-09 23:00,16
29-09-09 22:00,17
29-09-09 21:00,18
29-09-09 20:00,18
29-09-09 19:00,20
29-09-09 18:00,23
29-09-09 17:00,26
29-09-09 16:00,25
29-09-09 15:00,26
29-09-09 14:00,19
29-09-09 13:00,17
29-09-09 12:00,18
29-09-09 11:00,19
29-09-09 10:00,20
29-09-09 09:00,24
29-09-09 08:00,25
29-09-09 07:00,32
29-09-09 06:00,26
29-09-09 05:00,17
29-09-09 04:00,15
29-09-09 03:00,13
29-09-09 02:00,13
29-09-09 01:00,15
29-09-09 00:00,18
28-09-09 23:00,23
28-09-09 22:00,32
28-09-09 21:00,33
28-09-09 20:00,40
28-09-09 19:00,43
28-09-09 18:00,36
28-09-09 17:00,37
28-09-09 16:00,33
28-09-09 15:00,27
28-09-09 14:00,22
28-09-09 13:00,21
28-09-09 12:00,22
28-09-09 11:00,28
28-09-09 10:00,33
28-09-09 09:00,39
28-09-09 08:00,37
28-09-09 07:00,29
28-09-09 06:00,23
28-09-09 05:00,21
28-09-09 04:00,17
28-09-09 03:00,16
28-09-09 02:00,18
28-09-09 01:00,20
28-09-09 00:00,17
27-09-09 23:00,27
27-09-09 22:00,37
27-09-09 21:00,47
27-09-09 20:00,55
27-09-09 19:00,59
27-09-09 18:00,38
27-09-09 17:00,16
27-09-09 16:00,12
27-09-09 15:00,12
27-09-09 14:00,12
27-09-09 13:00,16
27-09-09 12:00,21
27-09-09 11:00,21
27-09-09 10:00,14
27-09-09 09:00,11
27-09-09 08:00,13
27-09-09 07:00,14
27-09-09 06:00,15
27-09-09 05:00,15
27-09-09 04:00,16
27-09-09 03:00,17
27-09-09 02:00,18
27-09-09 01:00,21
27-09-09 00:00,26
26-09-09 23:00,32
26-09-09 22:00,38
26-09-09 21:00,43
26-09-09 20:00,41
26-09-09 19:00,40
26-09-09 18:00,28
26-09-09 17:00,10
26-09-09 16:00,10
26-09-09 15:00,11
26-09-09 14:00,14
26-09-09 13:00,18
26-09-09 12:00,21
26-09-09 11:00,23
26-09-09 10:00,16
26-09-09 09:00,15
26-09-09 08:00,16
26-09-09 07:00,15
26-09-09 06:00,14
26-09-09 05:00,15
26-09-09 04:00,16
26-09-09 03:00,18
26-09-09 02:00,17
26-09-09 01:00,19
26-09-09 00:00,22
25-09-09 23:00,27
25-09-09 22:00,34
25-09-09 21:00,38
25-09-09 20:00,47
25-09-09 19:00,45
25-09-09 18:00,38
25-09-09 17:00,21
25-09-09 16:00,18
25-09-09 15:00,19
25-09-09 14:00,19
25-09-09 13:00,24
25-09-09 12:00,29
25-09-09 11:00,31
25-09-09 10:00,30
25-09-09 09:00,29
25-09-09 08:00,25
25-09-09 07:00,30
25-09-09 06:00,20
25-09-09 05:00,20
25-09-09 04:00,19
25-09-09 03:00,17
25-09-09 02:00,18
25-09-09 01:00,20
25-09-09 00:00,22
24-09-09 23:00,25
24-09-09 22:00,26
24-09-09 21:00,33
24-09-09 20:00,35
24-09-09 19:00,42
24-09-09 18:00,41
24-09-09 17:00,33
24-09-09 16:00,31
24-09-09 15:00,33
24-09-09 14:00,27
24-09-09 13:00,26
24-09-09 12:00,27
24-09-09 11:00,28
24-09-09 10:00,30
24-09-09 09:00,32
24-09-09 08:00,38
24-09-09 07:00,41
24-09-09 06:00,34
24-09-09 05:00,27
24-09-09 04:00,25
24-09-09 03:00,22
24-09-09 02:00,16
24-09-09 01:00,18
24-09-09 00:00,21
23-09-09 23:00,25
23-09-09 22:00,23
23-09-09 21:00,30
23-09-09 20:00,34
23-09-09 19:00,32
23-09-09 18:00,25
23-09-09 17:00,19
23-09-09 16:00,20
23-09-09 15:00,23
23-09-09 14:00,23
23-09-09 13:00,20
23-09-09 12:00,20
23-09-09 11:00,22
