Datum Zeit,Annaberg-Buchholz NO2
,µg/m³
01-10-09 00:00,12
30-09-09 23:00,14
30-09-09 22:00,19
30-09-09 21:00,24
30-09-09 20:00,29
30-09-09 19:00,34
30-09-09 18:00,34
30-09-09 17:00,23
30-09-09 16:00,18
30-09-09 15:00,21
30-09-09 14:00,20
30-09-09 13:00,22
30-09-09 12:00,29
30-09-09 11:00,28
30-09-09 10:00,26
30-09-09 09:00,25
30-09-09 08:00,23
30-09-09 07:00,32
30-09-09 06:00,24
30-09-09 05:00,8
30-09-09 04:00,6
30-09-09 03:00,7
30-09-09 02:00,12
30-09-09 01:00,12
30-09-09 00:00,11
29-09-09 23:00,14
29-09-09 22:00,14
29-09-09 21:00,15
29-09-09 20:00,18
29-09-09 19:00,21
29-09-09 18:00,22
29-09-09 17:00,25
29-09-09 16:00,21
29-09-09 15:00,24
29-09-09 14:00,26
29-09-09 13:00,21
29-09-09 12:00,23
29-09-09 11:00,25
29-09-09 10:00,26
29-09-09 09:00,22
29-09-09 08:00,25
29-09-09 07:00,28
29-09-09 06:00,26
29-09-09 05:00,17
29-09-09 04:00,12
29-09-09 03:00,11
29-09-09 02:00,10
29-09-09 01:00,11
29-09-09 00:00,13
28-09-09 23:00,28
28-09-09 22:00,43
28-09-09 21:00,52
28-09-09 20:00,68
28-09-09 19:00,67
28-09-09 18:00,53
28-09-09 17:00,47
28-09-09 16:00,25
28-09-09 15:00,18
28-09-09 14:00,24
28-09-09 13:00,26
28-09-09 12:00,20
28-09-09 11:00,25
28-09-09 10:00,28
28-09-09 09:00,31
28-09-09 08:00,41
28-09-09 07:00,38
28-09-09 06:00,33
28-09-09 05:00,30
28-09-09 04:00,19
28-09-09 03:00,12
28-09-09 02:00,8
28-09-09 01:00,9
28-09-09 00:00,13
27-09-09 23:00,18
27-09-09 22:00,25
27-09-09 21:00,36
27-09-09 20:00,48
27-09-09 19:00,60
27-09-09 18:00,61
27-09-09 17:00,55
27-09-09 16:00,46
27-09-09 15:00,27
27-09-09 14:00,24
27-09-09 13:00,20
27-09-09 12:00,19
27-09-09 11:00,22
27-09-09 10:00,34
27-09-09 09:00,32
27-09-09 08:00,20
27-09-09 07:00,15
27-09-09 06:00,13
27-09-09 05:00,11
27-09-09 04:00,13
27-09-09 03:00,12
27-09-09 02:00,12
27-09-09 01:00,14
27-09-09 00:00,21
26-09-09 23:00,25
26-09-09 22:00,31
26-09-09 21:00,39
26-09-09 20:00,43
26-09-09 19:00,53
26-09-09 18:00,57
26-09-09 17:00,28
26-09-09 16:00,27
26-09-09 15:00,27
26-09-09 14:00,29
26-09-09 13:00,24
26-09-09 12:00,24
26-09-09 11:00,32
26-09-09 10:00,47
26-09-09 09:00,40
26-09-09 08:00,27
26-09-09 07:00,21
26-09-09 06:00,18
26-09-09 05:00,12
26-09-09 04:00,12
26-09-09 03:00,8
26-09-09 02:00,9
26-09-09 01:00,10
26-09-09 00:00,12
25-09-09 23:00,13
25-09-09 22:00,16
25-09-09 21:00,22
25-09-09 20:00,38
25-09-09 19:00,55
25-09-09 18:00,41
25-09-09 17:00,29
25-09-09 16:00,18
25-09-09 15:00,18
25-09-09 14:00,23
25-09-09 13:00,17
25-09-09 12:00,25
25-09-09 11:00,30
25-09-09 10:00,27
25-09-09 09:00,27
25-09-09 08:00,26
25-09-09 07:00,34
25-09-09 06:00,28
25-09-09 05:00,21
25-09-09 04:00,14
25-09-09 03:00,10
25-09-09 02:00,7
25-09-09 01:00,9
25-09-09 00:00,14
24-09-09 23:00,17
24-09-09 22:00,19
24-09-09 21:00,21
24-09-09 20:00,21
24-09-09 19:00,34
24-09-09 18:00,38
24-09-09 17:00,32
24-09-09 16:00,29
24-09-09 15:00,28
24-09-09 14:00,30
24-09-09 13:00,29
24-09-09 12:00,19
24-09-09 11:00,18
24-09-09 10:00,23
24-09-09 09:00,30
24-09-09 08:00,27
24-09-09 07:00,26
24-09-09 06:00,29
24-09-09 05:00,17
24-09-09 04:00,22
24-09-09 03:00,17
24-09-09 02:00,13
24-09-09 01:00,11
24-09-09 00:00,17
23-09-09 23:00,20
23-09-09 22:00,31
23-09-09 21:00,36
23-09-09 20:00,49
23-09-09 19:00,51
23-09-09 18:00,55
23-09-09 17:00,25
23-09-09 16:00,21
23-09-09 15:00,21
23-09-09 14:00,19
23-09-09 13:00,16
23-09-09 12:00,20
23-09-09 11:00,18
23-09-09 10:00,20
23-09-09 09:00,42
23-09-09 08:00,46
23-09-09 07:00,42
23-09-09 06:00,35
23-09-09 05:00,24
23-09-09 04:00,17
23-09-09 03:00,8
23-09-09 02:00,7
23-09-09 01:00,9
23-09-09 00:00,11
22-09-09 23:00,15
22-09-09 22:00,22
22-09-09 21:00,28
22-09-09 20:00,46
22-09-09 19:00,69
22-09-09 18:00,67
22-09-09 17:00,38
22-09-09 16:00,24
22-09-09 15:00,19
22-09-09 14:00,20
22-09-09 13:00,18
22-09-09 12:00,27
22-09-09 11:00,25
22-09-09 10:00,24
22-09-09 09:00,30
22-09-09 08:00,34
22-09-09 07:00,34
22-09-09 06:00,31
22-09-09 05:00,21
22-09-09 04:00,17
22-09-09 03:00,11
22-09-09 02:00,9
22-09-09 01:00,7
22-09-09 00:00,8
21-09-09 23:00,12
21-09-09 22:00,14
21-09-09 21:00,21
21-09-09 20:00,31
21-09-09 19:00,52
21-09-09 18:00,38
21-09-09 17:00,38
21-09-09 16:00,31
21-09-09 15:00,29
21-09-09 14:00,26
21-09-09 13:00,26
21-09-09 12:00,24
21-09-09 11:00,28
21-09-09 10:00,39
21-09-09 09:00,45
21-09-09 08:00,30
21-09-09 07:00,38
21-09-09 06:00,36
21-09-09 05:00,26
21-09-09 04:00,20
21-09-09 03:00,10
21-09-09 02:00,7
21-09-09 01:00,9
21-09-09 00:00,12
20-09-09 23:00,16
20-09-09 22:00,22
20-09-09 21:00,31
20-09-09 20:00,43
20-09-09 19:00,60
20-09-09 18:00,75
20-09-09 17:00,31
20-09-09 16:00,22
20-09-09 15:00,13
20-09-09 14:00,12
20-09-09 13:00,15
20-09-09 12:00,11
20-09-09 11:00,16
20-09-09 10:00,15
20-09-09 09:00,16
20-09-09 08:00,13
20-09-09 07:00,12
20-09-09 06:00,13
20-09-09 05:00,15
20-09-09 04:00,23
20-09-09 03:00,20
20-09-09 02:00,23
20-09-09 01:00,21
20-09-09 00:00,29
19-09-09 23:00,37
19-09-09 22:00,45
19-09-09 21:00,57
19-09-09 20:00,56
19-09-09 19:00,82
19-09-09 18:00,89
19-09-09 17:00,34
19-09-09 16:00,24
19-09-09 15:00,23
19-09-09 14:00,30
19-09-09 13:00,20
19-09-09 12:00,18
19-09-09 11:00,25
19-09-09 10:00,34
19-09-09 09:00,41
19-09-09 08:00,48
19-09-09 07:00,42
19-09-09 06:00,42
19-09-09 05:00,31
19-09-09 04:00,27
19-09-09 03:00,26
19-09-09 02:00,21
19-09-09 01:00,20
19-09-09 00:00,29
18-09-09 23:00,33
18-09-09 22:00,44
18-09-09 21:00,42
18-09-09 20:00,51
18-09-09 19:00,61
18-09-09 18:00,74
18-09-09 17:00,49
18-09-09 16:00,55
18-09-09 15:00,51
18-09-09 14:00,44
18-09-09 13:00,31
18-09-09 12:00,26
18-09-09 11:00,37
18-09-09 10:00,31
18-09-09 09:00,30
18-09-09 08:00,31
18-09-09 07:00,29
18-09-09 06:00,27
18-09-09 05:00,24
18-09-09 04:00,16
18-09-09 03:00,10
18-09-09 02:00,10
18-09-09 01:00,10
18-09-09 00:00,15
17-09-09 23:00,23
17-09-09 22:00,28
17-09-09 21:00,28
17-09-09 20:00,34
17-09-09 19:00,27
17-09-09 18:00,23
17-09-09 17:00,30
17-09-09 16:00,29
17-09-09 15:00,25
17-09-09 14:00,21
17-09-09 13:00,20
17-09-09 12:00,20
17-09-09 11:00,22
17-09-09 10:00,18
17-09-09 09:00,18
17-09-09 08:00,17
17-09-09 07:00,21
17-09-09 06:00,16
17-09-09 05:00,12
17-09-09 04:00,10
17-09-09 03:00,7
17-09-09 02:00,8
17-09-09 01:00,8
17-09-09 00:00,10
16-09-09 23:00,14
16-09-09 22:00,26
16-09-09 21:00,31
16-09-09 20:00,40
16-09-09 19:00,55
16-09-09 18:00,43
16-09-09 17:00,28
16-09-09 16:00,23
16-09-09 15:00,23
16-09-09 14:00,27
16-09-09 13:00,26
16-09-09 12:00,24
16-09-09 11:00,31
16-09-09 10:00,29
16-09-09 09:00,38
16-09-09 08:00,34
16-09-09 07:00,33
16-09-09 06:00,25
16-09-09 05:00,16
16-09-09 04:00,14
