Datum Zeit,Plauen-Sued NO2
,µg/m³
01-10-09 00:00,16
30-09-09 23:00,20
30-09-09 22:00,21
30-09-09 21:00,23
30-09-09 20:00,25
30-09-09 19:00,34
30-09-09 18:00,44
30-09-09 17:00,44
30-09-09 16:00,44
30-09-09 15:00,
30-09-09 14:00,
30-09-09 13:00,
30-09-09 12:00,
30-09-09 11:00,45
30-09-09 10:00,51
30-09-09 09:00,52
30-09-09 08:00,47
30-09-09 07:00,58
30-09-09 06:00,33
30-09-09 05:00,22
30-09-09 04:00,21
30-09-09 03:00,16
30-09-09 02:00,16
30-09-09 01:00,15
30-09-09 00:00,17
29-09-09 23:00,22
29-09-09 22:00,24
29-09-09 21:00,32
29-09-09 20:00,33
29-09-09 19:00,38
29-09-09 18:00,38
29-09-09 17:00,39
29-09-09 16:00,34
29-09-09 15:00,40
29-09-09 14:00,38
29-09-09 13:00,27
29-09-09 12:00,31
29-09-09 11:00,41
29-09-09 10:00,33
29-09-09 09:00,38
29-09-09 08:00,51
29-09-09 07:00,60
29-09-09 06:00,62
29-09-09 05:00,52
29-09-09 04:00,35
29-09-09 03:00,25
29-09-09 02:00,15
29-09-09 01:00,18
29-09-09 00:00,22
28-09-09 23:00,18
28-09-09 22:00,28
28-09-09 21:00,38
28-09-09 20:00,42
28-09-09 19:00,67
28-09-09 18:00,65
28-09-09 17:00,48
28-09-09 16:00,38
28-09-09 15:00,46
28-09-09 14:00,46
28-09-09 13:00,31
28-09-09 12:00,28
28-09-09 11:00,45
28-09-09 10:00,49
28-09-09 09:00,41
28-09-09 08:00,49
28-09-09 07:00,74
28-09-09 06:00,69
28-09-09 05:00,43
28-09-09 04:00,27
28-09-09 03:00,21
28-09-09 02:00,15
28-09-09 01:00,15
28-09-09 00:00,16
27-09-09 23:00,14
27-09-09 22:00,24
27-09-09 21:00,24
27-09-09 20:00,30
27-09-09 19:00,47
27-09-09 18:00,47
27-09-09 17:00,22
27-09-09 16:00,18
27-09-09 15:00,20
27-09-09 14:00,24
27-09-09 13:00,19
27-09-09 12:00,28
27-09-09 11:00,35
27-09-09 10:00,29
27-09-09 09:00,8
27-09-09 08:00,6
27-09-09 07:00,9
27-09-09 06:00,8
27-09-09 05:00,6
27-09-09 04:00,6
27-09-09 03:00,8
27-09-09 02:00,10
27-09-09 01:00,15
27-09-09 00:00,15
26-09-09 23:00,17
26-09-09 22:00,22
26-09-09 21:00,23
26-09-09 20:00,32
26-09-09 19:00,45
26-09-09 18:00,49
26-09-09 17:00,38
26-09-09 16:00,24
26-09-09 15:00,25
26-09-09 14:00,25
26-09-09 13:00,21
26-09-09 12:00,26
26-09-09 11:00,33
26-09-09 10:00,39
26-09-09 09:00,21
26-09-09 08:00,19
26-09-09 07:00,21
26-09-09 06:00,17
26-09-09 05:00,16
26-09-09 04:00,15
26-09-09 03:00,17
26-09-09 02:00,18
26-09-09 01:00,15
26-09-09 00:00,15
25-09-09 23:00,20
25-09-09 22:00,31
25-09-09 21:00,31
25-09-09 20:00,40
25-09-09 19:00,63
25-09-09 18:00,51
25-09-09 17:00,43
25-09-09 16:00,32
25-09-09 15:00,29
25-09-09 14:00,33
