Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-09-09,21
29-09-09,32
28-09-09,56
27-09-09,33
26-09-09,31
25-09-09,33
24-09-09,36
23-09-09,30
22-09-09,52
21-09-09,54
20-09-09,40
19-09-09,27
18-09-09,28
17-09-09,36
16-09-09,54
15-09-09,48
14-09-09,26
13-09-09,18
12-09-09,19
11-09-09,25
10-09-09,41
09-09-09,27
08-09-09,21
07-09-09,27
06-09-09,14
05-09-09,11
04-09-09,20
03-09-09,20
02-09-09,23
01-09-09,29

