Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-09-09,18
29-09-09,30
28-09-09,56
27-09-09,30
26-09-09,28
25-09-09,34
24-09-09,30
23-09-09,31
22-09-09,64
21-09-09,60
20-09-09,39
19-09-09,35
18-09-09,22
17-09-09,27
16-09-09,53
15-09-09,39
14-09-09,18
13-09-09,18
12-09-09,25
11-09-09,20
10-09-09,50
09-09-09,28
08-09-09,24
07-09-09,26
06-09-09,17
05-09-09,9
04-09-09,17
03-09-09,15
02-09-09,19
01-09-09,31

