Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-09-09,
29-09-09,13.70
28-09-09,
27-09-09,21.39
26-09-09,
25-09-09,17.22
24-09-09,
23-09-09,12.58
22-09-09,
21-09-09,36.82
20-09-09,
19-09-09,15.63
18-09-09,
17-09-09,8.39
16-09-09,
15-09-09,22.85
14-09-09,
13-09-09,5.42
12-09-09,
11-09-09,8.93
10-09-09,
09-09-09,16.94
08-09-09,
07-09-09,10.97
06-09-09,
05-09-09,5.39
04-09-09,
03-09-09,
02-09-09,
01-09-09,

