Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-09-09,10
29-09-09,25
28-09-09,42
27-09-09,29
26-09-09,24
25-09-09,23
24-09-09,24
23-09-09,28
22-09-09,44
21-09-09,46
20-09-09,35
19-09-09,23
18-09-09,22
17-09-09,28
16-09-09,46
15-09-09,39
14-09-09,15
13-09-09,11
12-09-09,16
11-09-09,18
10-09-09,32
09-09-09,22
08-09-09,22
07-09-09,17
06-09-09,10
05-09-09,8
04-09-09,8
03-09-09,13
02-09-09,15
01-09-09,23

