Datum Zeit,Bautzen PM10
,µg/m³
30-09-09,14
29-09-09,28
28-09-09,52
27-09-09,35
26-09-09,31
25-09-09,30
24-09-09,28
23-09-09,
22-09-09,
21-09-09,52
20-09-09,39
19-09-09,34
18-09-09,29
17-09-09,37
16-09-09,53
15-09-09,53
14-09-09,23
13-09-09,14
12-09-09,18
11-09-09,22
10-09-09,36
09-09-09,27
08-09-09,20
07-09-09,19
06-09-09,15
05-09-09,11
04-09-09,12
03-09-09,15
02-09-09,22
01-09-09,22

