Datum Zeit,Bautzen NO2
,µg/m³
01-10-09 00:00,11
30-09-09 23:00,10
30-09-09 22:00,13
30-09-09 21:00,19
30-09-09 20:00,24
30-09-09 19:00,33
30-09-09 18:00,31
30-09-09 17:00,23
30-09-09 16:00,18
30-09-09 15:00,13
30-09-09 14:00,14
30-09-09 13:00,13
30-09-09 12:00,13
30-09-09 11:00,17
30-09-09 10:00,14
30-09-09 09:00,19
30-09-09 08:00,21
30-09-09 07:00,39
30-09-09 06:00,36
30-09-09 05:00,21
30-09-09 04:00,9
30-09-09 03:00,7
30-09-09 02:00,5
30-09-09 01:00,5
30-09-09 00:00,7
29-09-09 23:00,9
29-09-09 22:00,12
29-09-09 21:00,9
29-09-09 20:00,15
29-09-09 19:00,13
29-09-09 18:00,20
29-09-09 17:00,23
29-09-09 16:00,22
29-09-09 15:00,23
29-09-09 14:00,21
29-09-09 13:00,20
29-09-09 12:00,18
29-09-09 11:00,20
29-09-09 10:00,21
29-09-09 09:00,22
29-09-09 08:00,24
29-09-09 07:00,25
29-09-09 06:00,22
29-09-09 05:00,19
29-09-09 04:00,15
29-09-09 03:00,13
29-09-09 02:00,13
29-09-09 01:00,13
29-09-09 00:00,14
28-09-09 23:00,14
28-09-09 22:00,16
28-09-09 21:00,18
28-09-09 20:00,21
28-09-09 19:00,30
28-09-09 18:00,30
28-09-09 17:00,28
28-09-09 16:00,31
28-09-09 15:00,25
28-09-09 14:00,23
28-09-09 13:00,22
28-09-09 12:00,21
28-09-09 11:00,22
28-09-09 10:00,24
28-09-09 09:00,26
28-09-09 08:00,31
28-09-09 07:00,59
28-09-09 06:00,43
28-09-09 05:00,33
28-09-09 04:00,19
28-09-09 03:00,14
28-09-09 02:00,12
28-09-09 01:00,13
28-09-09 00:00,16
27-09-09 23:00,15
27-09-09 22:00,23
27-09-09 21:00,33
27-09-09 20:00,57
27-09-09 19:00,54
27-09-09 18:00,36
27-09-09 17:00,22
27-09-09 16:00,12
27-09-09 15:00,11
27-09-09 14:00,10
27-09-09 13:00,9
27-09-09 12:00,8
27-09-09 11:00,11
27-09-09 10:00,12
27-09-09 09:00,19
27-09-09 08:00,22
27-09-09 07:00,24
27-09-09 06:00,17
27-09-09 05:00,14
27-09-09 04:00,11
27-09-09 03:00,17
27-09-09 02:00,20
27-09-09 01:00,20
27-09-09 00:00,28
26-09-09 23:00,36
26-09-09 22:00,40
26-09-09 21:00,45
26-09-09 20:00,57
26-09-09 19:00,65
26-09-09 18:00,38
26-09-09 17:00,23
26-09-09 16:00,18
26-09-09 15:00,11
26-09-09 14:00,9
26-09-09 13:00,8
26-09-09 12:00,10
26-09-09 11:00,14
26-09-09 10:00,14
26-09-09 09:00,18
26-09-09 08:00,19
26-09-09 07:00,24
26-09-09 06:00,22
26-09-09 05:00,16
26-09-09 04:00,15
26-09-09 03:00,12
26-09-09 02:00,12
26-09-09 01:00,18
26-09-09 00:00,20
25-09-09 23:00,26
25-09-09 22:00,34
25-09-09 21:00,45
25-09-09 20:00,50
25-09-09 19:00,51
25-09-09 18:00,39
25-09-09 17:00,25
25-09-09 16:00,22
25-09-09 15:00,23
25-09-09 14:00,20
25-09-09 13:00,19
25-09-09 12:00,16
25-09-09 11:00,16
25-09-09 10:00,15
25-09-09 09:00,20
25-09-09 08:00,31
25-09-09 07:00,35
25-09-09 06:00,42
25-09-09 05:00,32
25-09-09 04:00,23
25-09-09 03:00,15
25-09-09 02:00,12
25-09-09 01:00,14
25-09-09 00:00,19
24-09-09 23:00,23
24-09-09 22:00,24
24-09-09 21:00,28
24-09-09 20:00,34
24-09-09 19:00,34
24-09-09 18:00,32
24-09-09 17:00,26
24-09-09 16:00,22
24-09-09 15:00,23
24-09-09 14:00,21
24-09-09 13:00,19
24-09-09 12:00,22
24-09-09 11:00,21
24-09-09 10:00,26
24-09-09 09:00,26
24-09-09 08:00,37
24-09-09 07:00,41
24-09-09 06:00,36
24-09-09 05:00,24
24-09-09 04:00,18
24-09-09 03:00,21
24-09-09 02:00,18
24-09-09 01:00,19
24-09-09 00:00,18
23-09-09 23:00,19
23-09-09 22:00,25
23-09-09 21:00,27
23-09-09 20:00,21
23-09-09 19:00,19
23-09-09 18:00,22
23-09-09 17:00,19
23-09-09 16:00,
23-09-09 15:00,
23-09-09 14:00,
23-09-09 13:00,
23-09-09 12:00,
23-09-09 11:00,20
23-09-09 10:00,22
23-09-09 09:00,23
23-09-09 08:00,34
23-09-09 07:00,49
23-09-09 06:00,49
23-09-09 05:00,40
23-09-09 04:00,26
23-09-09 03:00,12
23-09-09 02:00,14
23-09-09 01:00,13
23-09-09 00:00,15
22-09-09 23:00,17
22-09-09 22:00,24
22-09-09 21:00,34
22-09-09 20:00,36
22-09-09 19:00,40
22-09-09 18:00,47
22-09-09 17:00,30
22-09-09 16:00,25
22-09-09 15:00,24
22-09-09 14:00,15
22-09-09 13:00,18
22-09-09 12:00,14
22-09-09 11:00,
22-09-09 10:00,
22-09-09 09:00,35
22-09-09 08:00,45
22-09-09 07:00,44
22-09-09 06:00,45
22-09-09 05:00,37
22-09-09 04:00,24
22-09-09 03:00,19
22-09-09 02:00,14
22-09-09 01:00,16
22-09-09 00:00,19
21-09-09 23:00,22
21-09-09 22:00,24
21-09-09 21:00,40
21-09-09 20:00,47
21-09-09 19:00,29
21-09-09 18:00,28
21-09-09 17:00,28
21-09-09 16:00,29
21-09-09 15:00,23
21-09-09 14:00,23
21-09-09 13:00,23
21-09-09 12:00,22
21-09-09 11:00,29
21-09-09 10:00,26
21-09-09 09:00,31
21-09-09 08:00,49
21-09-09 07:00,52
21-09-09 06:00,47
21-09-09 05:00,37
21-09-09 04:00,24
21-09-09 03:00,15
21-09-09 02:00,13
21-09-09 01:00,11
21-09-09 00:00,12
20-09-09 23:00,16
20-09-09 22:00,23
20-09-09 21:00,25
20-09-09 20:00,23
20-09-09 19:00,16
20-09-09 18:00,9
20-09-09 17:00,4
20-09-09 16:00,3
20-09-09 15:00,4
20-09-09 14:00,6
20-09-09 13:00,4
20-09-09 12:00,4
20-09-09 11:00,5
20-09-09 10:00,6
20-09-09 09:00,10
20-09-09 08:00,16
20-09-09 07:00,19
20-09-09 06:00,28
20-09-09 05:00,23
20-09-09 04:00,17
20-09-09 03:00,16
20-09-09 02:00,25
20-09-09 01:00,29
20-09-09 00:00,42
19-09-09 23:00,37
19-09-09 22:00,52
19-09-09 21:00,47
19-09-09 20:00,41
19-09-09 19:00,39
19-09-09 18:00,28
19-09-09 17:00,22
19-09-09 16:00,15
19-09-09 15:00,13
19-09-09 14:00,12
19-09-09 13:00,17
19-09-09 12:00,16
19-09-09 11:00,15
19-09-09 10:00,18
19-09-09 09:00,21
19-09-09 08:00,28
19-09-09 07:00,39
19-09-09 06:00,36
19-09-09 05:00,35
19-09-09 04:00,33
19-09-09 03:00,29
19-09-09 02:00,31
19-09-09 01:00,32
19-09-09 00:00,42
18-09-09 23:00,42
18-09-09 22:00,54
18-09-09 21:00,49
18-09-09 20:00,67
18-09-09 19:00,56
18-09-09 18:00,48
18-09-09 17:00,31
18-09-09 16:00,29
18-09-09 15:00,21
18-09-09 14:00,23
18-09-09 13:00,17
18-09-09 12:00,19
18-09-09 11:00,25
18-09-09 10:00,33
18-09-09 09:00,47
18-09-09 08:00,37
18-09-09 07:00,38
18-09-09 06:00,46
18-09-09 05:00,33
18-09-09 04:00,27
18-09-09 03:00,16
18-09-09 02:00,8
18-09-09 01:00,17
18-09-09 00:00,18
17-09-09 23:00,13
17-09-09 22:00,13
17-09-09 21:00,17
17-09-09 20:00,55
17-09-09 19:00,68
17-09-09 18:00,55
17-09-09 17:00,49
17-09-09 16:00,34
17-09-09 15:00,37
17-09-09 14:00,29
17-09-09 13:00,23
17-09-09 12:00,26
17-09-09 11:00,33
17-09-09 10:00,30
17-09-09 09:00,36
17-09-09 08:00,34
17-09-09 07:00,28
17-09-09 06:00,25
17-09-09 05:00,15
17-09-09 04:00,9
17-09-09 03:00,9
17-09-09 02:00,10
17-09-09 01:00,8
17-09-09 00:00,9
16-09-09 23:00,14
16-09-09 22:00,25
16-09-09 21:00,40
16-09-09 20:00,63
16-09-09 19:00,58
16-09-09 18:00,49
16-09-09 17:00,41
16-09-09 16:00,43
16-09-09 15:00,30
16-09-09 14:00,23
16-09-09 13:00,23
16-09-09 12:00,16
16-09-09 11:00,20
16-09-09 10:00,26
16-09-09 09:00,28
16-09-09 08:00,32
16-09-09 07:00,35
16-09-09 06:00,35
16-09-09 05:00,27
16-09-09 04:00,26
16-09-09 03:00,21
16-09-09 02:00,28
16-09-09 01:00,34
16-09-09 00:00,40
15-09-09 23:00,25
15-09-09 22:00,23
15-09-09 21:00,22
15-09-09 20:00,26
15-09-09 19:00,31
15-09-09 18:00,33
15-09-09 17:00,32
15-09-09 16:00,27
15-09-09 15:00,27
15-09-09 14:00,29
15-09-09 13:00,23
15-09-09 12:00,24
15-09-09 11:00,30
15-09-09 10:00,30
15-09-09 09:00,34
15-09-09 08:00,33
15-09-09 07:00,39
15-09-09 06:00,44
