Datum Zeit,Dresden-Bergstraße NO2
,µg/m³
01-10-09 00:00,32
30-09-09 23:00,37
30-09-09 22:00,45
30-09-09 21:00,61
30-09-09 20:00,83
30-09-09 19:00,122
30-09-09 18:00,98
30-09-09 17:00,83
30-09-09 16:00,82
30-09-09 15:00,68
30-09-09 14:00,70
30-09-09 13:00,69
30-09-09 12:00,80
30-09-09 11:00,90
30-09-09 10:00,74
30-09-09 09:00,73
30-09-09 08:00,92
30-09-09 07:00,82
30-09-09 06:00,74
30-09-09 05:00,35
30-09-09 04:00,18
30-09-09 03:00,15
30-09-09 02:00,13
30-09-09 01:00,14
30-09-09 00:00,29
29-09-09 23:00,25
29-09-09 22:00,30
29-09-09 21:00,31
29-09-09 20:00,48
29-09-09 19:00,50
29-09-09 18:00,65
29-09-09 17:00,63
29-09-09 16:00,75
29-09-09 15:00,72
29-09-09 14:00,73
29-09-09 13:00,63
29-09-09 12:00,56
29-09-09 11:00,60
29-09-09 10:00,60
29-09-09 09:00,64
29-09-09 08:00,65
29-09-09 07:00,67
29-09-09 06:00,50
29-09-09 05:00,35
29-09-09 04:00,26
29-09-09 03:00,21
29-09-09 02:00,22
29-09-09 01:00,23
29-09-09 00:00,26
28-09-09 23:00,29
28-09-09 22:00,41
28-09-09 21:00,57
28-09-09 20:00,77
28-09-09 19:00,96
28-09-09 18:00,94
28-09-09 17:00,86
28-09-09 16:00,94
28-09-09 15:00,74
28-09-09 14:00,73
28-09-09 13:00,60
28-09-09 12:00,67
28-09-09 11:00,74
28-09-09 10:00,80
28-09-09 09:00,120
28-09-09 08:00,83
28-09-09 07:00,91
28-09-09 06:00,65
28-09-09 05:00,51
28-09-09 04:00,40
28-09-09 03:00,34
28-09-09 02:00,32
28-09-09 01:00,44
28-09-09 00:00,48
27-09-09 23:00,50
27-09-09 22:00,69
27-09-09 21:00,83
27-09-09 20:00,91
27-09-09 19:00,99
27-09-09 18:00,123
27-09-09 17:00,115
27-09-09 16:00,68
27-09-09 15:00,37
27-09-09 14:00,46
27-09-09 13:00,43
27-09-09 12:00,38
27-09-09 11:00,20
27-09-09 10:00,37
27-09-09 09:00,58
27-09-09 08:00,56
27-09-09 07:00,46
27-09-09 06:00,34
27-09-09 05:00,40
27-09-09 04:00,39
27-09-09 03:00,
27-09-09 02:00,
27-09-09 01:00,
27-09-09 00:00,
26-09-09 23:00,
26-09-09 22:00,
26-09-09 21:00,
26-09-09 20:00,
26-09-09 19:00,
26-09-09 18:00,
26-09-09 17:00,
26-09-09 16:00,
26-09-09 15:00,
26-09-09 14:00,
26-09-09 13:00,
26-09-09 12:00,
26-09-09 11:00,
26-09-09 10:00,48
26-09-09 09:00,53
26-09-09 08:00,61
26-09-09 07:00,39
26-09-09 06:00,36
26-09-09 05:00,41
26-09-09 04:00,43
26-09-09 03:00,33
26-09-09 02:00,40
26-09-09 01:00,40
26-09-09 00:00,54
25-09-09 23:00,59
25-09-09 22:00,57
25-09-09 21:00,63
25-09-09 20:00,76
25-09-09 19:00,92
25-09-09 18:00,89
25-09-09 17:00,77
25-09-09 16:00,101
25-09-09 15:00,91
25-09-09 14:00,84
25-09-09 13:00,89
25-09-09 12:00,60
25-09-09 11:00,63
25-09-09 10:00,77
25-09-09 09:00,85
25-09-09 08:00,92
25-09-09 07:00,73
25-09-09 06:00,69
25-09-09 05:00,37
25-09-09 04:00,30
25-09-09 03:00,24
25-09-09 02:00,23
25-09-09 01:00,29
25-09-09 00:00,28
24-09-09 23:00,40
24-09-09 22:00,47
24-09-09 21:00,45
24-09-09 20:00,55
24-09-09 19:00,76
24-09-09 18:00,81
24-09-09 17:00,79
24-09-09 16:00,95
24-09-09 15:00,102
24-09-09 14:00,83
24-09-09 13:00,85
24-09-09 12:00,74
24-09-09 11:00,79
24-09-09 10:00,82
24-09-09 09:00,62
24-09-09 08:00,63
24-09-09 07:00,76
24-09-09 06:00,57
24-09-09 05:00,37
24-09-09 04:00,22
24-09-09 03:00,28
24-09-09 02:00,21
24-09-09 01:00,22
24-09-09 00:00,30
23-09-09 23:00,38
23-09-09 22:00,52
23-09-09 21:00,66
23-09-09 20:00,75
23-09-09 19:00,62
23-09-09 18:00,57
23-09-09 17:00,70
23-09-09 16:00,66
23-09-09 15:00,65
23-09-09 14:00,67
23-09-09 13:00,83
23-09-09 12:00,68
23-09-09 11:00,80
23-09-09 10:00,97
23-09-09 09:00,79
23-09-09 08:00,86
23-09-09 07:00,75
23-09-09 06:00,75
23-09-09 05:00,46
23-09-09 04:00,34
23-09-09 03:00,24
23-09-09 02:00,28
23-09-09 01:00,
23-09-09 00:00,
22-09-09 23:00,
22-09-09 22:00,
22-09-09 21:00,
22-09-09 20:00,
22-09-09 19:00,
22-09-09 18:00,
22-09-09 17:00,
22-09-09 16:00,
22-09-09 15:00,
22-09-09 14:00,
22-09-09 13:00,70
22-09-09 12:00,61
22-09-09 11:00,88
22-09-09 10:00,81
22-09-09 09:00,83
22-09-09 08:00,99
22-09-09 07:00,80
22-09-09 06:00,62
22-09-09 05:00,46
22-09-09 04:00,39
22-09-09 03:00,25
22-09-09 02:00,27
22-09-09 01:00,31
22-09-09 00:00,45
21-09-09 23:00,36
21-09-09 22:00,55
21-09-09 21:00,61
21-09-09 20:00,75
21-09-09 19:00,70
21-09-09 18:00,77
21-09-09 17:00,100
21-09-09 16:00,83
21-09-09 15:00,77
21-09-09 14:00,76
21-09-09 13:00,62
21-09-09 12:00,59
21-09-09 11:00,75
21-09-09 10:00,88
21-09-09 09:00,87
21-09-09 08:00,107
21-09-09 07:00,89
21-09-09 06:00,90
21-09-09 05:00,53
21-09-09 04:00,50
21-09-09 03:00,34
21-09-09 02:00,43
21-09-09 01:00,46
21-09-09 00:00,63
20-09-09 23:00,69
20-09-09 22:00,74
20-09-09 21:00,82
20-09-09 20:00,99
20-09-09 19:00,124
20-09-09 18:00,90
20-09-09 17:00,73
20-09-09 16:00,71
20-09-09 15:00,72
20-09-09 14:00,68
20-09-09 13:00,59
20-09-09 12:00,53
20-09-09 11:00,49
20-09-09 10:00,40
20-09-09 09:00,48
20-09-09 08:00,42
20-09-09 07:00,46
20-09-09 06:00,39
20-09-09 05:00,38
20-09-09 04:00,44
20-09-09 03:00,42
20-09-09 02:00,47
20-09-09 01:00,67
20-09-09 00:00,84
19-09-09 23:00,74
19-09-09 22:00,88
19-09-09 21:00,107
19-09-09 20:00,91
19-09-09 19:00,85
19-09-09 18:00,71
19-09-09 17:00,49
19-09-09 16:00,53
19-09-09 15:00,51
19-09-09 14:00,37
19-09-09 13:00,44
19-09-09 12:00,41
19-09-09 11:00,41
19-09-09 10:00,42
19-09-09 09:00,41
19-09-09 08:00,44
19-09-09 07:00,28
