Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-09-09,
29-09-09,17.60
28-09-09,
27-09-09,19.35
26-09-09,
25-09-09,15.50
24-09-09,
23-09-09,16.24
22-09-09,
21-09-09,33.30
20-09-09,
19-09-09,15.54
18-09-09,
17-09-09,20.31
16-09-09,
15-09-09,32.04
14-09-09,
13-09-09,7.56
12-09-09,
11-09-09,11.43
10-09-09,
09-09-09,16.95
08-09-09,
07-09-09,13.22
06-09-09,
05-09-09,5.96
04-09-09,
03-09-09,11.54
02-09-09,
01-09-09,12.42

