Datum Zeit,Dresden-Winckelmannstr. NO2
,µg/m³
01-10-09 00:00,24
30-09-09 23:00,27
30-09-09 22:00,40
30-09-09 21:00,46
30-09-09 20:00,62
30-09-09 19:00,55
30-09-09 18:00,31
30-09-09 17:00,23
30-09-09 16:00,22
30-09-09 15:00,22
30-09-09 14:00,18
30-09-09 13:00,17
30-09-09 12:00,18
30-09-09 11:00,21
30-09-09 10:00,19
30-09-09 09:00,27
30-09-09 08:00,43
30-09-09 07:00,38
30-09-09 06:00,20
30-09-09 05:00,10
30-09-09 04:00,9
30-09-09 03:00,7
30-09-09 02:00,6
30-09-09 01:00,7
30-09-09 00:00,7
29-09-09 23:00,8
29-09-09 22:00,11
29-09-09 21:00,15
29-09-09 20:00,24
29-09-09 19:00,27
29-09-09 18:00,21
29-09-09 17:00,20
29-09-09 16:00,20
29-09-09 15:00,18
29-09-09 14:00,18
29-09-09 13:00,15
29-09-09 12:00,16
29-09-09 11:00,18
29-09-09 10:00,18
29-09-09 09:00,21
29-09-09 08:00,23
29-09-09 07:00,24
29-09-09 06:00,21
29-09-09 05:00,18
29-09-09 04:00,17
29-09-09 03:00,17
29-09-09 02:00,15
29-09-09 01:00,14
29-09-09 00:00,19
28-09-09 23:00,17
28-09-09 22:00,19
28-09-09 21:00,18
28-09-09 20:00,24
28-09-09 19:00,36
28-09-09 18:00,30
28-09-09 17:00,26
28-09-09 16:00,24
28-09-09 15:00,23
28-09-09 14:00,20
28-09-09 13:00,21
28-09-09 12:00,25
28-09-09 11:00,16
28-09-09 10:00,30
28-09-09 09:00,49
28-09-09 08:00,38
28-09-09 07:00,34
28-09-09 06:00,33
28-09-09 05:00,30
28-09-09 04:00,26
28-09-09 03:00,29
28-09-09 02:00,38
28-09-09 01:00,45
28-09-09 00:00,44
27-09-09 23:00,35
27-09-09 22:00,45
27-09-09 21:00,52
27-09-09 20:00,64
27-09-09 19:00,73
27-09-09 18:00,39
27-09-09 17:00,15
27-09-09 16:00,10
27-09-09 15:00,8
27-09-09 14:00,8
27-09-09 13:00,8
27-09-09 12:00,10
27-09-09 11:00,12
27-09-09 10:00,15
27-09-09 09:00,20
27-09-09 08:00,24
27-09-09 07:00,22
27-09-09 06:00,24
27-09-09 05:00,25
27-09-09 04:00,26
27-09-09 03:00,27
27-09-09 02:00,34
27-09-09 01:00,36
27-09-09 00:00,39
26-09-09 23:00,42
26-09-09 22:00,55
26-09-09 21:00,66
26-09-09 20:00,78
26-09-09 19:00,65
26-09-09 18:00,40
26-09-09 17:00,18
26-09-09 16:00,14
26-09-09 15:00,10
26-09-09 14:00,10
26-09-09 13:00,8
26-09-09 12:00,9
26-09-09 11:00,16
26-09-09 10:00,22
26-09-09 09:00,21
26-09-09 08:00,20
26-09-09 07:00,20
26-09-09 06:00,21
26-09-09 05:00,22
26-09-09 04:00,23
26-09-09 03:00,23
26-09-09 02:00,27
26-09-09 01:00,37
26-09-09 00:00,36
25-09-09 23:00,30
25-09-09 22:00,35
25-09-09 21:00,47
25-09-09 20:00,63
25-09-09 19:00,36
25-09-09 18:00,24
25-09-09 17:00,12
25-09-09 16:00,12
25-09-09 15:00,13
25-09-09 14:00,14
25-09-09 13:00,12
25-09-09 12:00,17
25-09-09 11:00,16
25-09-09 10:00,33
25-09-09 09:00,34
25-09-09 08:00,36
25-09-09 07:00,33
25-09-09 06:00,27
25-09-09 05:00,22
25-09-09 04:00,24
25-09-09 03:00,22
25-09-09 02:00,17
25-09-09 01:00,17
25-09-09 00:00,16
24-09-09 23:00,20
24-09-09 22:00,24
24-09-09 21:00,26
24-09-09 20:00,27
24-09-09 19:00,31
24-09-09 18:00,27
24-09-09 17:00,24
24-09-09 16:00,22
24-09-09 15:00,19
24-09-09 14:00,21
24-09-09 13:00,20
24-09-09 12:00,20
24-09-09 11:00,23
24-09-09 10:00,24
24-09-09 09:00,27
24-09-09 08:00,31
24-09-09 07:00,35
24-09-09 06:00,25
24-09-09 05:00,24
24-09-09 04:00,16
24-09-09 03:00,17
24-09-09 02:00,17
24-09-09 01:00,16
24-09-09 00:00,18
23-09-09 23:00,16
23-09-09 22:00,21
23-09-09 21:00,20
23-09-09 20:00,28
23-09-09 19:00,26
23-09-09 18:00,21
23-09-09 17:00,15
23-09-09 16:00,15
23-09-09 15:00,20
23-09-09 14:00,15
23-09-09 13:00,13
23-09-09 12:00,17
23-09-09 11:00,14
23-09-09 10:00,36
23-09-09 09:00,37
23-09-09 08:00,36
23-09-09 07:00,30
23-09-09 06:00,27
23-09-09 05:00,25
23-09-09 04:00,24
23-09-09 03:00,24
23-09-09 02:00,28
23-09-09 01:00,37
23-09-09 00:00,50
22-09-09 23:00,66
22-09-09 22:00,64
22-09-09 21:00,33
22-09-09 20:00,63
22-09-09 19:00,47
22-09-09 18:00,28
22-09-09 17:00,19
22-09-09 16:00,17
22-09-09 15:00,22
22-09-09 14:00,18
22-09-09 13:00,16
22-09-09 12:00,16
22-09-09 11:00,15
22-09-09 10:00,38
22-09-09 09:00,45
22-09-09 08:00,38
22-09-09 07:00,34
22-09-09 06:00,31
22-09-09 05:00,26
22-09-09 04:00,31
22-09-09 03:00,23
22-09-09 02:00,23
22-09-09 01:00,25
22-09-09 00:00,34
21-09-09 23:00,34
21-09-09 22:00,35
21-09-09 21:00,44
21-09-09 20:00,27
21-09-09 19:00,20
21-09-09 18:00,17
21-09-09 17:00,17
21-09-09 16:00,16
21-09-09 15:00,15
21-09-09 14:00,14
21-09-09 13:00,18
21-09-09 12:00,19
21-09-09 11:00,29
21-09-09 10:00,48
21-09-09 09:00,49
21-09-09 08:00,41
21-09-09 07:00,38
21-09-09 06:00,33
21-09-09 05:00,29
21-09-09 04:00,25
21-09-09 03:00,26
21-09-09 02:00,27
21-09-09 01:00,27
21-09-09 00:00,35
20-09-09 23:00,41
20-09-09 22:00,49
20-09-09 21:00,53
20-09-09 20:00,45
20-09-09 19:00,38
20-09-09 18:00,14
20-09-09 17:00,9
20-09-09 16:00,10
20-09-09 15:00,8
20-09-09 14:00,9
20-09-09 13:00,8
20-09-09 12:00,9
20-09-09 11:00,11
20-09-09 10:00,14
20-09-09 09:00,17
20-09-09 08:00,23
20-09-09 07:00,20
20-09-09 06:00,24
20-09-09 05:00,25
20-09-09 04:00,29
20-09-09 03:00,26
20-09-09 02:00,34
20-09-09 01:00,46
20-09-09 00:00,48
19-09-09 23:00,58
19-09-09 22:00,62
19-09-09 21:00,34
19-09-09 20:00,35
19-09-09 19:00,24
19-09-09 18:00,19
19-09-09 17:00,10
19-09-09 16:00,9
19-09-09 15:00,8
19-09-09 14:00,9
19-09-09 13:00,8
19-09-09 12:00,8
19-09-09 11:00,10
19-09-09 10:00,13
19-09-09 09:00,19
19-09-09 08:00,19
19-09-09 07:00,20
19-09-09 06:00,16
19-09-09 05:00,18
19-09-09 04:00,18
19-09-09 03:00,21
19-09-09 02:00,26
19-09-09 01:00,40
19-09-09 00:00,63
18-09-09 23:00,61
18-09-09 22:00,41
18-09-09 21:00,25
18-09-09 20:00,22
18-09-09 19:00,27
18-09-09 18:00,17
18-09-09 17:00,15
18-09-09 16:00,15
18-09-09 15:00,14
