Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-01-01,01:00,2.9,0.3,33,36,4,,,13.4
2000-01-01,02:00,3.8,0.7,35,32,8,,,10.5
2000-01-01,03:00,3.1,0.4,19,25,11,,,9.3
2000-01-01,04:00,3.1,0.3,19,26,11,,,8.0
2000-01-01,05:00,2.1,0.2,10,23,15,,,5.7
2000-01-01,06:00,2.0,0.2,12,20,,,,
2000-01-01,07:00,1.9,0.1,,,24,,,3.8
2000-01-01,08:00,1.5,0.1,3,18,20,,,4.2
2000-01-01,09:00,1.6,0.1,3,18,21,,,4.0
2000-01-01,10:00,1.7,,4,17,25,,,4.5
2000-01-01,11:00,2.0,0.3,10,19,25,,,5.5
2000-01-01,12:00,2.8,0.3,13,21,22,,,6.6
2000-01-01,13:00,3.0,0.4,23,26,18,,,6.7
2000-01-01,14:00,2.8,0.4,22,25,21,,,7.7
2000-01-01,15:00,3.3,0.5,26,27,20,,,6.8
2000-01-01,16:00,3.7,0.7,33,31,15,,,5.6
2000-01-01,17:00,4.1,0.8,35,37,10,,,4.9
2000-01-01,18:00,4.5,0.7,35,34,9,,,4.0
2000-01-01,19:00,3.5,0.5,36,29,12,,,5.5
2000-01-01,20:00,3.3,0.5,25,27,13,,,3.6
2000-01-01,21:00,3.2,0.5,18,26,10,,,2.9
2000-01-01,22:00,2.6,0.3,15,22,19,,,4.0
2000-01-01,23:00,2.0,0.2,8,18,32,,,3.9
2000-01-02,00:00,1.6,0.1,4,11,48,,,2.6
2000-01-02,01:00,0.7,0.1,1,8,54,,,2.0
2000-01-02,02:00,1.1,0.1,4,10,53,,,2.6
2000-01-02,03:00,1.3,0.1,3,13,50,,,2.8
2000-01-02,04:00,1.4,0.1,3,11,49,,,3.4
2000-01-02,05:00,1.0,0.1,4,13,,,,
2000-01-02,06:00,0.9,0.1,4,12,48,,,3.6
2000-01-02,07:00,0.9,0.1,,,44,,,2.7
2000-01-02,08:00,0.9,0.1,3,16,40,,,2.8
2000-01-02,09:00,1.0,0.1,8,18,37,,,2.7
2000-01-02,10:00,1.7,0.2,11,21,34,,,4.1
2000-01-02,11:00,2.1,0.5,19,24,32,,,6.0
2000-01-02,12:00,2.6,0.4,24,24,38,,,9.5
2000-01-02,13:00,2.5,0.3,20,21,41,,,8.0
2000-01-02,14:00,2.3,0.3,17,19,43,,,13.9
2000-01-02,15:00,2.4,0.5,29,25,41,,,7.6
2000-01-02,16:00,3.8,0.9,44,33,33,,,5.6
2000-01-02,17:00,4.8,1.6,92,50,16,,,4.4
2000-01-02,18:00,6.7,1.0,60,44,15,,,4.0
2000-01-02,19:00,4.6,1.0,57,44,14,,,5.6
2000-01-02,20:00,4.7,0.6,39,38,14,,,8.5
2000-01-02,21:00,2.9,0.4,17,25,20,,,4.6
2000-01-02,22:00,2.7,0.4,25,32,18,,,4.1
2000-01-02,23:00,2.5,0.3,24,27,22,,,3.5
2000-01-03,00:00,2.0,0.2,8,18,27,,,3.3
2000-01-03,01:00,1.3,0.1,10,17,28,,,4.1
2000-01-03,02:00,1.3,0.1,10,17,28,,,4.0
2000-01-03,03:00,1.1,0.1,13,16,28,,,3.8
2000-01-03,04:00,1.2,0.1,20,24,24,,,3.8
2000-01-03,05:00,1.5,0.4,23,34,,,,
2000-01-03,06:00,2.5,0.9,,,16,,,4.8
2000-01-03,07:00,5.7,2.1,116,64,10,,,5.5
2000-01-03,08:00,8.7,1.4,113,65,13,,,6.7
