Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-01-01,01:00,,0.3,48,32,11,,,95.1
2000-01-01,02:00,,0.2,2,25,13,,,13.6
2000-01-01,03:00,,0.2,3,20,18,,,9.6
2000-01-01,04:00,,0.1,1,16,24,,,8.0
2000-01-01,05:00,,0.1,1,16,26,,,7.4
2000-01-01,06:00,1.4,0.1,1,16,23,,,6.5
2000-01-01,07:00,1.5,0.1,1,17,23,,,6.4
2000-01-01,08:00,1.3,0.1,1,15,27,,,5.8
2000-01-01,09:00,1.3,0.1,1,13,32,,,6.1
2000-01-01,10:00,1.2,0.1,,,,,,
2000-01-01,11:00,1.5,0.1,6,15,33,,,10.1
2000-01-01,12:00,1.8,0.1,3,16,32,,,11.8
2000-01-01,13:00,2.0,,3,15,34,,,10.8
2000-01-01,14:00,2.0,0.1,3,16,32,,,8.7
2000-01-01,15:00,1.9,0.1,5,16,30,,,6.5
2000-01-01,16:00,2.0,0.2,4,20,24,,,7.5
2000-01-01,17:00,2.6,0.2,4,22,20,,,7.1
2000-01-01,18:00,2.3,0.2,3,22,19,,,6.8
2000-01-01,19:00,2.4,0.2,3,23,15,,,6.1
2000-01-01,20:00,2.6,0.2,3,21,15,,,6.3
2000-01-01,21:00,2.2,0.2,5,21,15,,,5.6
2000-01-01,22:00,2.2,0.2,4,22,16,,,5.4
2000-01-01,23:00,1.7,0.1,3,16,30,,,5.8
2000-01-02,00:00,1.4,0.1,2,13,38,,,
2000-01-02,01:00,1.1,0.1,1,11,45,,,3.8
2000-01-02,02:00,0.8,0.1,1,10,53,,,7.6
2000-01-02,03:00,0.5,0.1,1,11,50,,,7.2
2000-01-02,04:00,0.9,0.1,2,12,46,,,3.4
2000-01-02,05:00,0.7,0.1,1,10,49,,,2.3
2000-01-02,06:00,0.9,0.1,1,11,49,,,2.4
2000-01-02,07:00,0.7,0.1,1,12,45,,,2.0
2000-01-02,08:00,0.7,0.1,1,10,44,,,2.1
2000-01-02,09:00,1.0,0.1,1,10,43,,,1.9
2000-01-02,10:00,1.0,0.1,,,,,,
2000-01-02,11:00,1.0,0.1,3,11,51,,,4.0
2000-01-02,12:00,1.5,0.1,3,11,53,,,5.3
2000-01-02,13:00,1.1,0.1,3,11,55,,,4.6
2000-01-02,14:00,1.1,0.1,3,11,53,,,4.2
2000-01-02,15:00,1.3,0.1,3,12,51,,,3.8
2000-01-02,16:00,1.3,0.1,2,15,46,,,3.6
2000-01-02,17:00,2.2,0.2,5,22,36,,,6.9
2000-01-02,18:00,2.2,0.3,7,22,32,,,4.9
2000-01-02,19:00,2.0,0.2,4,22,30,,,4.6
2000-01-02,20:00,2.2,0.2,4,23,28,,,4.0
2000-01-02,21:00,1.7,0.2,3,23,28,,,4.5
2000-01-02,22:00,1.6,0.2,2,20,29,,,3.2
2000-01-02,23:00,1.6,0.2,3,19,29,,,2.8
2000-01-03,00:00,1.5,0.2,2,17,30,,,
2000-01-03,01:00,1.3,0.1,2,15,32,,,2.5
2000-01-03,02:00,1.1,0.1,1,15,34,,,3.1
2000-01-03,03:00,1.0,0.1,1,14,35,,,3.1
2000-01-03,04:00,1.0,0.1,4,15,34,,,3.3
2000-01-03,05:00,1.0,0.1,1,14,34,,,2.6
2000-01-03,06:00,1.0,0.1,7,17,34,,,2.4
2000-01-03,07:00,1.8,0.3,16,26,29,,,3.4
2000-01-03,08:00,2.2,0.2,16,26,27,,,4.1
2000-01-03,09:00,1.8,0.2,,,,,,
2000-01-03,10:00,1.8,0.2,12,24,30,,,6.5
2000-01-03,11:00,2.1,0.1,10,22,33,,,7.4
2000-01-03,12:00,1.8,0.2,15,22,36,,,6.5
2000-01-03,13:00,2.0,,16,23,38,,,5.4
2000-01-03,14:00,1.8,0.2,17,27,38,,,5.7
2000-01-03,15:00,2.3,0.3,21,30,38,,,4.9
2000-01-03,16:00,2.7,0.7,19,30,38,,,4.7
2000-01-03,17:00,3.0,0.4,10,25,37,,,4.0
2000-01-03,18:00,2.3,0.2,8,23,36,,,4.3
2000-01-03,19:00,1.9,0.2,5,22,35,,,4.2
2000-01-03,20:00,1.8,0.2,2,21,32,,,4.3
2000-01-03,21:00,1.7,0.1,2,20,34,,,3.4
2000-01-03,22:00,1.5,0.1,2,18,37,,,3.2
2000-01-03,23:00,1.3,0.1,3,16,40,,,3.1
2000-01-04,00:00,1.1,0.1,1,14,42,,,
2000-01-04,01:00,1.0,0.1,1,13,41,,,1.7
2000-01-04,02:00,0.9,0.1,1,13,41,,,1.8
2000-01-04,03:00,1.0,0.1,1,15,37,,,1.2
2000-01-04,04:00,1.0,0.1,1,14,39,,,1.0
2000-01-04,05:00,0.8,0.1,1,11,50,,,1.0
2000-01-04,06:00,0.7,0.1,4,13,53,,,1.2
2000-01-04,07:00,1.2,0.1,9,20,46,,,1.3
2000-01-04,08:00,1.7,0.1,15,26,39,,,3.0
2000-01-04,09:00,2.8,0.1,,,,,,
2000-01-04,10:00,2.1,0.2,16,32,26,,,6.2
2000-01-04,11:00,1.9,0.3,15,31,23,,,6.4
2000-01-04,12:00,2.5,0.3,19,34,22,,,6.4
2000-01-04,13:00,2.6,0.3,19,34,23,,,5.6
2000-01-04,14:00,2.6,0.3,25,37,22,,,5.1
2000-01-04,15:00,2.9,0.2,18,34,25,,,5.3
2000-01-04,16:00,2.6,0.7,23,35,26,,,4.3
2000-01-04,17:00,3.7,0.3,16,35,25,,,4.5
2000-01-04,18:00,2.6,0.2,12,29,29,,,4.0
2000-01-04,19:00,2.4,0.3,7,22,35,,,4.0
2000-01-04,20:00,,0.1,4,18,40,,,3.4
2000-01-04,21:00,,0.1,3,17,40,,,2.8
2000-01-04,22:00,,0.1,2,17,40,,,2.7
2000-01-04,23:00,,0.1,2,16,39,,,2.2
2000-01-05,00:00,,0.1,1,16,37,,,
2000-01-05,01:00,1.3,0.1,1,15,37,,,2.6
2000-01-05,02:00,1.2,0.1,1,14,38,,,2.2
2000-01-05,03:00,1.0,0.1,1,12,40,,,2.5
2000-01-05,04:00,0.9,0.1,1,12,42,,,2.5
2000-01-05,05:00,1.0,0.1,1,12,43,,,2.4
2000-01-05,06:00,0.8,0.1,5,18,52,,,3.0
2000-01-05,07:00,1.2,0.2,13,32,41,,,2.3
2000-01-05,08:00,1.6,0.1,,,,,,
2000-01-05,09:00,1.6,0.2,28,45,28,,,8.5
2000-01-05,10:00,2.4,0.4,34,56,16,,,10.5
2000-01-05,11:00,2.2,0.2,22,39,29,,,8.1
2000-01-05,12:00,2.0,,19,32,38,,,6.6
2000-01-05,13:00,1.4,0.1,14,25,47,,,7.9
2000-01-05,14:00,1.6,0.1,21,30,46,,,8.8
2000-01-05,15:00,2.2,0.3,19,32,45,,,6.8
2000-01-05,16:00,3.6,1.7,44,55,25,,,7.3
2000-01-05,17:00,12.5,4.7,198,82,8,,,13.8
2000-01-05,18:00,21.5,2.0,54,66,7,,,12.8
2000-01-05,19:00,7.7,0.9,15,52,13,,,9.9
2000-01-05,20:00,6.9,1.3,25,55,7,,,10.8
2000-01-05,21:00,6.2,2.0,61,54,2,,,7.5
2000-01-05,22:00,8.1,1.5,76,54,2,,,5.9
2000-01-05,23:00,8.8,2.1,67,49,2,,,6.4
2000-01-06,00:00,8.7,2.1,78,48,2,,,
2000-01-06,01:00,6.3,1.4,69,47,1,,,3.9
2000-01-06,02:00,6.4,0.9,63,43,1,,,2.1
2000-01-06,03:00,5.2,0.7,43,39,1,,,2.9
2000-01-06,04:00,3.5,0.4,25,34,1,,,2.5
2000-01-06,05:00,3.7,0.6,32,35,1,,,2.3
2000-01-06,06:00,3.7,0.8,47,40,2,,,2.3
2000-01-06,07:00,5.2,2.2,107,51,3,,,2.6
2000-01-06,08:00,12.0,3.4,,,,,,
2000-01-06,09:00,14.4,3.7,241,70,4,,,6.4
2000-01-06,10:00,19.3,3.7,261,76,4,,,14.3
2000-01-06,11:00,16.5,3.2,259,86,5,,,24.5
2000-01-06,12:00,10.8,0.4,34,40,21,,,17.0
2000-01-06,13:00,2.9,0.2,16,24,39,,,10.7
2000-01-06,14:00,2.3,0.2,23,32,36,,,7.5
2000-01-06,15:00,2.6,0.2,13,26,42,,,4.0
2000-01-06,16:00,2.9,0.8,23,33,37,,,3.8
2000-01-06,17:00,3.5,0.3,12,25,40,,,3.9
2000-01-06,18:00,2.7,0.3,12,30,29,,,4.0
2000-01-06,19:00,2.8,0.3,12,31,28,,,3.8
2000-01-06,20:00,2.2,0.1,7,21,37,,,3.3
2000-01-06,21:00,1.7,0.1,3,15,38,,,3.0
2000-01-06,22:00,1.3,0.1,3,15,41,,,2.2
2000-01-06,23:00,1.2,0.2,2,14,37,,,1.9
2000-01-07,00:00,1.3,0.1,1,14,34,,,
2000-01-07,01:00,1.1,0.1,1,15,30,,,1.6
2000-01-07,02:00,1.3,0.1,1,15,28,,,1.6
2000-01-07,03:00,1.1,0.1,1,15,25,,,1.6
2000-01-07,04:00,1.2,0.1,1,16,21,,,1.7
2000-01-07,05:00,1.3,0.1,1,17,18,,,1.0
2000-01-07,06:00,1.5,0.1,11,24,13,,,1.6
2000-01-07,07:00,2.3,0.4,,,,,,
2000-01-07,08:00,3.6,0.5,30,36,4,,,3.6
2000-01-07,09:00,3.3,0.5,31,37,4,,,4.8
2000-01-07,10:00,3.9,0.4,42,37,5,,,7.2
2000-01-07,11:00,3.4,0.5,36,32,10,,,9.7
2000-01-07,12:00,3.8,,38,32,12,,,7.8
2000-01-07,13:00,4.0,0.3,23,29,15,,,6.1
