Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-01-01,01:00,3.9,0.5,25,46,2,,,
2000-01-01,02:00,7.0,0.9,33,51,1,,,21.6
2000-01-01,03:00,4.8,0.4,15,41,2,,,13.5
2000-01-01,04:00,5.2,0.4,17,41,2,,,14.7
2000-01-01,05:00,4.4,0.6,15,42,2,,,14.7
2000-01-01,06:00,4.4,0.3,10,36,4,,,13.3
2000-01-01,07:00,4.5,0.2,7,34,5,,,16.1
2000-01-01,08:00,3.4,0.1,6,35,4,,,22.3
2000-01-01,09:00,3.4,0.1,6,33,5,,,22.6
2000-01-01,10:00,3.2,0.2,10,35,6,,,21.2
2000-01-01,11:00,3.6,0.4,17,43,5,,,19.6
2000-01-01,12:00,4.5,0.6,22,46,15,,,15.1
2000-01-01,13:00,4.3,0.7,30,52,16,,,10.5
2000-01-01,14:00,4.6,0.5,40,56,14,,,9.6
2000-01-01,15:00,4.2,0.7,34,54,15,,,8.8
2000-01-01,16:00,5.7,1.2,57,62,10,,,7.8
2000-01-01,17:00,7.2,1.1,45,66,5,,,6.8
2000-01-01,18:00,4.9,0.9,39,65,2,,,7.7
2000-01-01,19:00,5.5,0.5,36,55,7,,,6.7
2000-01-01,20:00,4.2,0.5,22,53,2,,,6.5
2000-01-01,21:00,6.0,0.6,,,,,,6.7
2000-01-01,22:00,5.3,1.0,105,62,1,,,7.6
2000-01-01,23:00,6.5,1.3,40,56,1,,,7.0
2000-01-02,00:00,7.6,1.0,43,55,1,,,
2000-01-02,01:00,5.9,0.4,26,38,5,,,
2000-01-02,02:00,3.2,0.2,13,28,10,,,2.8
2000-01-02,03:00,2.5,0.1,9,23,25,,,1.6
2000-01-02,04:00,2.0,0.1,7,17,44,,,1.3
2000-01-02,05:00,1.2,0.1,9,22,43,,,1.3
2000-01-02,06:00,1.7,,12,26,39,,,2.9
2000-01-02,07:00,1.4,0.1,15,35,38,,,2.8
2000-01-02,08:00,1.1,0.1,21,42,32,,,2.4
2000-01-02,09:00,0.9,0.1,17,37,32,,,2.3
2000-01-02,10:00,2.3,0.2,23,46,26,,,3.8
2000-01-02,11:00,3.2,0.3,36,53,24,,,5.2
2000-01-02,12:00,3.4,0.4,41,51,25,,,6.7
2000-01-02,13:00,4.2,0.4,36,47,30,,,8.5
2000-01-02,14:00,,0.2,31,44,36,,,8.6
2000-01-02,15:00,,0.7,45,57,25,,,6.6
2000-01-02,16:00,,1.2,66,78,13,,,5.9
2000-01-02,17:00,,1.5,71,89,5,,,5.9
2000-01-02,18:00,,1.8,105,108,3,,,5.9
2000-01-02,19:00,8.3,1.3,70,84,2,,,4.6
2000-01-02,20:00,7.8,1.1,84,91,2,,,5.1
2000-01-02,21:00,7.3,0.7,,,,,,4.7
2000-01-02,22:00,4.0,0.3,51,65,11,,,4.9
2000-01-02,23:00,4.5,0.6,48,67,9,,,4.8
2000-01-03,00:00,3.5,0.2,32,59,9,,,
2000-01-03,01:00,3.3,0.1,18,40,21,,,
2000-01-03,02:00,1.9,0.1,16,36,23,,,3.9
2000-01-03,03:00,1.7,0.1,9,29,30,,,5.4
2000-01-03,04:00,1.8,0.2,13,37,24,,,4.2
2000-01-03,05:00,1.4,0.1,16,46,17,,,6.9
2000-01-03,06:00,2.0,0.3,28,55,17,,,5.0
2000-01-03,07:00,2.4,0.2,25,54,20,,,6.0
2000-01-03,08:00,3.0,0.4,49,64,17,,,5.7
2000-01-03,09:00,3.1,0.3,57,72,13,,,5.4
2000-01-03,10:00,2.9,0.2,50,74,12,,,6.3
2000-01-03,11:00,3.5,0.4,64,78,14,,,5.7
2000-01-03,12:00,4.4,0.3,54,68,19,,,6.8
2000-01-03,13:00,3.5,0.4,57,72,16,,,5.6
2000-01-03,14:00,3.5,0.3,48,66,18,,,5.3
2000-01-03,15:00,3.6,0.5,56,76,15,,,3.4
2000-01-03,16:00,4.1,0.5,32,71,13,,,6.0
2000-01-03,17:00,3.9,0.9,52,74,17,,,5.1
2000-01-03,18:00,6.6,1.1,54,75,16,,,5.1
2000-01-03,19:00,6.1,0.7,33,67,18,,,4.5
2000-01-03,20:00,4.3,0.4,,,,,,5.0
2000-01-03,21:00,5.6,1.0,57,90,6,,,6.3
2000-01-03,22:00,5.1,0.4,25,56,22,,,4.0
2000-01-03,23:00,3.5,0.4,18,62,4,,,5.9
2000-01-04,00:00,4.2,0.2,14,56,4,,,
2000-01-04,01:00,3.6,0.1,9,48,6,,,
2000-01-04,02:00,3.1,0.1,10,50,6,,,10.4
2000-01-04,03:00,2.1,0.1,8,33,33,,,6.8
2000-01-04,04:00,1.4,0.1,4,28,39,,,6.9
2000-01-04,05:00,0.7,0.1,3,19,54,,,4.3
2000-01-04,06:00,0.9,,18,40,42,,,4.4
2000-01-04,07:00,2.9,0.4,38,62,31,,,3.3
2000-01-04,08:00,3.8,0.8,67,92,15,,,4.7
2000-01-04,09:00,4.2,0.3,61,92,10,,,4.6
2000-01-04,10:00,3.0,0.4,57,83,13,,,5.2
2000-01-04,11:00,2.3,0.2,41,75,10,,,6.6
2000-01-04,12:00,2.8,0.2,57,83,9,,,6.5
2000-01-04,13:00,3.4,0.4,61,77,12,,,4.7
2000-01-04,14:00,3.7,0.5,69,83,11,,,6.2
2000-01-04,15:00,4.8,0.8,66,82,10,,,4.9
2000-01-04,16:00,6.6,2.3,98,105,4,,,5.9
2000-01-04,17:00,8.5,1.2,44,72,11,,,5.2
2000-01-04,18:00,6.0,1.0,40,70,3,,,4.9
2000-01-04,19:00,6.6,1.1,33,66,1,,,8.2
2000-01-04,20:00,6.3,0.4,,,,,,16.4
2000-01-04,21:00,5.4,0.4,25,63,1,,,30.5
2000-01-04,22:00,5.0,0.4,26,56,13,,,15.0
2000-01-04,23:00,3.0,0.4,22,45,25,,,8.4
2000-01-05,00:00,2.8,0.3,15,37,28,,,
2000-01-05,01:00,2.3,0.1,12,30,30,,,
2000-01-05,02:00,1.8,0.1,6,23,35,,,5.1
2000-01-05,03:00,1.4,0.1,5,23,36,,,4.6
2000-01-05,04:00,1.2,0.1,10,28,39,,,4.6
2000-01-05,05:00,1.1,0.1,13,34,39,,,4.4
2000-01-05,06:00,1.2,0.1,21,39,36,,,4.0
2000-01-05,07:00,2.1,0.1,34,62,27,,,4.0
2000-01-05,08:00,2.7,0.2,42,71,24,,,4.4
2000-01-05,09:00,2.1,0.1,49,73,24,,,4.3
2000-01-05,10:00,2.5,0.2,59,79,18,,,4.8
2000-01-05,11:00,2.4,0.1,56,72,27,,,5.8
2000-01-05,12:00,2.1,0.1,43,59,32,,,7.0
2000-01-05,13:00,2.3,0.1,45,62,32,,,7.9
2000-01-05,14:00,2.3,0.1,45,64,31,,,7.6
2000-01-05,15:00,2.3,0.3,51,70,27,,,10.1
2000-01-05,16:00,3.6,1.1,83,99,13,,,14.5
