Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-01-01,01:00,4.1,1.4,84,48,3,,,
2000-01-01,02:00,9.8,1.1,60,46,3,,,33.3
2000-01-01,03:00,6.0,0.8,34,32,10,,,11.4
2000-01-01,04:00,3.8,0.2,12,24,13,,,5.7
2000-01-01,05:00,2.2,0.1,13,24,12,,,3.4
2000-01-01,06:00,2.4,0.1,16,23,14,,,2.9
2000-01-01,07:00,4.0,0.6,38,30,12,,,2.8
2000-01-01,08:00,3.7,0.2,14,25,14,,,1.6
2000-01-01,09:00,2.4,0.2,18,25,18,,,1.1
2000-01-01,10:00,2.5,0.1,12,21,23,,,1.7
2000-01-01,11:00,1.6,0.1,16,20,27,,,2.3
2000-01-01,12:00,2.4,0.1,29,26,24,,,2.4
2000-01-01,13:00,2.8,0.2,36,32,21,,,2.6
2000-01-01,14:00,2.8,0.1,32,28,22,,,2.6
2000-01-01,15:00,3.7,0.4,29,28,21,,,3.5
2000-01-01,16:00,3.8,0.2,14,23,22,,,1.3
2000-01-01,17:00,2.7,0.2,22,27,,,,1.0
2000-01-01,18:00,4.3,0.7,32,35,10,,,1.9
2000-01-01,19:00,3.9,0.5,24,33,9,,,3.2
2000-01-01,20:00,4.5,0.4,33,34,7,,,3.4
2000-01-01,21:00,4.7,0.7,37,36,5,,,1.6
2000-01-01,22:00,5.4,0.7,59,41,8,,,1.0
2000-01-01,23:00,4.4,0.7,,,26,,,1.0
2000-01-02,00:00,4.8,,54,35,32,,,1.0
2000-01-02,01:00,3.2,0.7,44,34,35,,,
2000-01-02,02:00,4.5,0.5,40,31,38,,,1.0
2000-01-02,03:00,4.0,0.7,41,28,42,,,1.0
2000-01-02,04:00,5.2,0.4,33,27,39,,,1.0
2000-01-02,05:00,2.3,0.4,23,23,41,,,1.0
2000-01-02,06:00,6.8,0.5,15,21,41,,,1.0
2000-01-02,07:00,2.3,0.1,13,22,39,,,1.0
2000-01-02,08:00,1.2,0.1,6,22,37,,,1.4
2000-01-02,09:00,1.2,0.1,7,18,36,,,2.8
2000-01-02,10:00,1.7,0.1,26,30,31,,,3.9
2000-01-02,11:00,1.8,0.1,18,24,35,,,6.6
2000-01-02,12:00,2.4,0.1,23,24,38,,,11.7
2000-01-02,13:00,2.3,0.2,20,21,41,,,11.6
2000-01-02,14:00,2.8,0.3,28,25,36,,,12.4
2000-01-02,15:00,3.1,0.3,31,30,34,,,11.4
2000-01-02,16:00,3.6,1.0,45,36,,,,9.7
2000-01-02,17:00,8.6,1.4,79,55,11,,,7.4
2000-01-02,18:00,8.3,1.0,53,47,16,,,7.0
2000-01-02,19:00,4.7,0.4,32,35,20,,,5.0
2000-01-02,20:00,3.1,0.3,30,32,22,,,2.9
2000-01-02,21:00,3.1,0.2,19,25,25,,,2.1
2000-01-02,22:00,2.4,0.1,,,23,,,2.2
2000-01-02,23:00,2.1,0.1,34,37,17,,,2.0
2000-01-03,00:00,2.7,0.2,19,29,20,,,1.3
2000-01-03,01:00,1.9,0.1,19,24,24,,,
2000-01-03,02:00,1.9,0.2,12,21,27,,,3.4
2000-01-03,03:00,1.6,0.1,6,19,27,,,3.0
2000-01-03,04:00,1.5,0.1,3,19,27,,,2.7
2000-01-03,05:00,1.0,0.1,3,17,30,,,2.3
2000-01-03,06:00,1.0,0.1,13,25,31,,,2.3
2000-01-03,07:00,1.5,0.2,28,33,30,,,2.6
2000-01-03,08:00,1.9,0.4,31,38,30,,,4.4
2000-01-03,09:00,2.8,0.3,27,37,31,,,4.8
2000-01-03,10:00,1.5,0.2,25,36,29,,,5.3
2000-01-03,11:00,2.0,0.1,43,41,21,,,4.6
2000-01-03,12:00,3.0,0.1,31,39,23,,,5.3
2000-01-03,13:00,2.6,0.1,26,34,31,,,4.4
2000-01-03,14:00,2.4,0.2,25,34,33,,,4.7
2000-01-03,15:00,2.9,0.1,22,30,39,,,4.3
2000-01-03,16:00,2.8,0.2,25,31,,,,3.7
2000-01-03,17:00,3.6,0.5,36,37,28,,,4.3
2000-01-03,18:00,3.4,0.2,25,33,30,,,3.6
2000-01-03,19:00,3.8,0.3,27,37,22,,,4.3
2000-01-03,20:00,4.7,0.5,33,37,23,,,4.1
2000-01-03,21:00,4.4,0.2,28,31,26,,,4.4
2000-01-03,22:00,2.2,0.1,,,28,,,4.1
2000-01-03,23:00,3.0,0.2,28,32,27,,,3.9
2000-01-04,00:00,2.8,,19,27,32,,,4.4
2000-01-04,01:00,1.9,0.2,8,19,38,,,
2000-01-04,02:00,1.9,0.2,5,17,36,,,2.8
2000-01-04,03:00,1.2,0.1,3,17,34,,,2.6
2000-01-04,04:00,1.2,0.1,4,17,36,,,2.2
2000-01-04,05:00,1.1,0.1,3,20,34,,,2.5
2000-01-04,06:00,1.0,0.1,7,22,36,,,2.3
2000-01-04,07:00,1.4,0.1,15,28,36,,,2.0
2000-01-04,08:00,,0.1,17,36,29,,,3.1
2000-01-04,09:00,,0.1,28,43,24,,,2.3
2000-01-04,10:00,,0.1,28,43,22,,,2.1
2000-01-04,11:00,,0.2,38,47,20,,,2.2
2000-01-04,12:00,,0.4,38,47,18,,,1.9
