Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
29-02-08,27
28-02-08,37
27-02-08,29
26-02-08,29
25-02-08,41
24-02-08,25
23-02-08,27
22-02-08,34
21-02-08,46
20-02-08,37
19-02-08,51
18-02-08,42
17-02-08,22
16-02-08,25
15-02-08,25
14-02-08,45
13-02-08,87
12-02-08,71
11-02-08,54
10-02-08,41
09-02-08,31
08-02-08,42
07-02-08,30
06-02-08,9
05-02-08,15
04-02-08,33
03-02-08,20
02-02-08,13
01-02-08,9

