Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
29-02-08,
28-02-08,27
27-02-08,17
26-02-08,22
25-02-08,25
24-02-08,17
23-02-08,19
22-02-08,27
21-02-08,39
20-02-08,35
19-02-08,31
18-02-08,26
17-02-08,18
16-02-08,16
15-02-08,11
14-02-08,35
13-02-08,58
12-02-08,68
11-02-08,38
10-02-08,48
09-02-08,38
08-02-08,25
07-02-08,15
06-02-08,7
05-02-08,13
04-02-08,22
03-02-08,16
02-02-08,9
01-02-08,7

