Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
29-02-08,39
28-02-08,43
27-02-08,25
26-02-08,33
25-02-08,43
24-02-08,29
23-02-08,29
22-02-08,38
21-02-08,49
20-02-08,52
19-02-08,53
18-02-08,43
17-02-08,27
16-02-08,23
15-02-08,20
14-02-08,41
13-02-08,98
12-02-08,67
11-02-08,63
10-02-08,46
09-02-08,38
08-02-08,56
07-02-08,24
06-02-08,11
05-02-08,29
04-02-08,40
03-02-08,27
02-02-08,15
01-02-08,17

