Datum Zeit,Dresden-Nord PM10
,µg/m³
29-02-08,52
28-02-08,47
27-02-08,36
26-02-08,39
25-02-08,43
24-02-08,41
23-02-08,30
22-02-08,46
21-02-08,56
20-02-08,54
19-02-08,52
18-02-08,38
17-02-08,31
16-02-08,29
15-02-08,20
14-02-08,52
13-02-08,81
12-02-08,92
11-02-08,72
10-02-08,61
09-02-08,58
08-02-08,55
07-02-08,35
06-02-08,16
05-02-08,36
04-02-08,37
03-02-08,25
02-02-08,20
01-02-08,20

