Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
29-02-08,21
28-02-08,26
27-02-08,15
26-02-08,20
25-02-08,30
24-02-08,21
23-02-08,20
22-02-08,27
21-02-08,37
20-02-08,37
19-02-08,38
18-02-08,26
17-02-08,18
16-02-08,14
15-02-08,13
14-02-08,34
13-02-08,77
12-02-08,56
11-02-08,41
10-02-08,32
09-02-08,25
08-02-08,27
07-02-08,15
06-02-08,5
05-02-08,11
04-02-08,22
03-02-08,13
02-02-08,9
01-02-08,6

