Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
29-02-08,48
28-02-08,37
27-02-08,29
26-02-08,31
25-02-08,39
24-02-08,28
23-02-08,27
22-02-08,38
21-02-08,48
20-02-08,49
19-02-08,45
18-02-08,32
17-02-08,24
16-02-08,27
15-02-08,27
14-02-08,46
13-02-08,81
12-02-08,92
11-02-08,65
10-02-08,50
09-02-08,52
08-02-08,47
07-02-08,24
06-02-08,13
05-02-08,27
04-02-08,30
03-02-08,20
02-02-08,14
01-02-08,20

