Datum Zeit,Collmberg PM10
,µg/m³
29-02-08,26
28-02-08,30
27-02-08,17
26-02-08,22
25-02-08,22
24-02-08,28
23-02-08,17
22-02-08,25
21-02-08,42
20-02-08,25
19-02-08,25
18-02-08,33
17-02-08,15
16-02-08,7
15-02-08,8
14-02-08,29
13-02-08,62
12-02-08,69
11-02-08,39
10-02-08,38
09-02-08,23
08-02-08,18
07-02-08,13
06-02-08,5
05-02-08,9
04-02-08,16
03-02-08,14
02-02-08,8
01-02-08,4

